age,gender,work
84,false,ouvrier
83,true,ouvrier_agricole
7,true,ouvrier
59,false,ecolier
42,false,sans_activite
21,false,militaire
57,false,ecolier
56,true,ouvrier_agricole
55,true,employe_prive
25,true,retraite
85,true,ecolier
44,false,ouvrier_agricole
70,false,agriculteur
72,false,ouvrier_agricole
24,true,artisant
26,true,ouvrier
25,true,ecolier
100,false,employe_prive
71,false,artisant
27,true,retraite
75,false,ouvrier_batiment
70,true,artisant
59,false,militaire
21,true,militaire
89,true,conducteur
65,true,ecolier
67,false,ouvrier_agricole
78,false,retraite
24,false,agriculteur
78,true,artisant
85,false,ouvrier_batiment
69,true,ouvrier_agricole
30,true,ouvrier_agricole
17,false,conducteur
61,false,enseignant
52,false,employe_prive
22,true,ouvrier_batiment
19,false,conducteur
28,true,artisant
27,true,retraite
21,false,agriculteur
66,false,retraite
4,true,ouvrier_batiment
63,false,conducteur
39,true,retraite
60,false,conducteur
31,true,ouvrier_batiment
67,false,retraite
80,true,agriculteur
79,true,agriculteur
42,true,ouvrier
53,false,agriculteur
71,false,agriculteur
30,false,agriculteur
25,true,commercant
79,false,militaire
83,false,retraite
71,false,conducteur
13,true,ouvrier_batiment
82,false,commercant
16,true,employe_prive
17,true,ouvrier
27,true,retraite
9,false,commercant
37,true,conducteur
40,true,agriculteur
51,false,conducteur
79,false,ouvrier
4,true,ecolier
18,false,retraite
99,false,agriculteur
13,false,agriculteur
96,false,conducteur
26,true,retraite
94,false,artisant
82,true,ouvrier
79,true,enseignant
24,true,conducteur
60,false,ouvrier_batiment
9,true,enseignant
90,false,militaire
57,true,employe_prive
13,true,enseignant
73,true,ouvrier_agricole
78,false,militaire
62,false,militaire
69,false,employe_prive
25,true,retraite
58,false,ouvrier
69,false,ouvrier
53,true,commercant
30,false,conducteur
87,false,agriculteur
28,true,retraite
29,false,ouvrier_agricole
32,true,artisant
28,false,commercant
78,false,conducteur
39,false,commercant
28,true,agriculteur
12,true,ecolier
69,true,artisant
36,true,ouvrier
27,false,ouvrier_batiment
23,false,militaire
72,true,enseignant
25,false,retraite
42,true,ecolier
8,true,sans_activite
99,false,agriculteur
30,false,commercant
91,true,ecolier
30,true,conducteur
57,false,artisant
58,true,ouvrier_batiment
30,true,commercant
18,true,artisant
40,false,artisant
61,false,agriculteur
97,false,ouvrier_agricole
44,true,ouvrier_agricole
58,false,ouvrier
50,false,conducteur
28,false,ouvrier_agricole
20,false,conducteur
57,false,commercant
28,false,artisant
8,true,agriculteur
26,true,sans_activite
23,true,sans_activite
39,true,artisant
77,true,ouvrier_agricole
0,false,ouvrier
58,true,agriculteur
29,false,sans_activite
30,false,sans_activite
76,true,ouvrier_agricole
19,false,militaire
24,false,sans_activite
30,true,retraite
60,true,ecolier
70,false,commercant
61,false,artisant
94,false,artisant
29,true,militaire
78,true,artisant
77,false,ouvrier
4,false,ouvrier
82,true,ouvrier
38,true,artisant
55,false,commercant
93,true,ouvrier_batiment
58,false,militaire
51,true,artisant
30,false,ouvrier
84,false,ouvrier_batiment
27,false,artisant
98,false,conducteur
68,false,agriculteur
79,true,artisant
91,false,ouvrier_batiment
49,true,retraite
57,false,enseignant
19,true,employe_prive
91,true,militaire
57,false,ecolier
50,false,ouvrier
11,false,enseignant
96,true,enseignant
84,false,employe_prive
68,false,enseignant
21,false,sans_activite
17,false,ouvrier_agricole
58,true,militaire
70,false,retraite
22,true,agriculteur
29,true,artisant
30,false,enseignant
30,false,ecolier
56,true,retraite
77,true,militaire
81,false,artisant
34,true,ouvrier
19,false,retraite
17,false,ecolier
63,true,sans_activite
98,false,sans_activite
30,false,ouvrier_agricole
87,false,agriculteur
82,false,sans_activite
44,false,agriculteur
81,true,ouvrier
26,false,ouvrier
23,true,ouvrier_agricole
25,false,employe_prive
29,false,agriculteur
59,false,militaire
42,false,militaire
72,true,artisant
79,false,commercant
27,true,artisant
5,true,ouvrier_agricole
63,true,artisant
72,true,enseignant
23,true,ouvrier
10,true,conducteur
88,true,ouvrier
21,true,ecolier
26,false,sans_activite
28,true,enseignant
79,true,ouvrier
36,false,retraite
90,false,commercant
13,true,employe_prive
26,false,conducteur
18,false,ouvrier_agricole
23,true,ecolier
77,false,artisant
79,false,ouvrier_agricole
79,true,ecolier
11,true,ouvrier
80,true,ouvrier_agricole
17,false,ouvrier
58,true,retraite
9,false,artisant
17,false,ouvrier_agricole
1,true,ouvrier_agricole
65,false,employe_prive
16,true,retraite
45,true,artisant
22,true,agriculteur
23,false,ouvrier_batiment
21,true,commercant
29,false,commercant
18,false,militaire
37,true,enseignant
28,false,ecolier
70,true,employe_prive
0,true,sans_activite
52,true,militaire
23,false,ouvrier_batiment
40,true,commercant
42,false,commercant
3,false,enseignant
56,true,militaire
77,false,conducteur
74,true,commercant
77,true,artisant
13,true,artisant
57,true,ouvrier
96,false,ecolier
30,false,ecolier
29,false,sans_activite
26,true,retraite
57,true,ouvrier
1,true,conducteur
28,true,conducteur
73,false,sans_activite
55,true,agriculteur
18,true,ouvrier_batiment
26,true,employe_prive
2,true,agriculteur
28,true,militaire
79,false,artisant
22,true,ouvrier
29,false,artisant
100,false,retraite
77,true,ouvrier
76,false,ouvrier
45,true,conducteur
29,true,ouvrier
29,false,ouvrier_batiment
69,false,agriculteur
15,false,ecolier
21,false,agriculteur
70,true,commercant
41,true,ouvrier
58,true,artisant
5,true,ouvrier
54,true,ouvrier_agricole
56,true,ouvrier
100,false,ecolier
30,false,ouvrier_batiment
40,true,retraite
80,true,militaire
100,true,ouvrier_batiment
51,true,ecolier
22,false,employe_prive
78,true,militaire
13,true,ouvrier
21,false,sans_activite
79,false,commercant
17,false,ouvrier_batiment
60,true,employe_prive
65,true,artisant
47,true,militaire
0,true,commercant
28,false,agriculteur
95,false,ouvrier
22,false,enseignant
78,false,artisant
24,true,artisant
80,true,employe_prive
82,false,agriculteur
29,false,conducteur
10,false,sans_activite
59,true,militaire
3,false,conducteur
81,false,retraite
14,true,militaire
25,true,conducteur
100,true,ecolier
66,true,enseignant
47,true,conducteur
53,true,enseignant
16,true,retraite
60,false,ouvrier_agricole
34,false,employe_prive
59,true,militaire
16,false,employe_prive
27,true,militaire
97,false,employe_prive
30,false,employe_prive
22,true,sans_activite
18,true,ecolier
26,false,ouvrier
94,false,ouvrier
18,true,ecolier
35,true,commercant
79,true,retraite
20,false,enseignant
65,false,sans_activite
54,false,employe_prive
25,true,agriculteur
1,false,retraite
78,true,artisant
22,true,artisant
30,true,enseignant
16,true,ecolier
88,true,employe_prive
84,true,ouvrier_agricole
67,false,employe_prive
46,true,ecolier
23,false,employe_prive
32,false,ecolier
100,false,ouvrier
61,false,ecolier
77,true,sans_activite
29,false,sans_activite
95,false,ouvrier
80,true,ouvrier_batiment
18,false,enseignant
48,true,sans_activite
77,true,artisant
77,false,ouvrier_agricole
99,true,ouvrier
21,true,enseignant
23,true,commercant
40,true,retraite
50,true,enseignant
68,false,ouvrier
16,true,artisant
0,false,commercant
1,true,ouvrier_batiment
74,true,conducteur
69,false,ouvrier
17,true,commercant
57,true,ouvrier_batiment
16,false,sans_activite
34,true,employe_prive
69,false,agriculteur
87,true,artisant
17,false,ouvrier_batiment
77,false,ouvrier_batiment
26,true,commercant
70,true,commercant
80,true,artisant
9,true,militaire
41,false,sans_activite
11,true,ecolier
53,true,artisant
2,false,ouvrier_batiment
57,true,conducteur
39,false,enseignant
10,false,commercant
22,false,commercant
73,false,sans_activite
0,false,agriculteur
4,true,militaire
76,false,ouvrier_agricole
24,true,agriculteur
16,false,sans_activite
21,false,conducteur
30,true,artisant
33,false,retraite
39,true,ouvrier_agricole
44,true,commercant
28,false,militaire
99,true,militaire
77,false,agriculteur
76,false,conducteur
24,true,sans_activite
20,false,ouvrier
50,false,militaire
32,true,agriculteur
49,false,employe_prive
43,false,militaire
21,false,ouvrier
87,false,enseignant
17,false,ouvrier
18,true,ecolier
18,false,ouvrier_batiment
94,false,artisant
23,true,ouvrier_agricole
59,false,sans_activite
0,true,agriculteur
25,true,agriculteur
53,false,militaire
85,false,militaire
92,false,agriculteur
92,false,employe_prive
80,false,commercant
7,false,artisant
94,false,sans_activite
27,false,retraite
27,false,ecolier
95,false,ouvrier_batiment
60,true,conducteur
12,false,commercant
27,false,ecolier
55,true,employe_prive
38,false,artisant
31,true,employe_prive
26,true,retraite
17,false,retraite
74,true,artisant
24,false,agriculteur
88,true,commercant
41,true,employe_prive
20,true,ecolier
29,false,sans_activite
28,false,artisant
99,true,agriculteur
54,false,retraite
77,false,ouvrier_batiment
74,false,employe_prive
74,false,ouvrier_batiment
16,true,employe_prive
29,true,commercant
16,true,ecolier
23,true,employe_prive
92,true,commercant
83,false,agriculteur
16,false,militaire
15,true,agriculteur
27,false,militaire
77,false,employe_prive
29,false,ecolier
91,true,militaire
92,true,commercant
76,false,artisant
94,true,militaire
65,true,artisant
67,true,artisant
84,true,conducteur
36,false,commercant
80,true,artisant
19,false,retraite
20,false,ouvrier
20,true,enseignant
47,false,sans_activite
98,true,enseignant
54,true,employe_prive
23,true,ouvrier
49,false,artisant
28,false,commercant
18,true,employe_prive
80,false,retraite
63,true,employe_prive
98,false,sans_activite
77,true,artisant
21,true,agriculteur
21,true,sans_activite
78,false,enseignant
26,true,militaire
20,true,ouvrier_agricole
62,true,enseignant
85,false,artisant
66,true,ouvrier_agricole
13,false,sans_activite
16,false,enseignant
66,false,agriculteur
52,true,employe_prive
57,true,conducteur
20,false,ouvrier_agricole
20,false,artisant
22,false,enseignant
45,false,sans_activite
16,false,artisant
78,false,retraite
20,false,agriculteur
77,true,ouvrier
77,true,ouvrier
41,false,militaire
16,true,ouvrier_agricole
16,true,artisant
4,true,artisant
63,false,ouvrier
72,true,ecolier
79,true,ouvrier_agricole
21,true,artisant
63,false,conducteur
51,true,ouvrier_agricole
2,true,artisant
79,true,sans_activite
16,true,artisant
50,false,ecolier
77,true,retraite
24,false,agriculteur
2,false,ouvrier
55,true,ecolier
36,true,conducteur
78,true,agriculteur
85,true,militaire
53,true,agriculteur
54,false,ouvrier_batiment
28,true,militaire
26,false,conducteur
16,true,ouvrier_agricole
61,false,ouvrier
50,false,militaire
27,false,ecolier
83,false,commercant
1,false,sans_activite
48,false,conducteur
65,true,militaire
23,true,retraite
46,true,ouvrier_agricole
10,true,artisant
54,false,ouvrier
26,false,retraite
57,true,artisant
17,true,retraite
16,false,artisant
53,true,commercant
41,false,ouvrier_batiment
36,true,ecolier
57,false,conducteur
8,true,agriculteur
53,false,ouvrier_batiment
79,false,artisant
20,true,militaire
73,true,ouvrier
69,true,ouvrier_batiment
96,true,militaire
70,true,agriculteur
30,true,enseignant
75,false,conducteur
74,true,conducteur
96,true,conducteur
25,false,ouvrier
38,true,commercant
80,false,employe_prive
29,true,sans_activite
66,true,sans_activite
77,false,artisant
70,true,conducteur
19,true,retraite
60,false,agriculteur
12,true,conducteur
80,false,artisant
96,false,militaire
84,false,enseignant
17,false,employe_prive
50,false,ouvrier_agricole
43,true,ecolier
44,false,ouvrier_batiment
43,false,sans_activite
25,true,ouvrier_agricole
63,true,militaire
55,false,conducteur
27,true,employe_prive
30,false,artisant
0,false,ecolier
64,false,retraite
29,true,ouvrier_agricole
56,false,retraite
43,false,sans_activite
54,true,ecolier
19,true,militaire
48,true,ouvrier_batiment
5,false,artisant
52,true,ouvrier
22,false,ouvrier_batiment
37,true,enseignant
21,false,ouvrier_batiment
56,false,ouvrier
62,true,militaire
68,false,militaire
91,true,retraite
20,true,sans_activite
18,false,ouvrier_batiment
43,false,conducteur
60,true,retraite
13,false,ouvrier_agricole
15,false,ouvrier_agricole
86,false,artisant
75,true,commercant
16,true,agriculteur
21,false,artisant
43,true,enseignant
2,true,ouvrier
69,true,enseignant
74,false,sans_activite
18,false,conducteur
35,false,employe_prive
23,true,ouvrier_batiment
59,false,enseignant
22,true,employe_prive
39,true,artisant
79,true,agriculteur
71,true,ouvrier_batiment
17,false,commercant
67,true,ouvrier_agricole
29,true,sans_activite
88,false,ecolier
78,false,employe_prive
56,false,enseignant
20,false,sans_activite
0,false,artisant
24,true,ouvrier
66,false,commercant
10,false,artisant
44,true,employe_prive
79,false,conducteur
67,false,artisant
98,true,retraite
2,false,employe_prive
19,false,enseignant
7,true,ouvrier_batiment
28,true,enseignant
22,true,retraite
29,false,ecolier
12,false,conducteur
69,false,ouvrier
25,true,ouvrier_agricole
29,false,ecolier
24,true,employe_prive
27,false,artisant
25,true,artisant
78,false,conducteur
19,false,retraite
30,false,employe_prive
79,false,sans_activite
7,false,sans_activite
1,true,retraite
0,true,agriculteur
24,true,enseignant
20,false,employe_prive
20,false,conducteur
70,false,conducteur
27,true,ouvrier_agricole
94,false,ecolier
26,true,ouvrier_agricole
22,false,ouvrier
71,false,militaire
3,false,retraite
34,false,artisant
45,false,retraite
9,true,employe_prive
39,true,employe_prive
58,false,retraite
2,true,agriculteur
29,false,commercant
93,true,militaire
0,true,agriculteur
62,false,ecolier
90,false,sans_activite
18,true,employe_prive
26,false,ouvrier_agricole
13,true,conducteur
14,false,conducteur
14,true,ouvrier
24,true,employe_prive
76,true,ecolier
18,false,employe_prive
9,true,ecolier
81,false,sans_activite
36,true,enseignant
48,false,ouvrier
20,false,conducteur
7,true,retraite
72,true,ouvrier
84,true,ouvrier_agricole
44,true,ouvrier
94,false,artisant
23,true,enseignant
24,true,ouvrier
10,true,ecolier
35,false,enseignant
59,true,retraite
60,true,ouvrier
63,false,employe_prive
26,false,conducteur
40,false,ouvrier
1,false,agriculteur
21,false,agriculteur
11,true,retraite
57,false,commercant
92,false,employe_prive
86,true,sans_activite
17,false,agriculteur
8,false,enseignant
96,false,sans_activite
80,false,enseignant
14,true,employe_prive
1,false,employe_prive
17,true,retraite
17,false,conducteur
53,false,ecolier
56,true,commercant
35,true,employe_prive
33,false,ouvrier_batiment
36,true,ouvrier_batiment
16,true,ecolier
5,true,ecolier
61,true,agriculteur
3,true,retraite
54,false,sans_activite
60,true,employe_prive
72,false,agriculteur
17,false,conducteur
98,false,artisant
4,false,sans_activite
99,false,enseignant
16,true,conducteur
71,true,conducteur
78,false,conducteur
15,false,artisant
59,true,ouvrier_batiment
26,true,commercant
15,false,commercant
33,false,artisant
67,false,ouvrier
10,false,artisant
16,true,conducteur
85,true,artisant
17,false,commercant
14,false,ouvrier_agricole
39,false,ouvrier
27,false,ouvrier_batiment
19,true,conducteur
75,false,sans_activite
100,true,ouvrier
65,false,ecolier
40,true,enseignant
44,true,militaire
18,false,artisant
7,false,militaire
81,false,commercant
87,true,retraite
27,true,enseignant
61,true,militaire
66,false,employe_prive
31,true,enseignant
72,false,ecolier
5,false,conducteur
28,false,employe_prive
24,false,sans_activite
58,false,militaire
79,true,artisant
22,true,agriculteur
45,false,militaire
21,false,retraite
20,true,militaire
31,true,ouvrier_batiment
16,true,artisant
26,false,conducteur
99,false,artisant
67,true,artisant
25,false,enseignant
9,true,ouvrier_agricole
75,false,ouvrier_batiment
29,true,artisant
17,false,ouvrier_batiment
80,true,commercant
15,true,conducteur
27,true,retraite
57,false,ouvrier_batiment
20,false,conducteur
96,false,agriculteur
64,true,commercant
76,false,agriculteur
84,false,commercant
37,false,sans_activite
6,true,militaire
58,true,agriculteur
52,true,ouvrier_batiment
27,true,ouvrier_agricole
18,false,ouvrier_batiment
21,false,retraite
31,true,enseignant
20,false,agriculteur
53,true,retraite
8,true,sans_activite
1,false,enseignant
68,true,employe_prive
54,false,enseignant
25,false,enseignant
18,false,ouvrier_agricole
50,false,artisant
53,true,conducteur
16,false,ouvrier_batiment
28,true,employe_prive
22,true,militaire
85,false,conducteur
25,false,agriculteur
76,false,artisant
27,false,employe_prive
41,false,retraite
77,true,ouvrier
10,true,ouvrier_batiment
69,false,enseignant
95,false,militaire
16,false,artisant
17,false,conducteur
97,false,sans_activite
2,false,militaire
78,false,ouvrier_batiment
17,false,sans_activite
53,true,ouvrier_agricole
18,false,ouvrier
80,false,ouvrier_batiment
58,false,ecolier
66,true,ouvrier
24,true,artisant
59,false,enseignant
30,true,ouvrier_agricole
54,true,ecolier
89,false,artisant
55,true,militaire
7,true,ouvrier
28,false,retraite
20,false,enseignant
20,false,commercant
15,true,ecolier
16,true,ouvrier
55,true,ecolier
23,true,enseignant
29,true,ouvrier
24,true,ouvrier_batiment
21,false,ouvrier
76,true,commercant
61,true,militaire
73,true,sans_activite
26,false,commercant
60,true,employe_prive
21,false,sans_activite
87,false,ouvrier_agricole
12,false,agriculteur
73,false,ouvrier_agricole
57,false,retraite
26,true,retraite
41,true,employe_prive
41,true,ouvrier
22,false,ouvrier
11,true,retraite
74,false,militaire
89,false,militaire
54,false,enseignant
76,false,ouvrier
20,true,artisant
45,false,ouvrier_agricole
2,false,enseignant
27,false,militaire
86,true,militaire
98,false,sans_activite
98,false,ouvrier
9,false,sans_activite
77,false,sans_activite
87,true,employe_prive
3,false,ouvrier
75,true,artisant
1,false,agriculteur
6,true,employe_prive
95,false,ouvrier
60,true,retraite
87,true,agriculteur
76,false,employe_prive
7,true,conducteur
71,true,ouvrier_batiment
53,false,ecolier
4,false,commercant
78,false,commercant
64,false,conducteur
21,true,ouvrier_agricole
57,false,ecolier
70,false,ouvrier_agricole
86,false,conducteur
87,true,ouvrier_batiment
1,false,employe_prive
59,true,ouvrier_agricole
42,false,agriculteur
97,false,enseignant
65,false,artisant
19,true,ouvrier_batiment
53,true,conducteur
42,true,retraite
21,false,conducteur
28,false,artisant
76,true,agriculteur
63,true,ecolier
78,false,militaire
22,false,sans_activite
32,false,commercant
76,false,ouvrier_batiment
40,false,militaire
88,true,employe_prive
56,false,ouvrier
2,false,agriculteur
55,true,artisant
85,false,commercant
27,true,commercant
80,true,ouvrier_batiment
37,true,retraite
78,false,ouvrier_agricole
45,true,ouvrier_batiment
37,true,commercant
53,false,retraite
17,false,conducteur
28,false,enseignant
17,true,enseignant
59,false,ouvrier
28,false,ouvrier_agricole
16,false,employe_prive
6,false,militaire
15,false,ecolier
3,false,retraite
16,false,militaire
16,true,ouvrier_batiment
81,false,employe_prive
10,true,commercant
15,false,artisant
57,true,sans_activite
33,false,artisant
47,false,agriculteur
79,true,ouvrier_agricole
17,true,sans_activite
19,false,commercant
23,true,commercant
56,true,militaire
17,false,commercant
53,true,ouvrier_agricole
18,true,ouvrier_agricole
79,false,retraite
28,true,sans_activite
75,false,ouvrier_batiment
75,false,conducteur
55,true,militaire
83,false,agriculteur
19,false,employe_prive
84,true,ouvrier_agricole
88,false,employe_prive
94,true,sans_activite
82,false,ouvrier_batiment
39,true,agriculteur
30,true,artisant
17,true,retraite
5,false,militaire
79,false,artisant
17,true,conducteur
20,false,ecolier
3,true,retraite
95,true,militaire
17,true,militaire
79,true,commercant
63,false,commercant
74,true,agriculteur
31,true,ouvrier_batiment
91,true,ouvrier_agricole
17,true,ouvrier
68,true,artisant
16,false,militaire
28,true,employe_prive
35,false,sans_activite
32,true,militaire
98,false,enseignant
80,false,ouvrier_agricole
80,false,agriculteur
17,true,sans_activite
76,true,ouvrier_agricole
100,true,ouvrier_batiment
53,true,agriculteur
26,false,ouvrier_batiment
53,true,conducteur
63,true,conducteur
70,false,agriculteur
1,true,ouvrier
72,true,agriculteur
58,true,militaire
32,false,retraite
17,true,agriculteur
78,true,retraite
93,true,ouvrier
7,false,ecolier
60,false,ouvrier
59,true,retraite
97,false,retraite
28,false,retraite
79,false,enseignant
96,false,agriculteur
28,false,ouvrier
22,false,ouvrier
67,false,conducteur
31,false,agriculteur
25,true,commercant
23,true,employe_prive
26,false,ouvrier_agricole
23,false,ouvrier_agricole
33,true,ecolier
92,false,retraite
18,false,ouvrier_batiment
88,true,retraite
22,true,ouvrier_batiment
79,false,employe_prive
23,false,ecolier
83,false,retraite
70,false,ouvrier_batiment
26,true,sans_activite
93,false,artisant
56,true,artisant
16,false,sans_activite
14,true,ouvrier_agricole
12,false,ecolier
29,true,enseignant
80,true,artisant
18,false,militaire
57,true,agriculteur
71,false,agriculteur
64,false,ouvrier_agricole
79,true,ouvrier_batiment
79,false,retraite
24,false,enseignant
80,true,artisant
23,false,retraite
16,true,ecolier
28,true,ecolier
82,false,enseignant
56,false,enseignant
100,true,retraite
75,false,ouvrier_agricole
29,true,agriculteur
32,true,ouvrier
18,false,sans_activite
26,true,ouvrier_batiment
80,false,employe_prive
62,false,artisant
73,false,sans_activite
74,false,retraite
91,true,artisant
76,false,ouvrier
30,false,ecolier
53,false,retraite
78,true,employe_prive
71,true,ouvrier
90,true,commercant
28,true,ecolier
76,true,commercant
17,true,sans_activite
30,true,militaire
22,false,militaire
91,true,ouvrier_batiment
30,true,artisant
16,true,ouvrier_batiment
27,true,conducteur
54,true,enseignant
29,false,sans_activite
27,true,ouvrier_batiment
3,false,commercant
30,false,retraite
26,true,commercant
58,true,ecolier
60,true,sans_activite
74,false,ouvrier
33,true,militaire
70,false,conducteur
22,false,conducteur
25,true,commercant
26,false,commercant
20,false,ouvrier
26,false,artisant
10,true,ouvrier
100,true,agriculteur
16,false,sans_activite
96,false,employe_prive
43,false,ouvrier_agricole
9,true,conducteur
8,false,agriculteur
55,false,conducteur
46,false,ecolier
55,true,ouvrier_agricole
63,true,commercant
17,true,enseignant
50,true,artisant
55,true,sans_activite
29,false,agriculteur
36,false,enseignant
12,false,conducteur
33,true,artisant
37,true,ouvrier_batiment
54,false,agriculteur
68,false,retraite
67,true,artisant
79,true,ouvrier_agricole
96,false,ecolier
80,true,ouvrier_batiment
67,true,ouvrier_agricole
60,false,militaire
40,true,commercant
86,false,ouvrier
82,true,retraite
53,true,employe_prive
19,false,agriculteur
79,false,commercant
54,true,militaire
57,true,militaire
19,false,employe_prive
0,false,retraite
18,false,commercant
18,false,agriculteur
82,false,sans_activite
74,false,ecolier
61,true,ecolier
22,true,militaire
22,false,artisant
25,true,conducteur
16,false,conducteur
70,false,agriculteur
72,true,sans_activite
62,true,conducteur
46,true,ouvrier_agricole
69,false,employe_prive
18,false,agriculteur
88,true,ouvrier_agricole
51,true,agriculteur
34,false,employe_prive
24,true,ecolier
16,false,militaire
43,false,commercant
80,true,employe_prive
5,true,sans_activite
6,false,conducteur
43,true,ecolier
30,true,retraite
93,false,agriculteur
79,true,ouvrier
54,false,agriculteur
59,true,ouvrier_batiment
40,true,militaire
53,true,ouvrier_batiment
58,false,retraite
78,false,employe_prive
39,true,ecolier
23,false,agriculteur
6,false,enseignant
29,true,conducteur
0,true,enseignant
39,false,ouvrier
18,true,ouvrier_batiment
6,false,sans_activite
32,false,employe_prive
29,true,ouvrier
0,true,artisant
29,false,ouvrier_agricole
54,false,commercant
43,false,artisant
76,true,artisant
19,false,ecolier
40,true,sans_activite
77,true,ecolier
76,true,ouvrier
30,false,ouvrier_agricole
17,false,ouvrier
25,true,employe_prive
20,true,agriculteur
62,true,ouvrier_batiment
22,true,agriculteur
80,true,retraite
90,true,conducteur
24,false,sans_activite
57,false,ouvrier_batiment
1,false,enseignant
4,true,militaire
13,true,retraite
88,true,ouvrier_batiment
77,true,ouvrier
64,false,conducteur
44,true,militaire
30,true,commercant
66,false,militaire
58,false,employe_prive
57,false,commercant
18,true,ouvrier_agricole
87,true,employe_prive
71,true,artisant
18,false,ecolier
45,true,ouvrier
24,true,retraite
61,false,enseignant
21,true,agriculteur
47,true,sans_activite
57,false,retraite
77,true,artisant
60,true,retraite
54,false,ouvrier_batiment
76,true,sans_activite
24,false,commercant
10,true,agriculteur
39,false,conducteur
34,true,retraite
75,true,ouvrier_batiment
31,false,ecolier
10,true,artisant
77,false,agriculteur
68,true,conducteur
45,true,militaire
37,false,artisant
61,true,militaire
59,true,commercant
18,true,agriculteur
90,false,ouvrier_agricole
58,false,agriculteur
79,true,commercant
30,false,ouvrier_batiment
44,false,ecolier
29,true,ouvrier
1,true,ouvrier_agricole
96,true,retraite
54,true,agriculteur
67,true,artisant
8,false,militaire
15,false,sans_activite
22,false,artisant
23,true,ouvrier_batiment
79,true,enseignant
93,false,sans_activite
80,false,sans_activite
41,false,commercant
40,true,ouvrier
23,true,enseignant
55,true,agriculteur
16,true,commercant
42,true,ouvrier
59,true,retraite
38,false,retraite
25,true,retraite
16,true,ouvrier_batiment
38,true,ouvrier_agricole
64,true,agriculteur
40,false,ouvrier_batiment
16,false,enseignant
78,true,ecolier
98,false,artisant
17,true,ecolier
37,true,militaire
43,false,ouvrier_agricole
40,true,enseignant
88,false,sans_activite
78,false,enseignant
51,true,retraite
17,false,ouvrier_batiment
60,false,agriculteur
80,false,artisant
20,true,enseignant
26,false,sans_activite
16,false,retraite
60,false,conducteur
49,false,commercant
81,false,sans_activite
48,false,ouvrier_batiment
79,true,ouvrier_batiment
59,false,ouvrier_agricole
9,false,ecolier
55,false,militaire
23,false,militaire
45,true,ouvrier_batiment
37,false,commercant
72,true,ouvrier_agricole
76,false,artisant
80,false,conducteur
8,true,employe_prive
39,false,employe_prive
5,false,ouvrier
85,false,conducteur
57,false,employe_prive
60,true,ouvrier_batiment
24,true,enseignant
57,false,militaire
51,true,employe_prive
38,false,artisant
76,false,enseignant
85,false,ecolier
50,true,retraite
80,true,employe_prive
17,true,ouvrier
61,true,ouvrier_agricole
20,false,retraite
48,true,commercant
18,true,employe_prive
30,false,ouvrier
83,true,ouvrier_agricole
77,false,ouvrier_batiment
80,true,artisant
16,false,conducteur
32,true,enseignant
56,true,ecolier
25,false,employe_prive
25,false,sans_activite
77,false,ouvrier
77,false,ouvrier_agricole
17,true,ecolier
23,true,commercant
25,false,sans_activite
62,true,artisant
51,false,sans_activite
80,false,agriculteur
8,true,ecolier
23,true,ecolier
79,false,employe_prive
75,true,employe_prive
76,false,militaire
26,false,sans_activite
18,true,agriculteur
77,true,ecolier
51,true,ouvrier
16,true,militaire
14,true,ouvrier_agricole
28,true,sans_activite
10,false,ouvrier
12,true,ecolier
26,false,enseignant
54,false,ouvrier_batiment
20,false,employe_prive
30,true,enseignant
98,true,artisant
48,true,retraite
55,false,ecolier
68,true,retraite
72,false,commercant
1,false,ouvrier_agricole
69,false,sans_activite
26,true,ouvrier
1,false,commercant
78,true,ouvrier
25,true,ouvrier_batiment
8,true,retraite
80,false,employe_prive
6,false,ouvrier_agricole
55,false,commercant
82,true,conducteur
7,true,commercant
2,false,employe_prive
16,true,militaire
77,true,militaire
31,false,ecolier
9,true,artisant
17,true,ouvrier_batiment
82,false,artisant
20,true,enseignant
52,false,sans_activite
98,false,sans_activite
19,true,militaire
99,false,artisant
28,false,employe_prive
74,true,employe_prive
75,false,conducteur
22,false,commercant
71,true,ouvrier_batiment
75,false,ouvrier_batiment
19,true,ouvrier_batiment
73,false,enseignant
52,true,enseignant
49,true,retraite
35,true,commercant
55,false,agriculteur
16,true,ouvrier
30,false,agriculteur
16,false,conducteur
96,false,enseignant
77,false,militaire
89,true,sans_activite
51,false,ecolier
79,true,employe_prive
17,false,militaire
55,true,retraite
77,true,militaire
21,true,artisant
45,true,ouvrier_agricole
53,true,ouvrier
54,true,ouvrier_batiment
25,true,commercant
28,true,ouvrier_agricole
18,false,conducteur
80,true,artisant
53,false,conducteur
63,false,ecolier
77,false,ouvrier_agricole
80,false,ouvrier_batiment
28,true,artisant
52,true,sans_activite
75,true,retraite
32,true,conducteur
55,true,ouvrier_agricole
25,true,ouvrier_agricole
76,false,agriculteur
25,false,enseignant
17,false,ouvrier_agricole
22,true,artisant
10,false,ouvrier_batiment
78,false,commercant
13,false,retraite
95,false,ouvrier
55,false,retraite
27,true,retraite
22,true,ecolier
14,true,ouvrier_agricole
13,true,ouvrier_agricole
45,false,ouvrier_agricole
37,false,artisant
26,false,artisant
63,true,ouvrier_agricole
34,true,ouvrier_batiment
12,true,militaire
89,true,artisant
21,false,ouvrier_agricole
80,false,conducteur
18,false,sans_activite
95,false,enseignant
19,false,militaire
