Household Income,Low,Household Size,1,Number Of Bicycles,0,Number Of Cars,3,6
Household Income,Low,Household Size,1,Number Of Bicycles,1,Number Of Cars,0,13
Household Income,Low,Household Size,1,Number Of Bicycles,1,Number Of Cars,1,12
Household Income,Low,Household Size,1,Number Of Bicycles,1,Number Of Cars,2,12
Household Income,Low,Household Size,1,Number Of Bicycles,1,Number Of Cars,3,13
Household Income,Low,Household Size,1,Number Of Bicycles,2,Number Of Cars,0,7
Household Income,Low,Household Size,1,Number Of Bicycles,2,Number Of Cars,1,1
Household Income,Low,Household Size,1,Number Of Bicycles,2,Number Of Cars,2,8
Household Income,Low,Household Size,1,Number Of Bicycles,2,Number Of Cars,3,7
Household Income,Low,Household Size,1,Number Of Bicycles,3,Number Of Cars,0,11
Household Income,Low,Household Size,1,Number Of Bicycles,3,Number Of Cars,1,2
Household Income,Low,Household Size,1,Number Of Bicycles,3,Number Of Cars,2,3
Household Income,Low,Household Size,1,Number Of Bicycles,3,Number Of Cars,3,9
Household Income,Low,Household Size,2,Number Of Bicycles,0,Number Of Cars,0,11
Household Income,Low,Household Size,2,Number Of Bicycles,0,Number Of Cars,1,1
Household Income,Low,Household Size,2,Number Of Bicycles,0,Number Of Cars,2,4
Household Income,Low,Household Size,2,Number Of Bicycles,0,Number Of Cars,3,9
Household Income,Low,Household Size,2,Number Of Bicycles,1,Number Of Cars,0,10
Household Income,Low,Household Size,2,Number Of Bicycles,1,Number Of Cars,1,18
Household Income,Low,Household Size,2,Number Of Bicycles,1,Number Of Cars,2,16
Household Income,Low,Household Size,2,Number Of Bicycles,1,Number Of Cars,3,14
Household Income,Low,Household Size,2,Number Of Bicycles,2,Number Of Cars,0,16
Household Income,Low,Household Size,2,Number Of Bicycles,2,Number Of Cars,1,1
Household Income,Low,Household Size,2,Number Of Bicycles,2,Number Of Cars,2,8
Household Income,Low,Household Size,2,Number Of Bicycles,2,Number Of Cars,3,20
Household Income,Low,Household Size,2,Number Of Bicycles,3,Number Of Cars,0,7
Household Income,Low,Household Size,2,Number Of Bicycles,3,Number Of Cars,1,19
Household Income,Low,Household Size,2,Number Of Bicycles,3,Number Of Cars,2,20
Household Income,Low,Household Size,2,Number Of Bicycles,3,Number Of Cars,3,2
Household Income,Low,Household Size,3,Number Of Bicycles,0,Number Of Cars,0,18
Household Income,Low,Household Size,3,Number Of Bicycles,0,Number Of Cars,1,22
Household Income,Low,Household Size,3,Number Of Bicycles,0,Number Of Cars,2,20
Household Income,Low,Household Size,3,Number Of Bicycles,0,Number Of Cars,3,23
Household Income,Low,Household Size,3,Number Of Bicycles,1,Number Of Cars,0,12
Household Income,Low,Household Size,3,Number Of Bicycles,1,Number Of Cars,1,23
Household Income,Low,Household Size,3,Number Of Bicycles,1,Number Of Cars,2,10
Household Income,Low,Household Size,3,Number Of Bicycles,1,Number Of Cars,3,21
Household Income,Low,Household Size,3,Number Of Bicycles,2,Number Of Cars,0,30
Household Income,Low,Household Size,3,Number Of Bicycles,2,Number Of Cars,1,21
Household Income,Low,Household Size,3,Number Of Bicycles,2,Number Of Cars,2,27
Household Income,Low,Household Size,3,Number Of Bicycles,2,Number Of Cars,3,13
Household Income,Low,Household Size,3,Number Of Bicycles,3,Number Of Cars,0,28
Household Income,Low,Household Size,3,Number Of Bicycles,3,Number Of Cars,1,9
Household Income,Low,Household Size,3,Number Of Bicycles,3,Number Of Cars,2,5
Household Income,Low,Household Size,3,Number Of Bicycles,3,Number Of Cars,3,126
Household Income,High,Household Size,1,Household Type,type1,Number Of Cars,0,5
Household Income,High,Household Size,1,Household Type,type1,Number Of Cars,1,5
Household Income,High,Household Size,1,Household Type,type1,Number Of Cars,2,11
Household Income,High,Household Size,1,Household Type,type1,Number Of Cars,3,2
Household Income,High,Household Size,1,Household Type,type2,Number Of Cars,0,4
Household Income,High,Household Size,1,Household Type,type2,Number Of Cars,1,10
Household Income,High,Household Size,1,Household Type,type2,Number Of Cars,2,9
Household Income,High,Household Size,1,Household Type,type2,Number Of Cars,3,8
Household Income,High,Household Size,1,Household Type,type3,Number Of Cars,0,9
Household Income,High,Household Size,1,Household Type,type3,Number Of Cars,1,5
Household Income,High,Household Size,1,Household Type,type3,Number Of Cars,2,12
Household Income,High,Household Size,1,Household Type,type3,Number Of Cars,3,6
Household Income,High,Household Size,2,Household Type,type1,Number Of Cars,0,9
Household Income,High,Household Size,2,Household Type,type1,Number Of Cars,1,3
Household Income,High,Household Size,2,Household Type,type1,Number Of Cars,2,14
Household Income,High,Household Size,2,Household Type,type1,Number Of Cars,3,6
Household Income,High,Household Size,2,Household Type,type2,Number Of Cars,0,5
Household Income,High,Household Size,2,Household Type,type2,Number Of Cars,1,6
Household Income,High,Household Size,2,Household Type,type2,Number Of Cars,2,13
Household Income,High,Household Size,2,Household Type,type2,Number Of Cars,3,3
Household Income,High,Household Size,2,Household Type,type3,Number Of Cars,0,14
Household Income,High,Household Size,2,Household Type,type3,Number Of Cars,1,9
Household Income,High,Household Size,2,Household Type,type3,Number Of Cars,2,8
Household Income,High,Household Size,2,Household Type,type3,Number Of Cars,3,10
Household Income,High,Household Size,3,Household Type,type1,Number Of Cars,0,6
Household Income,High,Household Size,3,Household Type,type1,Number Of Cars,1,2
Household Income,High,Household Size,3,Household Type,type1,Number Of Cars,2,5
Household Income,High,Household Size,3,Household Type,type1,Number Of Cars,3,5
Household Income,High,Household Size,3,Household Type,type2,Number Of Cars,0,17
Household Income,High,Household Size,3,Household Type,type2,Number Of Cars,1,11
Household Income,High,Household Size,3,Household Type,type2,Number Of Cars,2,15
Household Income,High,Household Size,3,Household Type,type2,Number Of Cars,3,1
Household Income,High,Household Size,3,Household Type,type3,Number Of Cars,0,3
Household Income,High,Household Size,3,Household Type,type3,Number Of Cars,1,15
Household Income,High,Household Size,3,Household Type,type3,Number Of Cars,2,7
Household Income,High,Household Size,3,Household Type,type3,Number Of Cars,3,1
Household Income,Low,Household Size,1,Household Type,type1,Number Of Cars,0,7
Household Income,Low,Household Size,1,Household Type,type1,Number Of Cars,1,3
Household Income,Low,Household Size,1,Household Type,type1,Number Of Cars,2,9
Household Income,Low,Household Size,1,Household Type,type1,Number Of Cars,3,6
Household Income,Low,Household Size,1,Household Type,type2,Number Of Cars,0,11
Household Income,Low,Household Size,1,Household Type,type2,Number Of Cars,1,16
Household Income,Low,Household Size,1,Household Type,type2,Number Of Cars,2,12
Household Income,Low,Household Size,1,Household Type,type2,Number Of Cars,3,2
Household Income,Low,Household Size,1,Household Type,type3,Number Of Cars,0,5
Household Income,Low,Household Size,1,Household Type,type3,Number Of Cars,1,7
Household Income,Low,Household Size,1,Household Type,type3,Number Of Cars,2,17
Household Income,Low,Household Size,1,Household Type,type3,Number Of Cars,3,6
Household Income,Low,Household Size,2,Household Type,type1,Number Of Cars,0,4
Household Income,Low,Household Size,2,Household Type,type1,Number Of Cars,1,3
Household Income,Low,Household Size,2,Household Type,type1,Number Of Cars,2,15
Household Income,Low,Household Size,2,Household Type,type1,Number Of Cars,3,18
Household Income,Low,Household Size,2,Household Type,type2,Number Of Cars,0,23
Household Income,Low,Household Size,2,Household Type,type2,Number Of Cars,1,2
Household Income,Low,Household Size,2,Household Type,type2,Number Of Cars,2,15
Household Income,Low,Household Size,2,Household Type,type2,Number Of Cars,3,24
Household Income,Low,Household Size,2,Household Type,type3,Number Of Cars,0,28
Household Income,Low,Household Size,2,Household Type,type3,Number Of Cars,1,8
Household Income,Low,Household Size,2,Household Type,type3,Number Of Cars,2,19
Household Income,Low,Household Size,2,Household Type,type3,Number Of Cars,3,12
Household Income,Low,Household Size,3,Household Type,type1,Number Of Cars,0,15
Household Income,Low,Household Size,3,Household Type,type1,Number Of Cars,1,10
Household Income,Low,Household Size,3,Household Type,type1,Number Of Cars,2,38
Household Income,Low,Household Size,3,Household Type,type1,Number Of Cars,3,5
Household Income,Low,Household Size,3,Household Type,type2,Number Of Cars,0,32
Household Income,Low,Household Size,3,Household Type,type2,Number Of Cars,1,16
Household Income,Low,Household Size,3,Household Type,type2,Number Of Cars,2,29
Household Income,Low,Household Size,3,Household Type,type2,Number Of Cars,3,22
Household Income,Low,Household Size,3,Household Type,type3,Number Of Cars,0,29
Household Income,Low,Household Size,3,Household Type,type3,Number Of Cars,1,5
Household Income,Low,Household Size,3,Household Type,type3,Number Of Cars,2,73
Household Income,Low,Household Size,3,Household Type,type3,Number Of Cars,3,180
