householdID,householdSize,householdIncome,householdType,numberOfCars
63,1,Low,type3,0
63,1,Low,type3,0
60,1,Low,type3,1
60,1,Low,type3,1
60,1,Low,type3,1
11,1,Low,type3,1
74,1,Low,type3,2
60,1,Low,type3,1
73,1,Low,type3,1
73,1,Low,type3,1
11,1,Low,type3,1
74,1,Low,type3,2
11,1,Low,type3,1
74,1,Low,type3,2
11,1,Low,type3,1
60,1,Low,type3,1
11,1,Low,type3,1
63,1,Low,type3,0
73,1,Low,type3,1
74,1,Low,type3,2
74,1,Low,type3,2
60,1,Low,type3,1
11,1,Low,type3,1
60,1,Low,type3,1
60,1,Low,type3,1
73,1,Low,type3,1
11,1,Low,type3,1
63,1,Low,type3,0
63,1,Low,type3,0
74,1,Low,type3,2
11,1,Low,type3,1
60,1,Low,type3,1
73,1,Low,type3,1
11,1,Low,type3,1
11,1,Low,type3,1
60,1,Low,type3,1
63,1,Low,type3,0
74,1,Low,type3,2
11,1,Low,type3,1
60,1,Low,type3,1
60,1,Low,type3,1
74,1,Low,type3,2
74,1,Low,type3,2
73,1,Low,type3,1
73,1,Low,type3,1
63,1,Low,type3,0
73,1,Low,type3,1
11,1,Low,type3,1
60,1,Low,type3,1
60,1,Low,type3,1
11,1,Low,type3,1
63,1,Low,type3,0
74,1,Low,type3,2
73,1,Low,type3,1
73,1,Low,type3,1
63,1,Low,type3,0
11,1,Low,type3,1
73,1,Low,type3,1
74,1,Low,type3,2
60,1,Low,type3,1
60,1,Low,type3,1
60,1,Low,type3,1
60,1,Low,type3,1
73,1,Low,type3,1
60,1,Low,type3,1
60,1,Low,type3,1
74,1,Low,type3,2
63,1,Low,type3,0
63,1,Low,type3,0
63,1,Low,type3,0
73,1,Low,type3,1
74,1,Low,type3,2
63,1,Low,type3,0
60,1,Low,type3,1
73,1,Low,type3,1
11,1,Low,type3,1
73,1,Low,type3,1
11,1,Low,type3,1
63,1,Low,type3,0
63,1,Low,type3,0
63,1,Low,type3,0
37,2,High,type1,0
38,2,High,type1,0
0,2,High,type1,2
48,2,High,type1,3
57,2,High,type1,0
56,2,High,type1,0
0,2,High,type1,2
56,2,High,type1,0
48,2,High,type1,3
57,2,High,type1,0
52,2,High,type1,0
0,2,High,type1,2
46,2,High,type1,1
46,2,High,type1,1
21,2,High,type1,1
37,2,High,type1,0
38,2,High,type1,0
37,2,High,type1,0
57,2,High,type1,0
57,2,High,type1,0
46,2,High,type1,1
38,2,High,type1,0
57,2,High,type1,0
56,2,High,type1,0
21,2,High,type1,1
52,2,High,type1,0
52,2,High,type1,0
52,2,High,type1,0
0,2,High,type1,2
38,2,High,type1,0
37,2,High,type1,0
52,2,High,type1,0
57,2,High,type1,0
56,2,High,type1,0
46,2,High,type1,1
38,2,High,type1,0
52,2,High,type1,0
38,2,High,type1,0
38,2,High,type1,0
37,2,High,type1,0
56,2,High,type1,0
37,2,High,type1,0
57,2,High,type1,0
56,2,High,type1,0
57,2,High,type1,0
57,2,High,type1,0
37,2,High,type1,0
57,2,High,type1,0
38,2,High,type1,0
21,2,High,type1,1
21,2,High,type1,1
38,2,High,type1,0
48,2,High,type1,3
48,2,High,type1,3
0,2,High,type1,2
52,2,High,type1,0
52,2,High,type1,0
21,2,High,type1,1
38,2,High,type1,0
37,2,High,type1,0
37,2,High,type1,0
48,2,High,type1,3
48,2,High,type1,3
37,2,High,type1,0
38,2,High,type1,0
46,2,High,type1,1
56,2,High,type1,0
48,2,High,type1,3
52,2,High,type1,0
56,2,High,type1,0
56,2,High,type1,0
56,2,High,type1,0
57,2,High,type1,0
56,2,High,type1,0
37,2,High,type1,0
21,2,High,type1,1
0,2,High,type1,2
52,2,High,type1,0
37,2,High,type1,0
37,2,High,type1,0
0,2,High,type1,2
52,2,High,type1,0
56,2,High,type1,0
37,2,High,type1,0
46,2,High,type1,1
46,2,High,type1,1
37,2,High,type1,0
52,2,High,type1,0
57,2,High,type1,0
48,2,High,type1,3
52,2,High,type1,0
56,2,High,type1,0
37,2,High,type1,0
21,2,High,type1,1
56,2,High,type1,0
21,2,High,type1,1
38,2,High,type1,0
21,2,High,type1,1
56,2,High,type1,0
37,2,High,type1,0
57,2,High,type1,0
0,2,High,type1,2
52,2,High,type1,0
21,2,High,type1,1
48,2,High,type1,3
46,2,High,type1,1
56,2,High,type1,0
38,2,High,type1,0
38,2,High,type1,0
48,2,High,type1,3
46,2,High,type1,1
48,2,High,type1,3
46,2,High,type1,1
21,2,High,type1,1
52,2,High,type1,0
52,2,High,type1,0
46,2,High,type1,1
21,2,High,type1,1
48,2,High,type1,3
52,2,High,type1,0
37,2,High,type1,0
48,2,High,type1,3
0,2,High,type1,2
37,2,High,type1,0
21,2,High,type1,1
56,2,High,type1,0
46,2,High,type1,1
46,2,High,type1,1
21,2,High,type1,1
57,2,High,type1,0
38,2,High,type1,0
21,2,High,type1,1
57,2,High,type1,0
21,2,High,type1,1
57,2,High,type1,0
38,2,High,type1,0
56,2,High,type1,0
56,2,High,type1,0
57,2,High,type1,0
48,2,High,type1,3
57,2,High,type1,0
0,2,High,type1,2
37,2,High,type1,0
38,2,High,type1,0
0,2,High,type1,2
56,2,High,type1,0
52,2,High,type1,0
46,2,High,type1,1
48,2,High,type1,3
37,2,High,type1,0
21,2,High,type1,1
56,2,High,type1,0
57,2,High,type1,0
57,2,High,type1,0
46,2,High,type1,1
57,2,High,type1,0
57,2,High,type1,0
21,2,High,type1,1
37,2,High,type1,0
38,2,High,type1,0
37,2,High,type1,0
52,2,High,type1,0
56,2,High,type1,0
21,2,High,type1,1
46,2,High,type1,1
37,2,High,type1,0
21,2,High,type1,1
38,2,High,type1,0
21,2,High,type1,1
38,2,High,type1,0
38,2,High,type1,0
46,2,High,type1,1
52,2,High,type1,0
48,2,High,type1,3
48,2,High,type1,3
48,2,High,type1,3
48,2,High,type1,3
57,2,High,type1,0
21,2,High,type1,1
56,2,High,type1,0
37,2,High,type1,0
21,2,High,type1,1
21,2,High,type1,1
38,2,High,type1,0
46,2,High,type1,1
37,2,High,type1,0
0,2,High,type1,2
57,2,High,type1,0
21,2,High,type1,1
52,2,High,type1,0
21,2,High,type1,1
57,2,High,type1,0
46,2,High,type1,1
21,2,High,type1,1
0,2,High,type1,2
38,2,High,type1,0
52,2,High,type1,0
52,2,High,type1,0
52,2,High,type1,0
56,2,High,type1,0
38,2,High,type1,0
46,2,High,type1,1
56,2,High,type1,0
21,2,High,type1,1
0,2,High,type1,2
52,2,High,type1,0
48,2,High,type1,3
38,2,High,type1,0
52,2,High,type1,0
57,2,High,type1,0
48,2,High,type1,3
52,2,High,type1,0
68,2,High,type2,0
68,2,High,type2,0
68,2,High,type2,0
7,2,High,type2,1
8,2,High,type2,1
8,2,High,type2,1
29,2,High,type2,3
8,2,High,type2,1
79,2,High,type2,2
8,2,High,type2,1
7,2,High,type2,1
7,2,High,type2,1
79,2,High,type2,2
35,2,High,type2,3
8,2,High,type2,1
8,2,High,type2,1
79,2,High,type2,2
79,2,High,type2,2
35,2,High,type2,3
29,2,High,type2,3
7,2,High,type2,1
7,2,High,type2,1
68,2,High,type2,0
68,2,High,type2,0
79,2,High,type2,2
68,2,High,type2,0
8,2,High,type2,1
29,2,High,type2,3
29,2,High,type2,3
7,2,High,type2,1
29,2,High,type2,3
35,2,High,type2,3
79,2,High,type2,2
35,2,High,type2,3
29,2,High,type2,3
79,2,High,type2,2
35,2,High,type2,3
7,2,High,type2,1
79,2,High,type2,2
79,2,High,type2,2
79,2,High,type2,2
8,2,High,type2,1
7,2,High,type2,1
68,2,High,type2,0
79,2,High,type2,2
8,2,High,type2,1
35,2,High,type2,3
68,2,High,type2,0
79,2,High,type2,2
35,2,High,type2,3
8,2,High,type2,1
35,2,High,type2,3
79,2,High,type2,2
68,2,High,type2,0
35,2,High,type2,3
68,2,High,type2,0
35,2,High,type2,3
7,2,High,type2,1
7,2,High,type2,1
7,2,High,type2,1
35,2,High,type2,3
7,2,High,type2,1
8,2,High,type2,1
79,2,High,type2,2
8,2,High,type2,1
79,2,High,type2,2
79,2,High,type2,2
35,2,High,type2,3
8,2,High,type2,1
68,2,High,type2,0
79,2,High,type2,2
68,2,High,type2,0
79,2,High,type2,2
68,2,High,type2,0
79,2,High,type2,2
35,2,High,type2,3
35,2,High,type2,3
68,2,High,type2,0
8,2,High,type2,1
79,2,High,type2,2
29,2,High,type2,3
8,2,High,type2,1
7,2,High,type2,1
29,2,High,type2,3
35,2,High,type2,3
8,2,High,type2,1
7,2,High,type2,1
8,2,High,type2,1
8,2,High,type2,1
8,2,High,type2,1
8,2,High,type2,1
29,2,High,type2,3
68,2,High,type2,0
35,2,High,type2,3
79,2,High,type2,2
68,2,High,type2,0
68,2,High,type2,0
8,2,High,type2,1
68,2,High,type2,0
8,2,High,type2,1
8,2,High,type2,1
68,2,High,type2,0
7,2,High,type2,1
68,2,High,type2,0
29,2,High,type2,3
35,2,High,type2,3
29,2,High,type2,3
29,2,High,type2,3
68,2,High,type2,0
29,2,High,type2,3
7,2,High,type2,1
29,2,High,type2,3
8,2,High,type2,1
68,2,High,type2,0
79,2,High,type2,2
29,2,High,type2,3
68,2,High,type2,0
8,2,High,type2,1
8,2,High,type2,1
8,2,High,type2,1
79,2,High,type2,2
8,2,High,type2,1
8,2,High,type2,1
8,2,High,type2,1
35,2,High,type2,3
68,2,High,type2,0
68,2,High,type2,0
68,2,High,type2,0
8,2,High,type2,1
29,2,High,type2,3
79,2,High,type2,2
79,2,High,type2,2
35,2,High,type2,3
29,2,High,type2,3
68,2,High,type2,0
8,2,High,type2,1
8,2,High,type2,1
8,2,High,type2,1
29,2,High,type2,3
29,2,High,type2,3
8,2,High,type2,1
7,2,High,type2,1
29,2,High,type2,3
35,2,High,type2,3
35,2,High,type2,3
7,2,High,type2,1
29,2,High,type2,3
68,2,High,type2,0
68,2,High,type2,0
29,2,High,type2,3
7,2,High,type2,1
79,2,High,type2,2
35,2,High,type2,3
8,2,High,type2,1
7,2,High,type2,1
35,2,High,type2,3
79,2,High,type2,2
79,2,High,type2,2
68,2,High,type2,0
7,2,High,type2,1
29,2,High,type2,3
79,2,High,type2,2
8,2,High,type2,1
8,2,High,type2,1
35,2,High,type2,3
35,2,High,type2,3
68,2,High,type2,0
68,2,High,type2,0
7,2,High,type2,1
68,2,High,type2,0
35,2,High,type2,3
29,2,High,type2,3
35,2,High,type2,3
35,2,High,type2,3
79,2,High,type2,2
29,2,High,type2,3
8,2,High,type2,1
29,2,High,type2,3
79,2,High,type2,2
8,2,High,type2,1
7,2,High,type2,1
35,2,High,type2,3
7,2,High,type2,1
35,2,High,type2,3
7,2,High,type2,1
29,2,High,type2,3
68,2,High,type2,0
35,2,High,type2,3
79,2,High,type2,2
68,2,High,type2,0
8,2,High,type2,1
79,2,High,type2,2
35,2,High,type2,3
68,2,High,type2,0
8,2,High,type2,1
7,2,High,type2,1
7,2,High,type2,1
8,2,High,type2,1
29,2,High,type2,3
35,2,High,type2,3
7,2,High,type2,1
79,2,High,type2,2
7,2,High,type2,1
7,2,High,type2,1
68,2,High,type2,0
8,2,High,type2,1
79,2,High,type2,2
79,2,High,type2,2
7,2,High,type2,1
7,2,High,type2,1
79,2,High,type2,2
7,2,High,type2,1
68,2,High,type2,0
8,2,High,type2,1
68,2,High,type2,0
29,2,High,type2,3
7,2,High,type2,1
7,2,High,type2,1
29,2,High,type2,3
35,2,High,type2,3
35,2,High,type2,3
8,2,High,type2,1
68,2,High,type2,0
79,2,High,type2,2
7,2,High,type2,1
35,2,High,type2,3
7,2,High,type2,1
29,2,High,type2,3
7,2,High,type2,1
68,2,High,type2,0
79,2,High,type2,2
79,2,High,type2,2
29,2,High,type2,3
7,2,High,type2,1
29,2,High,type2,3
79,2,High,type2,2
7,2,High,type2,1
79,2,High,type2,2
35,2,High,type2,3
29,2,High,type2,3
68,2,High,type2,0
68,2,High,type2,0
35,2,High,type2,3
7,2,High,type2,1
29,2,High,type2,3
29,2,High,type2,3
68,2,High,type2,0
7,2,High,type2,1
29,2,High,type2,3
35,2,High,type2,3
35,2,High,type2,3
68,2,High,type2,0
68,2,High,type2,0
29,2,High,type2,3
35,2,High,type2,3
7,2,High,type2,1
79,2,High,type2,2
35,2,High,type2,3
8,2,High,type2,1
35,2,High,type2,3
79,2,High,type2,2
8,2,High,type2,1
8,2,High,type2,1
68,2,High,type2,0
68,2,High,type2,0
29,2,High,type2,3
79,2,High,type2,2
79,2,High,type2,2
8,2,High,type2,1
79,2,High,type2,2
8,2,High,type2,1
29,2,High,type2,3
7,2,High,type2,1
68,2,High,type2,0
7,2,High,type2,1
35,2,High,type2,3
7,2,High,type2,1
68,2,High,type2,0
7,2,High,type2,1
29,2,High,type2,3
29,2,High,type2,3
8,2,High,type2,1
7,2,High,type2,1
35,2,High,type2,3
7,2,High,type2,1
79,2,High,type2,2
29,2,High,type2,3
7,2,High,type2,1
8,2,High,type2,1
35,2,High,type2,3
68,2,High,type2,0
29,2,High,type2,3
79,2,High,type2,2
8,2,High,type2,1
68,2,High,type2,0
35,2,High,type2,3
79,2,High,type2,2
29,2,High,type2,3
29,2,High,type2,3
79,2,High,type2,2
35,2,High,type2,3
8,2,High,type2,1
35,2,High,type2,3
35,2,High,type2,3
8,2,High,type2,1
68,2,High,type2,0
79,2,High,type2,2
49,2,High,type3,2
13,2,High,type3,1
70,2,High,type3,2
13,2,High,type3,1
13,2,High,type3,1
70,2,High,type3,2
10,2,High,type3,1
13,2,High,type3,1
70,2,High,type3,2
49,2,High,type3,2
13,2,High,type3,1
10,2,High,type3,1
70,2,High,type3,2
70,2,High,type3,2
10,2,High,type3,1
49,2,High,type3,2
49,2,High,type3,2
70,2,High,type3,2
13,2,High,type3,1
70,2,High,type3,2
70,2,High,type3,2
49,2,High,type3,2
10,2,High,type3,1
70,2,High,type3,2
70,2,High,type3,2
13,2,High,type3,1
10,2,High,type3,1
13,2,High,type3,1
70,2,High,type3,2
10,2,High,type3,1
70,2,High,type3,2
70,2,High,type3,2
13,2,High,type3,1
70,2,High,type3,2
49,2,High,type3,2
70,2,High,type3,2
10,2,High,type3,1
70,2,High,type3,2
70,2,High,type3,2
49,2,High,type3,2
70,2,High,type3,2
70,2,High,type3,2
13,2,High,type3,1
70,2,High,type3,2
49,2,High,type3,2
49,2,High,type3,2
70,2,High,type3,2
49,2,High,type3,2
13,2,High,type3,1
49,2,High,type3,2
10,2,High,type3,1
13,2,High,type3,1
70,2,High,type3,2
70,2,High,type3,2
70,2,High,type3,2
49,2,High,type3,2
49,2,High,type3,2
10,2,High,type3,1
13,2,High,type3,1
70,2,High,type3,2
10,2,High,type3,1
70,2,High,type3,2
13,2,High,type3,1
10,2,High,type3,1
13,2,High,type3,1
49,2,High,type3,2
10,2,High,type3,1
10,2,High,type3,1
70,2,High,type3,2
10,2,High,type3,1
10,2,High,type3,1
13,2,High,type3,1
13,2,High,type3,1
13,2,High,type3,1
10,2,High,type3,1
70,2,High,type3,2
13,2,High,type3,1
49,2,High,type3,2
49,2,High,type3,2
70,2,High,type3,2
13,2,High,type3,1
70,2,High,type3,2
13,2,High,type3,1
49,2,High,type3,2
70,2,High,type3,2
49,2,High,type3,2
13,2,High,type3,1
49,2,High,type3,2
49,2,High,type3,2
49,2,High,type3,2
13,2,High,type3,1
70,2,High,type3,2
49,2,High,type3,2
13,2,High,type3,1
13,2,High,type3,1
13,2,High,type3,1
49,2,High,type3,2
13,2,High,type3,1
10,2,High,type3,1
49,2,High,type3,2
70,2,High,type3,2
49,2,High,type3,2
10,2,High,type3,1
10,2,High,type3,1
13,2,High,type3,1
70,2,High,type3,2
10,2,High,type3,1
49,2,High,type3,2
49,2,High,type3,2
70,2,High,type3,2
70,2,High,type3,2
70,2,High,type3,2
13,2,High,type3,1
49,2,High,type3,2
10,2,High,type3,1
49,2,High,type3,2
10,2,High,type3,1
10,2,High,type3,1
70,2,High,type3,2
49,2,High,type3,2
70,2,High,type3,2
70,2,High,type3,2
10,2,High,type3,1
13,2,High,type3,1
70,2,High,type3,2
70,2,High,type3,2
10,2,High,type3,1
13,2,High,type3,1
70,2,High,type3,2
13,2,High,type3,1
49,2,High,type3,2
13,2,High,type3,1
49,2,High,type3,2
70,2,High,type3,2
13,2,High,type3,1
10,2,High,type3,1
10,2,High,type3,1
49,2,High,type3,2
13,2,High,type3,1
13,2,High,type3,1
70,2,High,type3,2
13,2,High,type3,1
70,2,High,type3,2
10,2,High,type3,1
10,2,High,type3,1
10,2,High,type3,1
70,2,High,type3,2
10,2,High,type3,1
13,2,High,type3,1
13,2,High,type3,1
10,2,High,type3,1
49,2,High,type3,2
49,2,High,type3,2
10,2,High,type3,1
70,2,High,type3,2
13,2,High,type3,1
10,2,High,type3,1
10,2,High,type3,1
13,2,High,type3,1
13,2,High,type3,1
10,2,High,type3,1
10,2,High,type3,1
70,2,High,type3,2
49,2,High,type3,2
49,2,High,type3,2
10,2,High,type3,1
13,2,High,type3,1
13,2,High,type3,1
10,2,High,type3,1
49,2,High,type3,2
70,2,High,type3,2
70,2,High,type3,2
13,2,High,type3,1
10,2,High,type3,1
70,2,High,type3,2
49,2,High,type3,2
49,2,High,type3,2
10,2,High,type3,1
70,2,High,type3,2
49,2,High,type3,2
70,2,High,type3,2
49,2,High,type3,2
13,2,High,type3,1
70,2,High,type3,2
70,2,High,type3,2
10,2,High,type3,1
49,2,High,type3,2
49,2,High,type3,2
49,2,High,type3,2
70,2,High,type3,2
10,2,High,type3,1
10,2,High,type3,1
10,2,High,type3,1
49,2,High,type3,2
70,2,High,type3,2
13,2,High,type3,1
70,2,High,type3,2
13,2,High,type3,1
49,2,High,type3,2
13,2,High,type3,1
13,2,High,type3,1
70,2,High,type3,2
49,2,High,type3,2
13,2,High,type3,1
13,2,High,type3,1
10,2,High,type3,1
13,2,High,type3,1
10,2,High,type3,1
13,2,High,type3,1
10,2,High,type3,1
13,2,High,type3,1
49,2,High,type3,2
10,2,High,type3,1
10,2,High,type3,1
49,2,High,type3,2
70,2,High,type3,2
70,2,High,type3,2
13,2,High,type3,1
49,2,High,type3,2
13,2,High,type3,1
13,2,High,type3,1
70,2,High,type3,2
13,2,High,type3,1
49,2,High,type3,2
49,2,High,type3,2
49,2,High,type3,2
10,2,High,type3,1
13,2,High,type3,1
10,2,High,type3,1
10,2,High,type3,1
10,2,High,type3,1
70,2,High,type3,2
10,2,High,type3,1
13,2,High,type3,1
70,2,High,type3,2
10,2,High,type3,1
70,2,High,type3,2
70,2,High,type3,2
70,2,High,type3,2
10,2,High,type3,1
13,2,High,type3,1
67,2,Low,type1,3
27,2,Low,type1,0
26,2,Low,type1,0
26,2,Low,type1,0
27,2,Low,type1,0
78,2,Low,type1,3
78,2,Low,type1,3
26,2,Low,type1,0
27,2,Low,type1,0
26,2,Low,type1,0
67,2,Low,type1,3
19,2,Low,type1,0
67,2,Low,type1,3
78,2,Low,type1,3
19,2,Low,type1,0
26,2,Low,type1,0
27,2,Low,type1,0
26,2,Low,type1,0
26,2,Low,type1,0
26,2,Low,type1,0
78,2,Low,type1,3
67,2,Low,type1,3
19,2,Low,type1,0
19,2,Low,type1,0
67,2,Low,type1,3
67,2,Low,type1,3
27,2,Low,type1,0
19,2,Low,type1,0
78,2,Low,type1,3
67,2,Low,type1,3
67,2,Low,type1,3
19,2,Low,type1,0
78,2,Low,type1,3
78,2,Low,type1,3
67,2,Low,type1,3
67,2,Low,type1,3
78,2,Low,type1,3
26,2,Low,type1,0
26,2,Low,type1,0
26,2,Low,type1,0
67,2,Low,type1,3
19,2,Low,type1,0
78,2,Low,type1,3
26,2,Low,type1,0
19,2,Low,type1,0
26,2,Low,type1,0
26,2,Low,type1,0
78,2,Low,type1,3
67,2,Low,type1,3
19,2,Low,type1,0
19,2,Low,type1,0
67,2,Low,type1,3
67,2,Low,type1,3
26,2,Low,type1,0
27,2,Low,type1,0
19,2,Low,type1,0
67,2,Low,type1,3
19,2,Low,type1,0
78,2,Low,type1,3
78,2,Low,type1,3
27,2,Low,type1,0
19,2,Low,type1,0
27,2,Low,type1,0
27,2,Low,type1,0
67,2,Low,type1,3
26,2,Low,type1,0
78,2,Low,type1,3
78,2,Low,type1,3
27,2,Low,type1,0
78,2,Low,type1,3
27,2,Low,type1,0
19,2,Low,type1,0
19,2,Low,type1,0
78,2,Low,type1,3
27,2,Low,type1,0
27,2,Low,type1,0
19,2,Low,type1,0
78,2,Low,type1,3
78,2,Low,type1,3
27,2,Low,type1,0
26,2,Low,type1,0
19,2,Low,type1,0
67,2,Low,type1,3
26,2,Low,type1,0
19,2,Low,type1,0
19,2,Low,type1,0
26,2,Low,type1,0
19,2,Low,type1,0
78,2,Low,type1,3
78,2,Low,type1,3
67,2,Low,type1,3
27,2,Low,type1,0
27,2,Low,type1,0
67,2,Low,type1,3
67,2,Low,type1,3
27,2,Low,type1,0
26,2,Low,type1,0
67,2,Low,type1,3
78,2,Low,type1,3
19,2,Low,type1,0
26,2,Low,type1,0
78,2,Low,type1,3
26,2,Low,type1,0
26,2,Low,type1,0
26,2,Low,type1,0
27,2,Low,type1,0
67,2,Low,type1,3
26,2,Low,type1,0
78,2,Low,type1,3
27,2,Low,type1,0
26,2,Low,type1,0
26,2,Low,type1,0
26,2,Low,type1,0
27,2,Low,type1,0
67,2,Low,type1,3
67,2,Low,type1,3
27,2,Low,type1,0
67,2,Low,type1,3
19,2,Low,type1,0
19,2,Low,type1,0
67,2,Low,type1,3
27,2,Low,type1,0
27,2,Low,type1,0
19,2,Low,type1,0
67,2,Low,type1,3
78,2,Low,type1,3
26,2,Low,type1,0
67,2,Low,type1,3
67,2,Low,type1,3
27,2,Low,type1,0
27,2,Low,type1,0
78,2,Low,type1,3
78,2,Low,type1,3
26,2,Low,type1,0
26,2,Low,type1,0
78,2,Low,type1,3
26,2,Low,type1,0
78,2,Low,type1,3
26,2,Low,type1,0
67,2,Low,type1,3
19,2,Low,type1,0
26,2,Low,type1,0
19,2,Low,type1,0
26,2,Low,type1,0
67,2,Low,type1,3
26,2,Low,type1,0
27,2,Low,type1,0
26,2,Low,type1,0
78,2,Low,type1,3
26,2,Low,type1,0
27,2,Low,type1,0
26,2,Low,type1,0
27,2,Low,type1,0
26,2,Low,type1,0
78,2,Low,type1,3
27,2,Low,type1,0
19,2,Low,type1,0
67,2,Low,type1,3
26,2,Low,type1,0
27,2,Low,type1,0
19,2,Low,type1,0
78,2,Low,type1,3
78,2,Low,type1,3
26,2,Low,type1,0
78,2,Low,type1,3
27,2,Low,type1,0
27,2,Low,type1,0
19,2,Low,type1,0
78,2,Low,type1,3
26,2,Low,type1,0
19,2,Low,type1,0
78,2,Low,type1,3
26,2,Low,type1,0
67,2,Low,type1,3
19,2,Low,type1,0
78,2,Low,type1,3
19,2,Low,type1,0
78,2,Low,type1,3
78,2,Low,type1,3
67,2,Low,type1,3
26,2,Low,type1,0
27,2,Low,type1,0
67,2,Low,type1,3
27,2,Low,type1,0
67,2,Low,type1,3
26,2,Low,type1,0
26,2,Low,type1,0
26,2,Low,type1,0
19,2,Low,type1,0
27,2,Low,type1,0
78,2,Low,type1,3
19,2,Low,type1,0
67,2,Low,type1,3
27,2,Low,type1,0
78,2,Low,type1,3
67,2,Low,type1,3
26,2,Low,type1,0
27,2,Low,type1,0
67,2,Low,type1,3
78,2,Low,type1,3
67,2,Low,type1,3
27,2,Low,type1,0
78,2,Low,type1,3
27,2,Low,type1,0
19,2,Low,type1,0
19,2,Low,type1,0
26,2,Low,type1,0
27,2,Low,type1,0
19,2,Low,type1,0
26,2,Low,type1,0
27,2,Low,type1,0
67,2,Low,type1,3
27,2,Low,type1,0
78,2,Low,type1,3
26,2,Low,type1,0
78,2,Low,type1,3
78,2,Low,type1,3
78,2,Low,type1,3
39,2,Low,type2,0
71,2,Low,type2,1
28,2,Low,type2,3
72,2,Low,type2,3
71,2,Low,type2,1
39,2,Low,type2,0
61,2,Low,type2,1
71,2,Low,type2,1
72,2,Low,type2,3
61,2,Low,type2,1
61,2,Low,type2,1
5,2,Low,type2,3
17,2,Low,type2,3
28,2,Low,type2,3
28,2,Low,type2,3
5,2,Low,type2,3
5,2,Low,type2,3
5,2,Low,type2,3
72,2,Low,type2,3
71,2,Low,type2,1
5,2,Low,type2,3
71,2,Low,type2,1
71,2,Low,type2,1
5,2,Low,type2,3
5,2,Low,type2,3
72,2,Low,type2,3
71,2,Low,type2,1
39,2,Low,type2,0
71,2,Low,type2,1
61,2,Low,type2,1
17,2,Low,type2,3
61,2,Low,type2,1
71,2,Low,type2,1
5,2,Low,type2,3
28,2,Low,type2,3
61,2,Low,type2,1
39,2,Low,type2,0
72,2,Low,type2,3
39,2,Low,type2,0
5,2,Low,type2,3
17,2,Low,type2,3
5,2,Low,type2,3
72,2,Low,type2,3
72,2,Low,type2,3
28,2,Low,type2,3
39,2,Low,type2,0
17,2,Low,type2,3
61,2,Low,type2,1
72,2,Low,type2,3
28,2,Low,type2,3
17,2,Low,type2,3
61,2,Low,type2,1
28,2,Low,type2,3
17,2,Low,type2,3
5,2,Low,type2,3
72,2,Low,type2,3
71,2,Low,type2,1
71,2,Low,type2,1
39,2,Low,type2,0
17,2,Low,type2,3
5,2,Low,type2,3
28,2,Low,type2,3
61,2,Low,type2,1
28,2,Low,type2,3
72,2,Low,type2,3
17,2,Low,type2,3
28,2,Low,type2,3
72,2,Low,type2,3
61,2,Low,type2,1
72,2,Low,type2,3
5,2,Low,type2,3
5,2,Low,type2,3
39,2,Low,type2,0
39,2,Low,type2,0
5,2,Low,type2,3
28,2,Low,type2,3
28,2,Low,type2,3
28,2,Low,type2,3
61,2,Low,type2,1
17,2,Low,type2,3
17,2,Low,type2,3
72,2,Low,type2,3
28,2,Low,type2,3
28,2,Low,type2,3
17,2,Low,type2,3
5,2,Low,type2,3
28,2,Low,type2,3
17,2,Low,type2,3
71,2,Low,type2,1
17,2,Low,type2,3
39,2,Low,type2,0
71,2,Low,type2,1
28,2,Low,type2,3
17,2,Low,type2,3
17,2,Low,type2,3
5,2,Low,type2,3
39,2,Low,type2,0
5,2,Low,type2,3
71,2,Low,type2,1
71,2,Low,type2,1
17,2,Low,type2,3
17,2,Low,type2,3
5,2,Low,type2,3
17,2,Low,type2,3
72,2,Low,type2,3
71,2,Low,type2,1
5,2,Low,type2,3
39,2,Low,type2,0
39,2,Low,type2,0
28,2,Low,type2,3
72,2,Low,type2,3
61,2,Low,type2,1
17,2,Low,type2,3
61,2,Low,type2,1
5,2,Low,type2,3
71,2,Low,type2,1
39,2,Low,type2,0
61,2,Low,type2,1
28,2,Low,type2,3
5,2,Low,type2,3
39,2,Low,type2,0
39,2,Low,type2,0
61,2,Low,type2,1
61,2,Low,type2,1
72,2,Low,type2,3
28,2,Low,type2,3
5,2,Low,type2,3
72,2,Low,type2,3
61,2,Low,type2,1
5,2,Low,type2,3
72,2,Low,type2,3
17,2,Low,type2,3
5,2,Low,type2,3
5,2,Low,type2,3
39,2,Low,type2,0
71,2,Low,type2,1
72,2,Low,type2,3
61,2,Low,type2,1
39,2,Low,type2,0
5,2,Low,type2,3
17,2,Low,type2,3
17,2,Low,type2,3
61,2,Low,type2,1
39,2,Low,type2,0
17,2,Low,type2,3
39,2,Low,type2,0
5,2,Low,type2,3
39,2,Low,type2,0
17,2,Low,type2,3
72,2,Low,type2,3
72,2,Low,type2,3
72,2,Low,type2,3
28,2,Low,type2,3
61,2,Low,type2,1
72,2,Low,type2,3
72,2,Low,type2,3
28,2,Low,type2,3
61,2,Low,type2,1
61,2,Low,type2,1
71,2,Low,type2,1
72,2,Low,type2,3
71,2,Low,type2,1
17,2,Low,type2,3
39,2,Low,type2,0
61,2,Low,type2,1
39,2,Low,type2,0
39,2,Low,type2,0
17,2,Low,type2,3
