householdSize,householdIncome,householdType,numberOfCars,householdID
1,Low,type2,0,3799
3,Low,type1,0,3800
6,High,type3,2,3801
6,Low,type1,0,3802
3,High,type1,1,3803
3,Low,type3,2,3804
3,Low,type2,0,3805
6,Low,type1,3,3806
3,High,type1,1,3807
5,High,type3,1,3808
6,High,type3,2,3809
1,High,type2,0,3810
1,Low,type3,3,3811
1,High,type2,3,3812
4,High,type2,0,3813
2,Low,type2,1,3814
6,High,type2,0,3815
5,Low,type2,2,3816
6,Low,type2,1,3817
6,Low,type2,1,3818
4,Low,type2,0,3819
2,Low,type2,1,3820
1,High,type2,2,3821
5,High,type3,2,3822
4,High,type1,0,3823
3,Low,type2,0,3824
1,Low,type3,1,3825
1,High,type2,2,3826
4,High,type2,3,3827
5,High,type1,1,3828
4,High,type2,3,3829
2,Low,type3,0,3830
2,Low,type2,1,3831
4,High,type2,3,3832
3,High,type1,1,3833
5,High,type2,2,3834
4,Low,type1,0,3835
3,Low,type2,2,3836
6,High,type2,2,3837
2,High,type3,0,3838
6,High,type2,0,3839
2,High,type1,1,3840
1,Low,type2,3,3841
3,High,type3,1,3842
6,Low,type1,3,3843
6,Low,type3,1,3844
5,Low,type1,0,3845
6,High,type1,1,3846
5,High,type2,0,3847
2,High,type1,2,3848
5,Low,type3,3,3849
6,Low,type3,1,3850
3,High,type1,0,3851
1,High,type3,1,3852
5,Low,type2,0,3853
2,Low,type1,0,3854
6,Low,type2,2,3855
3,High,type3,1,3856
3,High,type1,3,3857
3,Low,type3,3,3858
6,Low,type1,2,3859
4,High,type1,3,3860
4,High,type1,2,3861
5,High,type2,0,3862
3,High,type1,1,3863
1,Low,type3,2,3864
3,Low,type3,2,3865
4,High,type2,0,3866
3,Low,type3,2,3867
3,High,type3,0,3868
4,High,type1,2,3869
2,Low,type3,1,3870
4,High,type2,1,3871
3,Low,type3,1,3872
6,High,type2,0,3873
2,Low,type3,0,3874
6,High,type1,2,3875
2,High,type2,1,3876
6,Low,type2,2,3877
6,High,type3,0,3878
4,Low,type1,2,3879
2,Low,type2,2,3880
2,Low,type1,2,3881
1,High,type2,1,3882
6,Low,type1,2,3883
3,Low,type1,3,3884
6,High,type2,1,3885
4,Low,type1,0,3886
2,High,type1,2,3887
1,High,type2,1,3888
4,High,type1,0,3889
1,Low,type2,0,3890
3,Low,type1,1,3891
1,Low,type3,2,3892
4,High,type1,1,3893
2,High,type2,3,3894
4,High,type1,3,3895
1,Low,type2,1,3896
1,High,type3,3,3897
4,Low,type1,3,3898
5,Low,type3,0,3899
6,High,type2,2,3900
6,High,type1,3,3901
1,Low,type1,2,3902
1,Low,type3,1,3903
1,Low,type2,2,3904
4,Low,type3,2,3905
2,Low,type2,3,3906
2,High,type3,3,3907
5,High,type1,3,3908
2,High,type1,3,3909
2,High,type1,2,3910
1,High,type1,0,3911
1,Low,type1,3,3912
6,High,type1,2,3913
6,Low,type2,1,3914
6,High,type2,3,3915
3,High,type3,2,3916
6,Low,type2,1,3917
4,Low,type3,1,3918
5,High,type1,0,3919
4,Low,type3,2,3920
3,High,type1,0,3921
2,High,type2,0,3922
1,Low,type2,3,3923
6,Low,type2,3,3924
5,High,type3,0,3925
6,High,type2,3,3926
3,Low,type3,3,3927
5,High,type3,2,3928
4,High,type3,1,3929
3,High,type2,0,3930
3,Low,type2,2,3931
3,High,type2,2,3932
1,High,type3,3,3933
4,High,type1,2,3934
2,High,type1,3,3935
1,Low,type3,1,3936
5,Low,type1,3,3937
6,High,type3,3,3938
5,Low,type3,0,3939
2,Low,type1,2,3940
2,Low,type3,0,3941
1,High,type1,0,3942
5,High,type3,2,3943
3,High,type2,1,3944
6,Low,type1,2,3945
1,High,type2,2,3946
3,Low,type2,0,3947
1,High,type2,1,3948
4,Low,type2,0,3949
4,Low,type2,3,3950
2,High,type2,1,3951
5,Low,type2,2,3952
4,Low,type1,1,3953
5,High,type3,3,3954
5,Low,type3,2,3955
3,Low,type2,3,3956
5,High,type3,1,3957
2,Low,type3,3,3958
1,High,type3,0,3959
4,High,type3,3,3960
5,High,type3,0,3961
6,Low,type1,0,3962
6,Low,type1,1,3963
5,High,type1,0,3964
2,High,type1,3,3965
4,Low,type2,1,3966
5,High,type2,0,3967
1,Low,type1,3,3968
6,Low,type3,2,3969
4,High,type2,0,3970
4,High,type1,1,3971
5,Low,type2,0,3972
3,High,type2,2,3973
4,High,type2,3,3974
2,High,type3,1,3975
1,Low,type1,1,3976
2,Low,type2,3,3977
3,Low,type1,0,3978
4,High,type3,1,3979
5,Low,type3,0,3980
2,Low,type3,1,3981
1,Low,type1,3,3982
2,High,type3,0,3983
1,Low,type2,2,3984
5,High,type3,2,3985
3,Low,type3,0,3986
2,High,type2,2,3987
5,High,type2,0,3988
3,High,type1,0,3989
6,Low,type1,0,3990
5,High,type1,0,3991
4,Low,type3,2,3992
1,High,type2,0,3993
1,High,type3,1,3994
4,High,type3,1,3995
1,High,type1,2,3996
6,High,type2,0,3997
2,High,type3,2,3998
1,High,type2,0,3999
2,Low,type3,2,4000
1,High,type2,0,4001
1,Low,type2,1,4002
6,High,type2,0,4003
1,Low,type3,1,4004
4,High,type3,2,4005
6,Low,type1,3,4006
2,Low,type1,0,4007
6,Low,type3,2,4008
1,Low,type3,1,4009
4,Low,type1,2,4010
5,Low,type3,0,4011
4,High,type1,2,4012
5,Low,type1,1,4013
6,Low,type1,0,4014
2,High,type3,1,4015
1,Low,type3,1,4016
1,High,type2,2,4017
3,Low,type1,0,4018
5,Low,type3,2,4019
4,Low,type3,1,4020
5,Low,type1,1,4021
1,High,type3,3,4022
6,Low,type2,0,4023
2,Low,type3,0,4024
3,High,type3,3,4025
1,High,type1,1,4026
3,Low,type3,1,4027
6,High,type3,0,4028
4,Low,type3,2,4029
1,Low,type2,0,4030
2,Low,type2,3,4031
2,Low,type3,3,4032
3,High,type1,3,4033
1,High,type2,0,4034
3,Low,type3,2,4035
5,Low,type3,0,4036
4,High,type3,2,4037
6,High,type1,3,4038
4,Low,type2,1,4039
3,Low,type3,1,4040
3,High,type3,0,4041
5,High,type3,2,4042
3,High,type2,3,4043
2,High,type1,3,4044
6,High,type2,3,4045
4,Low,type3,0,4046
3,High,type3,1,4047
2,Low,type3,0,4048
6,High,type3,2,4049
6,Low,type2,2,4050
2,Low,type3,0,4051
4,Low,type2,2,4052
4,High,type3,1,4053
3,High,type2,2,4054
2,High,type3,3,4055
6,Low,type3,2,4056
2,Low,type3,1,4057
1,High,type1,3,4058
6,Low,type3,2,4059
6,Low,type1,1,4060
4,High,type1,3,4061
6,Low,type3,2,4062
5,Low,type3,3,4063
2,High,type1,0,4064
3,Low,type2,3,4065
3,Low,type1,3,4066
1,High,type3,0,4067
6,Low,type2,0,4068
6,Low,type1,2,4069
1,Low,type3,3,4070
5,Low,type1,0,4071
1,High,type3,1,4072
5,Low,type1,0,4073
3,High,type2,0,4074
1,High,type2,0,4075
3,High,type3,3,4076
4,High,type1,0,4077
1,Low,type3,1,4078
2,High,type2,0,4079
6,Low,type1,0,4080
4,High,type1,1,4081
3,Low,type3,0,4082
2,Low,type2,3,4083
2,Low,type1,3,4084
4,High,type1,1,4085
1,Low,type3,3,4086
2,Low,type2,0,4087
3,Low,type3,3,4088
5,Low,type2,3,4089
4,High,type2,2,4090
6,High,type1,2,4091
3,High,type3,0,4092
1,Low,type2,1,4093
1,Low,type3,3,4094
2,High,type3,0,4095
1,Low,type1,2,4096
2,Low,type2,2,4097
1,High,type1,0,4098
3,High,type1,3,4099
2,Low,type1,3,4100
5,Low,type3,1,4101
2,High,type1,1,4102
2,Low,type3,3,4103
3,High,type1,2,4104
5,Low,type1,0,4105
1,Low,type2,3,4106
2,High,type3,1,4107
6,Low,type2,2,4108
2,Low,type3,3,4109
4,Low,type3,1,4110
3,Low,type2,2,4111
5,High,type3,1,4112
2,High,type3,0,4113
5,Low,type1,2,4114
3,High,type1,3,4115
1,High,type2,3,4116
2,High,type2,1,4117
5,Low,type1,1,4118
6,High,type3,3,4119
1,High,type1,2,4120
5,Low,type3,2,4121
5,High,type2,0,4122
2,Low,type3,2,4123
4,High,type1,1,4124
3,Low,type1,1,4125
6,High,type3,1,4126
2,High,type3,2,4127
4,Low,type2,3,4128
2,High,type1,2,4129
6,Low,type3,1,4130
3,Low,type3,2,4131
4,Low,type1,3,4132
2,Low,type3,2,4133
4,High,type1,0,4134
6,Low,type3,1,4135
4,High,type1,3,4136
4,Low,type2,1,4137
2,Low,type2,1,4138
6,High,type2,3,4139
1,Low,type2,2,4140
1,High,type1,2,4141
1,High,type1,0,4142
2,Low,type2,1,4143
6,High,type3,2,4144
1,Low,type3,1,4145
1,Low,type1,1,4146
6,Low,type2,3,4147
6,High,type2,2,4148
2,Low,type2,2,4149
5,Low,type2,3,4150
1,Low,type2,2,4151
5,High,type3,1,4152
3,High,type3,1,4153
1,Low,type2,2,4154
3,Low,type2,1,4155
2,High,type2,0,4156
5,High,type2,0,4157
6,High,type3,2,4158
3,High,type3,1,4159
3,Low,type3,1,4160
2,High,type2,2,4161
2,Low,type1,3,4162
3,Low,type1,2,4163
2,Low,type2,0,4164
6,High,type3,1,4165
4,High,type2,1,4166
2,Low,type3,2,4167
5,Low,type3,2,4168
2,High,type3,2,4169
1,Low,type3,0,4170
4,High,type1,1,4171
3,Low,type1,1,4172
1,High,type2,1,4173
1,High,type1,3,4174
2,High,type3,0,4175
5,High,type1,2,4176
6,Low,type3,3,4177
2,High,type3,1,4178
2,High,type2,0,4179
6,Low,type1,3,4180
3,Low,type1,1,4181
2,High,type3,1,4182
2,Low,type2,3,4183
1,High,type3,1,4184
6,High,type3,3,4185
2,High,type2,2,4186
4,Low,type3,2,4187
6,High,type3,2,4188
2,High,type2,2,4189
1,High,type3,2,4190
2,Low,type1,1,4191
5,High,type2,3,4192
4,Low,type3,2,4193
6,High,type3,1,4194
2,Low,type1,0,4195
5,High,type2,0,4196
2,Low,type3,0,4197
1,Low,type1,2,4198
6,Low,type1,1,4199
5,High,type1,1,4200
4,Low,type3,2,4201
6,High,type2,0,4202
2,High,type1,3,4203
6,High,type1,0,4204
2,High,type2,0,4205
6,Low,type2,1,4206
4,High,type2,0,4207
2,Low,type1,1,4208
4,High,type1,2,4209
3,Low,type2,0,4210
6,High,type3,1,4211
4,High,type1,2,4212
3,Low,type2,3,4213
2,Low,type3,1,4214
4,High,type3,0,4215
2,Low,type3,3,4216
5,High,type2,3,4217
3,Low,type1,3,4218
6,Low,type2,3,4219
3,High,type1,0,4220
5,High,type2,3,4221
3,High,type1,1,4222
5,High,type3,1,4223
6,Low,type3,2,4224
1,High,type3,1,4225
4,High,type2,3,4226
1,Low,type1,1,4227
4,Low,type3,2,4228
3,High,type2,0,4229
5,High,type2,2,4230
6,High,type3,2,4231
1,Low,type3,3,4232
1,High,type1,2,4233
2,High,type3,1,4234
3,Low,type3,1,4235
5,High,type3,2,4236
5,Low,type1,3,4237
2,Low,type2,0,4238
1,High,type2,3,4239
6,High,type1,2,4240
4,Low,type3,1,4241
3,Low,type3,1,4242
2,Low,type2,2,4243
3,Low,type1,3,4244
3,High,type2,2,4245
1,Low,type1,2,4246
3,Low,type2,3,4247
4,Low,type1,0,4248
5,High,type3,1,4249
6,Low,type2,1,4250
4,Low,type1,2,4251
4,Low,type3,0,4252
2,High,type2,0,4253
3,Low,type2,1,4254
1,High,type2,0,4255
5,Low,type2,3,4256
5,Low,type2,2,4257
3,Low,type1,3,4258
1,High,type3,1,4259
2,High,type2,2,4260
6,High,type1,3,4261
2,Low,type1,2,4262
5,Low,type2,0,4263
6,High,type2,3,4264
4,High,type3,1,4265
1,High,type1,1,4266
5,Low,type2,3,4267
2,Low,type3,2,4268
6,High,type1,3,4269
4,High,type1,0,4270
4,Low,type1,2,4271
6,Low,type1,2,4272
5,Low,type1,2,4273
3,High,type3,2,4274
3,High,type2,1,4275
6,High,type2,1,4276
3,High,type1,1,4277
6,Low,type3,0,4278
1,Low,type1,3,4279
4,Low,type1,0,4280
6,High,type1,2,4281
2,High,type1,1,4282
3,High,type1,3,4283
5,Low,type2,2,4284
1,Low,type2,1,4285
4,High,type1,1,4286
6,High,type1,1,4287
5,Low,type1,2,4288
4,Low,type3,0,4289
3,Low,type2,3,4290
1,Low,type3,1,4291
1,High,type2,3,4292
6,High,type3,0,4293
5,Low,type2,1,4294
1,High,type3,0,4295
3,Low,type1,2,4296
1,Low,type1,2,4297
2,Low,type2,2,4298
1,Low,type3,1,4299
2,Low,type3,0,4300
5,High,type3,3,4301
4,Low,type2,1,4302
6,Low,type2,0,4303
5,High,type3,1,4304
4,Low,type3,2,4305
4,High,type1,3,4306
1,Low,type3,1,4307
5,High,type3,0,4308
4,Low,type3,0,4309
1,High,type3,2,4310
1,Low,type1,3,4311
4,High,type1,0,4312
4,Low,type2,0,4313
6,Low,type3,0,4314
2,High,type3,2,4315
6,Low,type3,2,4316
5,High,type2,0,4317
1,Low,type2,1,4318
3,High,type3,1,4319
5,Low,type1,1,4320
1,High,type1,2,4321
5,High,type2,1,4322
6,Low,type1,0,4323
6,High,type3,0,4324
6,High,type2,2,4325
4,High,type3,0,4326
6,Low,type3,2,4327
3,High,type3,0,4328
5,High,type2,3,4329
6,High,type3,1,4330
5,High,type2,2,4331
5,Low,type2,3,4332
5,Low,type2,0,4333
6,High,type2,0,4334
2,High,type1,3,4335
2,Low,type3,3,4336
4,Low,type3,2,4337
3,High,type2,3,4338
1,High,type1,2,4339
4,Low,type1,1,4340
2,High,type2,0,4341
1,High,type1,1,4342
5,High,type2,3,4343
1,Low,type1,0,4344
4,Low,type2,3,4345
3,Low,type2,0,4346
6,High,type2,1,4347
2,Low,type3,2,4348
6,Low,type1,3,4349
1,High,type3,0,4350
4,High,type2,1,4351
3,High,type3,3,4352
2,Low,type3,2,4353
3,Low,type3,3,4354
3,High,type2,2,4355
5,High,type2,0,4356
5,Low,type2,2,4357
1,Low,type3,1,4358
3,Low,type3,0,4359
1,High,type2,1,4360
6,High,type3,1,4361
2,High,type1,3,4362
2,High,type2,2,4363
6,Low,type3,1,4364
1,High,type1,3,4365
1,High,type2,3,4366
1,Low,type3,1,4367
4,Low,type3,1,4368
2,High,type1,3,4369
3,Low,type3,0,4370
6,High,type2,1,4371
2,Low,type2,2,4372
2,High,type3,0,4373
4,Low,type2,0,4374
3,Low,type1,3,4375
3,High,type2,1,4376
2,High,type1,2,4377
6,Low,type1,2,4378
4,Low,type2,3,4379
6,High,type3,3,4380
4,Low,type2,0,4381
1,High,type2,1,4382
3,High,type1,2,4383
3,Low,type3,2,4384
1,High,type2,2,4385
6,Low,type1,2,4386
3,High,type3,0,4387
3,High,type1,2,4388
4,Low,type2,3,4389
3,Low,type2,2,4390
1,High,type2,0,4391
6,High,type1,1,4392
5,High,type3,3,4393
1,Low,type3,0,4394
2,Low,type1,0,4395
3,Low,type2,2,4396
2,Low,type2,3,4397
3,Low,type3,1,4398
2,High,type1,2,4399
1,High,type2,1,4400
2,Low,type3,3,4401
5,High,type1,0,4402
1,Low,type1,0,4403
3,High,type2,2,4404
2,High,type1,0,4405
1,High,type3,0,4406
6,Low,type1,3,4407
5,Low,type3,0,4408
6,High,type2,1,4409
6,Low,type2,0,4410
3,Low,type1,0,4411
5,Low,type1,0,4412
4,Low,type2,3,4413
2,High,type2,0,4414
1,High,type2,0,4415
4,High,type3,2,4416
5,Low,type3,1,4417
4,High,type1,2,4418
4,High,type3,1,4419
5,Low,type1,0,4420
2,High,type3,2,4421
5,High,type1,1,4422
1,Low,type3,0,4423
3,High,type3,3,4424
6,Low,type3,1,4425
6,Low,type3,0,4426
3,High,type1,2,4427
4,High,type2,3,4428
1,High,type1,1,4429
5,High,type2,3,4430
4,High,type1,1,4431
1,High,type1,0,4432
6,High,type1,3,4433
4,High,type2,0,4434
6,Low,type1,0,4435
3,High,type3,3,4436
3,Low,type2,2,4437
1,Low,type3,1,4438
3,Low,type3,0,4439
3,Low,type2,3,4440
5,High,type3,0,4441
3,Low,type1,1,4442
2,High,type1,1,4443
4,Low,type2,2,4444
3,High,type2,2,4445
5,High,type2,0,4446
6,Low,type1,3,4447
6,High,type1,0,4448
6,Low,type1,3,4449
4,High,type3,2,4450
6,High,type1,2,4451
2,Low,type2,2,4452
6,Low,type1,2,4453
6,Low,type3,1,4454
6,High,type1,3,4455
5,Low,type3,3,4456
6,Low,type1,0,4457
1,High,type1,3,4458
2,Low,type2,1,4459
4,Low,type1,2,4460
5,High,type1,0,4461
3,High,type2,1,4462
4,High,type2,0,4463
5,High,type2,1,4464
1,High,type3,0,4465
3,High,type1,1,4466
2,High,type2,0,4467
5,High,type2,1,4468
1,High,type1,2,4469
1,High,type1,1,4470
3,Low,type2,3,4471
2,High,type1,2,4472
4,High,type3,0,4473
6,High,type1,0,4474
6,High,type3,0,4475
6,Low,type3,0,4476
4,High,type3,2,4477
3,Low,type1,0,4478
2,High,type2,0,4479
5,Low,type1,3,4480
2,High,type1,2,4481
6,High,type2,0,4482
6,High,type1,3,4483
6,Low,type3,3,4484
1,Low,type3,1,4485
1,High,type3,3,4486
5,High,type2,1,4487
5,High,type2,1,4488
5,Low,type3,2,4489
6,High,type1,3,4490
1,High,type2,1,4491
1,High,type3,1,4492
2,Low,type1,3,4493
4,High,type2,1,4494
3,Low,type3,1,4495
3,Low,type3,3,4496
5,High,type1,0,4497
5,High,type2,1,4498
1,High,type1,0,4499
4,Low,type2,3,4500
1,High,type1,0,4501
3,High,type2,3,4502
4,High,type3,1,4503
6,Low,type3,3,4504
4,High,type3,3,4505
3,High,type3,3,4506
2,High,type2,3,4507
6,High,type1,3,4508
5,High,type1,1,4509
5,High,type1,0,4510
2,Low,type2,0,4511
2,High,type1,1,4512
2,High,type2,3,4513
5,Low,type3,3,4514
2,High,type3,3,4515
2,Low,type3,2,4516
2,High,type1,0,4517
1,High,type3,3,4518
6,Low,type3,2,4519
6,High,type1,0,4520
2,High,type1,0,4521
6,High,type2,1,4522
6,Low,type1,1,4523
3,Low,type3,1,4524
3,Low,type2,2,4525
5,Low,type1,3,4526
4,High,type1,0,4527
5,High,type3,0,4528
4,High,type3,3,4529
3,High,type1,2,4530
2,High,type2,1,4531
1,Low,type1,1,4532
1,Low,type2,1,4533
2,High,type3,1,4534
1,Low,type2,2,4535
3,Low,type1,2,4536
4,Low,type2,3,4537
5,High,type1,1,4538
5,High,type3,3,4539
5,High,type3,0,4540
3,High,type3,0,4541
2,Low,type1,2,4542
6,Low,type1,1,4543
6,High,type1,1,4544
6,Low,type3,3,4545
1,High,type1,0,4546
4,High,type1,0,4547
4,High,type1,0,4548
4,Low,type1,3,4549
3,High,type2,1,4550
3,High,type3,1,4551
1,Low,type3,2,4552
2,Low,type2,3,4553
1,Low,type3,0,4554
4,Low,type2,3,4555
1,Low,type1,2,4556
4,High,type2,0,4557
3,High,type2,3,4558
2,Low,type1,3,4559
6,Low,type3,2,4560
3,Low,type1,1,4561
6,Low,type1,2,4562
6,High,type2,0,4563
1,Low,type3,1,4564
2,Low,type1,0,4565
2,High,type1,0,4566
4,High,type1,0,4567
2,High,type1,0,4568
5,Low,type3,1,4569
5,High,type3,0,4570
6,Low,type1,0,4571
6,High,type1,3,4572
4,High,type3,0,4573
5,Low,type1,0,4574
5,High,type3,1,4575
2,Low,type1,2,4576
4,Low,type2,2,4577
1,High,type2,2,4578
5,High,type1,3,4579
1,Low,type3,0,4580
6,Low,type3,3,4581
6,Low,type3,1,4582
5,High,type3,0,4583
1,Low,type1,2,4584
6,Low,type3,1,4585
1,Low,type1,3,4586
3,Low,type2,0,4587
1,High,type3,1,4588
4,High,type3,2,4589
4,High,type2,0,4590
2,High,type1,1,4591
5,High,type1,0,4592
1,High,type3,1,4593
1,Low,type2,3,4594
4,High,type2,2,4595
5,Low,type3,3,4596
2,Low,type3,1,4597
2,High,type3,3,4598
2,Low,type3,2,4599
5,High,type1,0,4600
6,High,type2,1,4601
6,High,type3,0,4602
1,High,type2,3,4603
4,Low,type2,1,4604
5,High,type1,2,4605
6,High,type1,0,4606
5,High,type3,0,4607
6,Low,type2,1,4608
3,High,type1,1,4609
3,Low,type1,3,4610
6,Low,type1,1,4611
2,Low,type3,1,4612
5,Low,type3,3,4613
3,High,type1,3,4614
6,High,type2,3,4615
3,Low,type3,0,4616
6,Low,type2,2,4617
5,Low,type2,2,4618
4,Low,type1,0,4619
6,High,type1,0,4620
4,Low,type2,1,4621
5,Low,type2,1,4622
3,Low,type2,2,4623
1,Low,type1,1,4624
1,High,type2,1,4625
5,High,type1,3,4626
6,Low,type1,0,4627
6,Low,type2,2,4628
6,Low,type2,2,4629
3,High,type1,1,4630
2,Low,type1,3,4631
6,Low,type3,1,4632
2,Low,type3,1,4633
4,High,type1,2,4634
6,Low,type1,1,4635
6,Low,type1,3,4636
1,Low,type3,0,4637
3,High,type1,0,4638
5,High,type3,2,4639
3,High,type3,0,4640
5,Low,type1,2,4641
4,Low,type2,1,4642
2,High,type1,0,4643
2,Low,type2,2,4644
4,High,type2,0,4645
5,Low,type1,0,4646
4,High,type3,0,4647
4,Low,type3,2,4648
3,High,type2,0,4649
4,High,type1,2,4650
3,High,type2,1,4651
6,High,type2,0,4652
3,High,type2,0,4653
6,High,type3,1,4654
2,Low,type1,0,4655
1,High,type1,2,4656
2,Low,type2,0,4657
3,High,type3,1,4658
1,High,type1,2,4659
1,Low,type3,0,4660
2,Low,type2,3,4661
2,High,type2,1,4662
1,High,type2,1,4663
2,High,type1,2,4664
4,High,type2,3,4665
1,High,type1,1,4666
6,High,type2,1,4667
3,Low,type1,2,4668
5,Low,type1,1,4669
5,Low,type1,3,4670
5,High,type2,0,4671
3,Low,type1,2,4672
3,Low,type3,1,4673
4,Low,type3,1,4674
2,High,type3,1,4675
1,Low,type2,1,4676
4,Low,type2,2,4677
6,Low,type1,0,4678
4,Low,type3,3,4679
5,Low,type1,2,4680
5,Low,type2,2,4681
5,High,type2,0,4682
3,High,type1,0,4683
2,Low,type1,2,4684
4,High,type2,2,4685
4,Low,type1,1,4686
4,High,type3,2,4687
6,Low,type3,1,4688
3,Low,type3,1,4689
2,High,type2,1,4690
3,High,type3,0,4691
2,Low,type1,0,4692
3,Low,type2,3,4693
5,High,type1,1,4694
3,High,type2,2,4695
5,High,type3,2,4696
3,Low,type3,3,4697
4,Low,type2,2,4698
4,Low,type3,1,4699
4,Low,type2,2,4700
2,Low,type1,3,4701
1,High,type3,3,4702
6,High,type2,0,4703
3,High,type3,1,4704
3,High,type3,0,4705
2,High,type1,0,4706
1,High,type1,1,4707
6,Low,type1,1,4708
2,Low,type3,3,4709
2,High,type3,3,4710
5,High,type2,3,4711
1,High,type1,0,4712
3,High,type1,3,4713
4,High,type3,1,4714
2,High,type1,2,4715
4,Low,type2,0,4716
4,Low,type3,1,4717
3,High,type1,3,4718
4,Low,type1,3,4719
3,High,type3,3,4720
1,High,type2,2,4721
5,High,type1,3,4722
1,High,type1,0,4723
2,High,type1,1,4724
2,High,type2,1,4725
5,High,type1,3,4726
1,Low,type2,3,4727
6,High,type3,2,4728
6,High,type1,1,4729
5,Low,type1,3,4730
3,Low,type3,1,4731
2,High,type3,3,4732
1,High,type2,0,4733
4,High,type3,2,4734
2,Low,type2,1,4735
2,High,type2,3,4736
6,Low,type2,2,4737
4,Low,type2,1,4738
2,High,type3,1,4739
1,Low,type2,3,4740
1,High,type3,0,4741
6,High,type1,1,4742
6,Low,type1,1,4743
5,Low,type3,1,4744
1,High,type1,3,4745
5,Low,type3,0,4746
5,Low,type1,2,4747
3,High,type3,1,4748
5,Low,type3,1,4749
6,Low,type1,1,4750
1,Low,type2,1,4751
5,Low,type1,1,4752
1,High,type3,0,4753
1,Low,type3,3,4754
6,High,type2,2,4755
1,Low,type3,1,4756
6,High,type1,1,4757
2,Low,type2,1,4758
5,High,type2,0,4759
1,High,type2,2,4760
6,Low,type3,3,4761
6,High,type1,3,4762
3,Low,type3,3,4763
4,Low,type1,2,4764
6,High,type3,0,4765
4,High,type3,1,4766
4,High,type3,3,4767
5,Low,type1,3,4768
3,Low,type2,2,4769
3,Low,type1,3,4770
2,High,type2,3,4771
5,Low,type2,1,4772
4,Low,type3,1,4773
6,High,type3,1,4774
4,Low,type3,3,4775
5,High,type2,0,4776
2,High,type2,2,4777
1,Low,type1,3,4778
6,High,type3,0,4779
5,Low,type3,1,4780
5,High,type1,1,4781
3,Low,type2,2,4782
4,Low,type2,2,4783
4,High,type1,0,4784
3,Low,type3,1,4785
3,Low,type1,1,4786
1,Low,type3,0,4787
2,High,type3,1,4788
1,High,type2,0,4789
1,High,type2,0,4790
4,Low,type3,1,4791
5,High,type1,1,4792
2,High,type1,1,4793
2,Low,type2,1,4794
2,High,type1,0,4795
5,Low,type2,1,4796
2,Low,type3,1,4797
3,High,type1,1,4798
6,Low,type3,3,4799
4,High,type1,1,4800
3,Low,type1,3,4801
1,High,type3,0,4802
1,High,type3,3,4803
5,Low,type3,0,4804
2,High,type2,1,4805
6,High,type3,0,4806
6,Low,type2,3,4807
3,High,type2,2,4808
2,Low,type1,1,4809
2,Low,type2,1,4810
4,Low,type1,0,4811
1,High,type3,0,4812
1,Low,type1,3,4813
1,Low,type2,2,4814
4,Low,type2,0,4815
5,High,type3,3,4816
3,Low,type2,3,4817
2,High,type1,0,4818
6,High,type2,3,4819
4,High,type1,3,4820
4,High,type2,0,4821
4,Low,type3,3,4822
3,Low,type1,1,4823
4,Low,type3,3,4824
5,Low,type3,3,4825
4,High,type1,2,4826
3,High,type3,0,4827
6,High,type2,0,4828
3,Low,type2,1,4829
4,Low,type1,0,4830
1,Low,type2,1,4831
6,Low,type1,3,4832
2,Low,type3,0,4833
1,Low,type1,1,4834
5,High,type1,2,4835
4,Low,type1,0,4836
2,High,type1,0,4837
1,Low,type2,3,4838
6,Low,type2,0,4839
6,Low,type1,2,4840
2,Low,type3,3,4841
2,Low,type3,3,4842
6,High,type1,2,4843
5,High,type1,1,4844
5,High,type3,0,4845
3,Low,type1,1,4846
4,Low,type3,0,4847
4,Low,type3,2,4848
6,High,type1,0,4849
3,Low,type3,0,4850
4,Low,type1,0,4851
4,Low,type2,3,4852
1,High,type3,0,4853
4,High,type2,2,4854
5,Low,type3,3,4855
5,High,type3,3,4856
5,High,type3,2,4857
5,High,type2,2,4858
1,Low,type2,3,4859
2,High,type2,1,4860
6,Low,type1,2,4861
2,High,type2,2,4862
3,Low,type1,0,4863
5,Low,type2,1,4864
3,High,type2,0,4865
5,Low,type2,2,4866
1,Low,type2,0,4867
2,Low,type2,0,4868
5,Low,type2,3,4869
4,High,type1,0,4870
5,Low,type1,1,4871
1,High,type1,2,4872
3,High,type3,2,4873
2,High,type2,3,4874
3,High,type3,2,4875
5,Low,type2,2,4876
1,High,type2,2,4877
2,Low,type2,1,4878
1,High,type1,2,4879
4,Low,type1,2,4880
5,Low,type3,3,4881
3,Low,type1,3,4882
1,Low,type3,0,4883
5,High,type3,2,4884
5,High,type2,0,4885
3,Low,type1,1,4886
3,Low,type2,2,4887
6,Low,type1,2,4888
6,Low,type1,1,4889
1,Low,type3,2,4890
1,Low,type1,2,4891
6,Low,type3,2,4892
2,High,type2,3,4893
4,High,type1,1,4894
3,Low,type2,3,4895
6,Low,type1,0,4896
2,Low,type3,1,4897
2,High,type1,2,4898
5,High,type1,2,4899
6,High,type2,3,4900
4,High,type2,1,4901
2,High,type2,2,4902
1,High,type3,0,4903
3,Low,type2,0,4904
6,Low,type2,0,4905
3,Low,type3,2,4906
1,Low,type1,3,4907
2,Low,type2,1,4908
2,Low,type3,3,4909
4,Low,type3,0,4910
4,Low,type1,1,4911
2,Low,type2,2,4912
3,Low,type2,0,4913
5,High,type2,0,4914
4,High,type1,2,4915
4,High,type3,2,4916
