householdSize,householdIncome,householdType,numberOfCars,householdID
1,Low,type1,3,3067
1,Low,type1,3,3068
1,Low,type3,2,3069
1,Low,type1,1,3070
1,Low,type3,3,3071
1,Low,type1,3,3072
1,Low,type3,3,3073
1,Low,type2,2,3074
1,Low,type2,0,3075
1,Low,type1,0,3076
1,Low,type3,1,3077
1,Low,type2,1,3078
1,Low,type3,3,3079
1,Low,type1,3,3080
1,Low,type3,2,3081
1,Low,type2,0,3082
1,Low,type2,0,3083
1,Low,type3,2,3084
1,Low,type1,3,3085
1,Low,type3,1,3086
1,Low,type3,1,3087
1,Low,type2,0,3088
1,Low,type2,0,3089
1,Low,type2,2,3090
1,Low,type2,0,3091
1,Low,type3,0,3092
1,Low,type2,0,3093
1,Low,type3,3,3094
1,Low,type2,1,3095
1,Low,type3,0,3096
1,Low,type2,0,3097
1,Low,type1,1,3098
1,Low,type2,0,3099
1,Low,type2,0,3100
1,Low,type3,2,3101
1,Low,type3,2,3102
1,Low,type3,2,3103
1,Low,type2,2,3104
1,Low,type1,3,3105
1,Low,type2,3,3106
1,Low,type3,0,3107
1,Low,type3,0,3108
1,Low,type1,3,3109
1,Low,type3,3,3110
1,Low,type3,1,3111
1,Low,type1,3,3112
1,Low,type1,1,3113
1,Low,type3,2,3114
1,Low,type3,2,3115
1,Low,type1,1,3116
1,Low,type2,0,3117
1,Low,type2,1,3118
1,Low,type2,0,3119
1,Low,type1,1,3120
1,Low,type1,2,3121
1,Low,type2,0,3122
1,Low,type2,1,3123
1,Low,type3,1,3124
1,Low,type1,2,3125
1,Low,type3,2,3126
1,Low,type3,2,3127
1,Low,type2,2,3128
1,Low,type2,0,3129
1,Low,type2,1,3130
1,Low,type1,2,3131
1,Low,type2,1,3132
1,Low,type3,1,3133
1,Low,type3,0,3134
1,Low,type3,0,3135
1,Low,type2,3,3136
1,Low,type2,0,3137
1,Low,type3,2,3138
1,Low,type1,1,3139
1,Low,type3,1,3140
1,Low,type1,0,3141
1,Low,type2,3,3142
1,Low,type3,3,3143
1,Low,type2,0,3144
1,Low,type2,0,3145
1,Low,type1,2,3146
1,Low,type2,2,3147
1,Low,type3,2,3148
1,Low,type3,0,3149
1,Low,type1,3,3150
1,Low,type1,1,3151
1,Low,type1,3,3152
1,Low,type3,3,3153
1,Low,type1,2,3154
1,Low,type3,3,3155
1,Low,type3,0,3156
1,Low,type3,3,3157
1,Low,type3,0,3158
1,Low,type3,2,3159
1,Low,type3,0,3160
1,Low,type3,0,3161
1,Low,type3,0,3162
1,Low,type3,0,3163
1,Low,type1,2,3164
1,Low,type1,0,3165
1,Low,type3,1,3166
1,Low,type2,0,3167
1,Low,type1,2,3168
1,Low,type2,1,3169
1,Low,type2,3,3170
1,Low,type3,1,3171
1,Low,type2,3,3172
1,Low,type3,0,3173
1,Low,type2,0,3174
1,Low,type1,2,3175
1,Low,type3,1,3176
1,Low,type3,3,3177
1,Low,type3,3,3178
1,Low,type2,2,3179
1,Low,type1,2,3180
1,Low,type3,1,3181
1,Low,type3,2,3182
1,Low,type2,3,3183
1,Low,type1,1,3184
1,Low,type1,3,3185
1,Low,type2,3,3186
1,Low,type2,0,3187
1,Low,type3,0,3188
1,Low,type3,1,3189
1,Low,type3,0,3190
1,Low,type1,3,3191
1,Low,type3,2,3192
1,Low,type3,1,3193
1,Low,type3,2,3194
1,Low,type3,3,3195
1,Low,type2,2,3196
1,Low,type2,2,3197
1,Low,type2,0,3198
1,Low,type3,1,3199
1,Low,type1,2,3200
1,Low,type2,0,3201
1,Low,type1,1,3202
1,Low,type1,0,3203
1,Low,type1,3,3204
1,Low,type1,3,3205
1,Low,type2,2,3206
1,Low,type3,0,3207
1,Low,type2,0,3208
1,Low,type3,3,3209
1,Low,type1,1,3210
1,Low,type1,3,3211
1,Low,type3,2,3212
1,Low,type3,0,3213
1,Low,type1,1,3214
1,Low,type3,0,3215
1,Low,type2,3,3216
1,Low,type2,1,3217
1,Low,type3,2,3218
1,Low,type3,2,3219
1,Low,type1,1,3220
1,Low,type1,1,3221
1,Low,type2,3,3222
1,Low,type3,3,3223
1,Low,type2,0,3224
1,Low,type3,1,3225
1,Low,type2,3,3226
1,Low,type2,2,3227
1,Low,type2,2,3228
1,Low,type1,1,3229
1,Low,type2,1,3230
1,Low,type1,2,3231
1,Low,type1,0,3232
1,Low,type3,0,3233
1,Low,type2,0,3234
1,Low,type1,1,3235
1,Low,type2,2,3236
1,Low,type3,2,3237
1,Low,type3,2,3238
1,Low,type3,0,3239
1,Low,type2,3,3240
1,Low,type2,1,3241
1,Low,type2,0,3242
1,Low,type3,3,3243
1,Low,type2,1,3244
1,Low,type2,2,3245
1,Low,type1,3,3246
1,Low,type2,2,3247
1,Low,type1,3,3248
1,Low,type3,2,3249
1,Low,type2,2,3250
1,Low,type2,2,3251
1,Low,type3,1,3252
1,Low,type3,3,3253
1,Low,type3,2,3254
1,Low,type3,0,3255
1,Low,type2,2,3256
1,Low,type1,1,3257
1,Low,type3,2,3258
1,Low,type2,3,3259
1,Low,type2,0,3260
1,Low,type2,1,3261
1,Low,type3,0,3262
1,Low,type1,3,3263
1,Low,type3,3,3264
1,Low,type2,0,3265
1,Low,type1,0,3266
1,Low,type3,0,3267
1,Low,type3,1,3268
1,Low,type1,3,3269
1,Low,type3,0,3270
1,Low,type3,2,3271
1,Low,type1,1,3272
1,Low,type3,2,3273
1,Low,type3,3,3274
1,Low,type1,2,3275
1,Low,type1,3,3276
1,Low,type2,2,3277
1,Low,type1,3,3278
1,Low,type2,2,3279
1,Low,type1,3,3280
1,Low,type1,3,3281
1,Low,type2,0,3282
1,Low,type3,3,3283
1,Low,type3,2,3284
1,Low,type1,2,3285
1,Low,type1,3,3286
1,Low,type1,3,3287
1,Low,type2,0,3288
1,Low,type2,2,3289
1,Low,type2,0,3290
1,Low,type1,3,3291
1,Low,type2,2,3292
1,Low,type1,2,3293
1,Low,type3,2,3294
1,Low,type2,2,3295
1,Low,type3,3,3296
1,Low,type2,0,3297
1,Low,type3,3,3298
1,Low,type3,2,3299
1,Low,type1,2,3300
1,Low,type3,0,3301
1,Low,type1,0,3302
1,Low,type3,3,3303
1,Low,type3,0,3304
1,Low,type1,1,3305
1,Low,type3,3,3306
1,Low,type2,0,3307
1,Low,type2,2,3308
1,Low,type3,1,3309
1,Low,type2,3,3310
1,Low,type3,3,3311
1,Low,type2,1,3312
1,Low,type1,0,3313
1,Low,type1,1,3314
1,Low,type3,1,3315
1,Low,type2,2,3316
1,Low,type2,1,3317
1,Low,type3,3,3318
1,Low,type3,1,3319
1,Low,type2,0,3320
1,Low,type3,0,3321
1,Low,type3,3,3322
1,Low,type3,3,3323
1,Low,type2,0,3324
1,Low,type3,3,3325
1,Low,type1,0,3326
1,Low,type1,3,3327
1,Low,type2,1,3328
1,Low,type3,3,3329
1,Low,type1,3,3330
1,Low,type2,3,3331
1,Low,type3,0,3332
1,Low,type2,0,3333
1,Low,type2,0,3334
1,Low,type3,2,3335
1,Low,type2,2,3336
1,Low,type1,3,3337
1,Low,type3,1,3338
1,Low,type1,1,3339
1,Low,type3,2,3340
1,Low,type3,2,3341
1,Low,type3,0,3342
1,Low,type3,3,3343
1,Low,type3,0,3344
1,Low,type1,3,3345
1,Low,type1,2,3346
1,Low,type2,1,3347
1,Low,type1,1,3348
1,Low,type3,3,3349
1,Low,type3,2,3350
1,Low,type3,2,3351
1,Low,type2,0,3352
1,Low,type3,0,3353
1,Low,type2,0,3354
1,Low,type3,2,3355
1,Low,type3,2,3356
1,Low,type1,3,3357
1,Low,type3,1,3358
1,Low,type1,3,3359
1,Low,type1,2,3360
1,Low,type1,1,3361
1,Low,type3,1,3362
1,Low,type2,2,3363
1,Low,type3,2,3364
1,Low,type3,3,3365
1,Low,type2,3,3366
1,Low,type1,1,3367
1,Low,type2,2,3368
1,Low,type3,2,3369
1,Low,type1,1,3370
1,Low,type2,0,3371
1,Low,type1,3,3372
1,Low,type1,1,3373
1,Low,type3,0,3374
1,Low,type3,3,3375
1,Low,type3,0,3376
1,Low,type2,2,3377
1,Low,type2,1,3378
1,Low,type2,0,3379
1,Low,type1,2,3380
1,Low,type3,0,3381
1,Low,type1,0,3382
1,Low,type1,3,3383
1,Low,type3,0,3384
1,Low,type3,2,3385
1,Low,type2,2,3386
1,Low,type3,2,3387
1,Low,type3,1,3388
1,Low,type2,2,3389
1,Low,type3,2,3390
1,Low,type2,2,3391
1,Low,type3,3,3392
1,Low,type2,3,3393
1,Low,type3,2,3394
1,Low,type1,3,3395
1,Low,type3,1,3396
1,Low,type1,3,3397
1,Low,type1,3,3398
1,Low,type3,0,3399
1,Low,type3,1,3400
1,Low,type1,2,3401
1,Low,type1,3,3402
1,Low,type1,1,3403
1,Low,type1,0,3404
1,Low,type3,2,3405
1,Low,type3,1,3406
1,Low,type1,0,3407
1,Low,type1,0,3408
1,Low,type3,3,3409
1,Low,type3,2,3410
1,Low,type1,3,3411
1,Low,type2,3,3412
1,Low,type1,3,3413
1,Low,type3,0,3414
1,Low,type2,0,3415
1,Low,type3,0,3416
1,Low,type1,1,3417
1,Low,type3,2,3418
1,Low,type1,3,3419
1,Low,type3,2,3420
1,Low,type1,3,3421
1,Low,type2,2,3422
1,Low,type3,3,3423
1,Low,type3,1,3424
1,Low,type2,1,3425
1,Low,type1,1,3426
1,Low,type3,2,3427
1,Low,type2,2,3428
1,Low,type1,0,3429
1,Low,type1,3,3430
1,Low,type3,1,3431
1,Low,type2,1,3432
1,Low,type3,0,3433
1,Low,type2,3,3434
2,High,type1,0,3435
2,High,type1,3,3436
2,High,type2,0,3437
2,High,type3,0,3438
2,High,type3,0,3439
2,High,type1,3,3440
2,High,type2,0,3441
2,High,type1,1,3442
2,High,type2,3,3443
2,High,type1,0,3444
2,High,type2,2,3445
2,High,type3,1,3446
2,High,type3,2,3447
2,High,type1,0,3448
2,High,type2,1,3449
2,High,type2,1,3450
2,High,type3,3,3451
2,High,type2,1,3452
2,High,type3,1,3453
2,High,type3,1,3454
2,High,type3,1,3455
2,High,type2,1,3456
2,High,type2,1,3457
2,High,type2,1,3458
2,High,type1,2,3459
2,High,type2,1,3460
2,High,type1,1,3461
2,High,type2,2,3462
2,High,type3,1,3463
2,High,type1,2,3464
2,High,type3,2,3465
2,High,type1,2,3466
2,High,type1,1,3467
2,High,type3,0,3468
2,High,type1,1,3469
2,High,type2,1,3470
2,High,type2,0,3471
2,High,type3,3,3472
2,High,type1,1,3473
2,High,type1,0,3474
2,High,type3,2,3475
2,High,type2,2,3476
2,High,type2,1,3477
2,High,type3,3,3478
2,High,type3,3,3479
2,High,type3,3,3480
2,High,type1,3,3481
2,High,type3,2,3482
2,High,type3,1,3483
2,High,type3,0,3484
2,High,type3,1,3485
2,High,type3,1,3486
2,High,type1,3,3487
2,High,type3,3,3488
2,High,type2,1,3489
2,High,type2,0,3490
2,High,type3,2,3491
2,High,type1,2,3492
2,High,type1,2,3493
2,High,type1,1,3494
2,High,type1,2,3495
2,High,type2,1,3496
2,High,type3,2,3497
2,High,type1,3,3498
2,High,type1,1,3499
2,High,type3,0,3500
2,High,type1,1,3501
2,High,type1,2,3502
2,High,type2,0,3503
2,High,type2,1,3504
2,High,type2,1,3505
2,High,type3,0,3506
2,High,type3,0,3507
2,High,type3,1,3508
2,High,type3,0,3509
2,High,type3,2,3510
2,High,type3,1,3511
2,High,type3,2,3512
2,High,type1,3,3513
2,High,type2,0,3514
2,High,type1,2,3515
2,High,type1,0,3516
2,High,type3,2,3517
2,High,type2,1,3518
2,High,type3,3,3519
2,High,type2,1,3520
2,High,type2,3,3521
2,High,type1,0,3522
2,High,type3,1,3523
2,High,type2,3,3524
2,High,type3,2,3525
2,High,type3,2,3526
2,High,type2,2,3527
2,High,type1,1,3528
2,High,type2,0,3529
2,High,type2,2,3530
2,High,type1,3,3531
2,High,type1,1,3532
2,High,type2,2,3533
2,High,type3,2,3534
2,High,type3,2,3535
2,High,type1,1,3536
2,High,type1,1,3537
2,High,type1,3,3538
2,High,type2,0,3539
2,High,type1,3,3540
2,High,type2,0,3541
2,High,type1,3,3542
2,High,type2,2,3543
2,High,type3,0,3544
2,High,type3,1,3545
2,High,type1,0,3546
2,High,type2,1,3547
2,High,type3,2,3548
2,High,type2,0,3549
2,High,type1,3,3550
2,High,type2,1,3551
2,High,type1,2,3552
2,High,type3,1,3553
2,High,type2,1,3554
2,High,type1,3,3555
2,High,type1,2,3556
2,High,type1,3,3557
2,High,type1,3,3558
2,High,type1,0,3559
2,High,type1,0,3560
2,High,type3,3,3561
2,High,type2,1,3562
2,High,type1,1,3563
2,High,type3,0,3564
2,High,type3,1,3565
2,High,type1,3,3566
2,High,type1,2,3567
2,High,type2,1,3568
2,High,type1,3,3569
2,High,type2,2,3570
2,High,type2,1,3571
2,High,type2,0,3572
2,High,type1,0,3573
2,High,type1,3,3574
2,High,type2,2,3575
2,High,type1,0,3576
2,High,type2,1,3577
2,High,type1,3,3578
2,High,type3,2,3579
2,High,type3,1,3580
2,High,type2,1,3581
2,High,type1,3,3582
2,High,type1,3,3583
2,High,type3,0,3584
2,High,type3,0,3585
2,High,type1,1,3586
2,High,type1,1,3587
2,High,type3,2,3588
2,High,type2,2,3589
2,High,type3,1,3590
2,High,type1,3,3591
2,High,type3,0,3592
2,High,type2,2,3593
2,High,type2,1,3594
2,High,type1,1,3595
2,High,type3,3,3596
2,High,type3,3,3597
2,High,type3,1,3598
2,High,type1,2,3599
2,High,type1,1,3600
2,High,type3,1,3601
2,High,type3,0,3602
2,High,type2,1,3603
2,High,type2,0,3604
2,High,type1,1,3605
2,High,type1,0,3606
2,High,type3,3,3607
2,High,type2,1,3608
2,High,type3,2,3609
2,High,type3,0,3610
2,High,type3,1,3611
2,High,type1,0,3612
2,High,type3,3,3613
2,High,type2,0,3614
2,High,type2,1,3615
2,High,type1,0,3616
2,High,type3,1,3617
2,High,type2,3,3618
2,High,type3,1,3619
2,High,type1,1,3620
2,High,type1,3,3621
2,High,type1,0,3622
2,High,type3,1,3623
2,High,type2,1,3624
2,High,type2,2,3625
2,High,type1,2,3626
2,High,type1,2,3627
2,High,type1,2,3628
2,High,type2,0,3629
2,High,type3,0,3630
2,High,type1,1,3631
2,High,type1,1,3632
2,High,type2,0,3633
2,High,type2,0,3634
2,High,type1,3,3635
2,High,type1,3,3636
2,High,type3,2,3637
2,High,type2,3,3638
2,High,type2,1,3639
2,High,type3,1,3640
2,High,type2,3,3641
2,High,type1,1,3642
2,High,type2,3,3643
2,High,type3,1,3644
2,High,type2,0,3645
2,High,type3,1,3646
2,High,type1,3,3647
2,High,type1,2,3648
2,High,type2,1,3649
2,High,type2,0,3650
2,High,type1,2,3651
2,High,type3,1,3652
2,High,type3,3,3653
2,High,type1,3,3654
2,High,type3,1,3655
2,High,type3,1,3656
2,High,type3,0,3657
2,High,type2,2,3658
2,High,type1,2,3659
2,High,type1,0,3660
2,High,type3,1,3661
2,High,type1,2,3662
2,High,type2,2,3663
2,High,type3,0,3664
2,High,type2,1,3665
2,High,type3,1,3666
2,High,type1,2,3667
2,High,type2,2,3668
2,High,type3,2,3669
2,High,type3,3,3670
2,High,type2,2,3671
2,High,type3,2,3672
2,High,type2,1,3673
2,High,type3,1,3674
2,High,type3,2,3675
2,High,type1,3,3676
2,High,type2,2,3677
2,High,type2,0,3678
2,High,type2,2,3679
2,High,type3,1,3680
2,High,type2,2,3681
2,High,type1,3,3682
2,High,type1,3,3683
2,High,type2,2,3684
2,High,type3,3,3685
2,High,type3,2,3686
2,High,type3,0,3687
2,High,type2,2,3688
2,High,type1,1,3689
2,High,type1,3,3690
2,High,type1,2,3691
2,High,type2,0,3692
2,High,type1,2,3693
2,High,type1,0,3694
2,High,type1,0,3695
2,High,type2,2,3696
2,High,type2,0,3697
2,High,type3,0,3698
2,High,type3,0,3699
2,High,type3,3,3700
2,High,type1,1,3701
2,High,type1,0,3702
2,High,type1,2,3703
2,High,type3,1,3704
2,High,type3,1,3705
2,High,type1,2,3706
2,High,type2,1,3707
2,High,type2,3,3708
2,High,type1,0,3709
2,High,type2,3,3710
2,High,type3,3,3711
2,High,type1,1,3712
2,High,type3,0,3713
2,High,type2,2,3714
2,High,type3,3,3715
2,High,type1,0,3716
2,High,type3,2,3717
2,High,type1,1,3718
2,High,type1,1,3719
2,High,type2,0,3720
2,High,type3,1,3721
2,High,type2,3,3722
2,High,type2,2,3723
2,High,type3,1,3724
2,High,type1,1,3725
2,High,type1,1,3726
2,High,type3,1,3727
2,High,type2,2,3728
2,High,type2,1,3729
2,High,type3,2,3730
2,High,type3,2,3731
2,High,type2,1,3732
2,High,type2,3,3733
2,High,type1,0,3734
2,High,type3,1,3735
2,High,type2,1,3736
2,High,type2,0,3737
2,High,type2,2,3738
2,High,type1,2,3739
2,High,type3,1,3740
2,High,type1,0,3741
2,High,type3,3,3742
2,High,type1,2,3743
2,High,type1,2,3744
2,High,type2,1,3745
2,High,type3,0,3746
2,High,type2,2,3747
2,High,type2,1,3748
2,High,type2,3,3749
2,High,type1,0,3750
2,High,type2,2,3751
2,High,type3,2,3752
2,High,type2,3,3753
2,High,type3,0,3754
2,High,type2,0,3755
2,High,type3,2,3756
2,High,type1,3,3757
2,High,type2,1,3758
2,High,type2,3,3759
2,High,type3,3,3760
2,High,type3,1,3761
2,High,type3,2,3762
2,High,type1,0,3763
2,High,type3,2,3764
2,High,type2,0,3765
2,High,type3,2,3766
2,High,type2,2,3767
2,High,type2,0,3768
2,High,type3,1,3769
2,High,type3,0,3770
2,High,type2,1,3771
2,High,type1,0,3772
2,High,type3,1,3773
2,High,type1,1,3774
2,High,type3,1,3775
2,High,type2,2,3776
2,High,type1,0,3777
2,High,type1,3,3778
2,High,type3,2,3779
2,High,type2,2,3780
2,High,type3,2,3781
2,High,type3,2,3782
2,High,type2,0,3783
2,High,type2,0,3784
2,High,type2,1,3785
2,High,type2,2,3786
2,High,type1,0,3787
2,High,type3,1,3788
2,High,type3,2,3789
2,High,type1,1,3790
2,High,type3,3,3791
2,High,type1,1,3792
2,High,type2,0,3793
2,High,type1,0,3794
2,High,type1,1,3795
2,High,type2,2,3796
2,High,type3,1,3797
2,High,type3,0,3798
2,High,type3,1,3799
2,High,type3,1,3800
2,High,type1,3,3801
2,High,type2,1,3802
2,High,type2,2,3803
2,High,type3,3,3804
2,High,type3,3,3805
2,High,type1,2,3806
2,High,type3,3,3807
2,High,type1,0,3808
2,High,type1,3,3809
2,High,type3,0,3810
2,High,type2,1,3811
2,High,type1,3,3812
2,High,type3,2,3813
2,High,type1,2,3814
2,High,type1,2,3815
2,High,type3,0,3816
2,High,type3,0,3817
2,High,type1,2,3818
2,High,type3,1,3819
2,High,type2,3,3820
2,High,type3,2,3821
2,High,type3,3,3822
2,High,type3,0,3823
2,High,type3,1,3824
2,High,type1,2,3825
2,High,type3,1,3826
2,High,type1,3,3827
2,High,type3,1,3828
2,High,type1,3,3829
2,High,type1,2,3830
2,High,type3,1,3831
2,High,type3,0,3832
2,High,type2,2,3833
2,High,type2,2,3834
2,High,type3,0,3835
2,High,type3,3,3836
2,High,type3,1,3837
2,High,type2,1,3838
2,High,type1,3,3839
2,High,type2,1,3840
2,High,type2,1,3841
2,High,type1,2,3842
2,High,type2,0,3843
2,High,type3,0,3844
2,High,type3,3,3845
2,High,type3,2,3846
2,High,type3,2,3847
2,High,type3,0,3848
2,High,type1,2,3849
2,High,type1,1,3850
2,High,type1,3,3851
2,High,type1,2,3852
2,High,type2,1,3853
2,High,type2,1,3854
2,High,type2,2,3855
2,High,type3,0,3856
2,High,type3,0,3857
2,High,type3,0,3858
2,High,type3,0,3859
2,High,type3,1,3860
2,High,type3,1,3861
2,High,type1,2,3862
2,High,type1,2,3863
2,High,type2,1,3864
2,High,type3,0,3865
2,High,type2,0,3866
2,High,type3,0,3867
2,High,type3,1,3868
2,High,type3,0,3869
2,High,type2,0,3870
2,High,type2,1,3871
2,High,type3,2,3872
2,High,type2,1,3873
2,High,type1,2,3874
2,High,type2,1,3875
2,High,type3,2,3876
2,High,type3,0,3877
2,High,type2,2,3878
2,High,type1,1,3879
2,High,type3,1,3880
2,High,type1,3,3881
2,High,type1,3,3882
2,High,type2,2,3883
2,High,type1,1,3884
2,High,type1,1,3885
2,High,type1,0,3886
2,High,type3,2,3887
2,High,type2,0,3888
2,High,type3,0,3889
2,High,type1,3,3890
2,High,type3,3,3891
2,High,type2,0,3892
2,High,type1,1,3893
2,High,type3,0,3894
2,High,type1,1,3895
2,High,type2,2,3896
2,High,type3,2,3897
2,High,type2,1,3898
2,High,type2,2,3899
2,High,type3,1,3900
2,High,type1,1,3901
2,High,type1,3,3902
2,High,type3,3,3903
2,High,type1,3,3904
2,High,type1,0,3905
2,High,type1,2,3906
2,High,type3,1,3907
2,High,type3,1,3908
2,High,type1,0,3909
2,High,type1,1,3910
2,High,type3,0,3911
2,High,type1,0,3912
2,High,type1,1,3913
2,High,type2,3,3914
2,High,type2,3,3915
2,High,type2,1,3916
2,High,type1,1,3917
2,High,type1,3,3918
2,High,type3,0,3919
2,High,type3,0,3920
2,High,type2,2,3921
2,High,type2,1,3922
2,High,type1,2,3923
2,High,type1,3,3924
2,High,type1,1,3925
2,High,type3,2,3926
2,High,type2,2,3927
2,High,type2,1,3928
2,High,type3,0,3929
2,High,type1,2,3930
2,High,type2,2,3931
2,High,type3,3,3932
2,High,type3,1,3933
2,High,type2,0,3934
2,High,type2,2,3935
2,High,type2,1,3936
2,High,type2,0,3937
2,High,type1,3,3938
2,High,type3,2,3939
2,High,type1,1,3940
2,High,type2,0,3941
2,High,type3,2,3942
2,High,type1,0,3943
2,High,type1,2,3944
2,High,type3,3,3945
2,High,type1,3,3946
2,High,type3,0,3947
2,High,type1,1,3948
2,High,type2,0,3949
2,High,type2,0,3950
2,High,type1,2,3951
2,High,type2,3,3952
2,High,type3,2,3953
2,High,type3,1,3954
2,High,type2,1,3955
2,High,type1,1,3956
2,High,type2,2,3957
2,High,type3,1,3958
2,High,type3,0,3959
2,High,type1,1,3960
2,High,type1,3,3961
2,High,type2,2,3962
2,High,type3,0,3963
2,High,type1,3,3964
2,High,type1,2,3965
2,High,type1,0,3966
2,High,type2,1,3967
2,High,type2,1,3968
2,High,type1,0,3969
2,High,type1,2,3970
2,High,type1,1,3971
2,High,type2,1,3972
2,High,type1,1,3973
2,High,type3,1,3974
2,High,type1,0,3975
2,High,type1,1,3976
2,High,type3,0,3977
2,High,type1,2,3978
2,High,type2,2,3979
2,High,type2,0,3980
2,High,type2,2,3981
2,High,type3,1,3982
2,High,type1,1,3983
2,High,type2,2,3984
2,High,type2,1,3985
2,High,type2,0,3986
2,High,type2,1,3987
2,High,type3,3,3988
2,High,type3,1,3989
2,High,type3,2,3990
2,High,type3,2,3991
2,High,type2,0,3992
2,High,type3,1,3993
2,High,type1,2,3994
2,High,type1,2,3995
2,High,type1,1,3996
2,High,type1,2,3997
2,High,type1,3,3998
2,High,type1,2,3999
2,High,type2,0,4000
2,High,type2,0,4001
2,High,type3,3,4002
2,High,type3,3,4003
2,High,type1,0,4004
2,High,type3,0,4005
2,High,type1,2,4006
2,High,type3,3,4007
2,High,type2,1,4008
2,High,type3,1,4009
2,High,type3,1,4010
2,High,type2,0,4011
2,High,type2,2,4012
2,High,type3,1,4013
2,High,type1,1,4014
2,High,type3,2,4015
2,High,type3,2,4016
2,High,type3,3,4017
2,High,type3,0,4018
2,High,type2,0,4019
2,High,type1,2,4020
2,High,type3,3,4021
2,High,type1,2,4022
2,High,type1,2,4023
2,High,type1,1,4024
2,High,type2,0,4025
2,High,type3,1,4026
2,High,type1,0,4027
2,High,type3,3,4028
2,High,type3,1,4029
2,High,type1,2,4030
2,High,type3,3,4031
2,High,type1,2,4032
2,High,type3,1,4033
2,High,type3,0,4034
2,High,type2,2,4035
2,High,type2,2,4036
2,High,type1,1,4037
2,High,type3,1,4038
2,High,type2,0,4039
2,High,type2,1,4040
2,High,type2,0,4041
2,High,type3,0,4042
2,High,type2,2,4043
2,High,type2,2,4044
2,High,type3,3,4045
2,High,type2,1,4046
2,High,type1,0,4047
2,High,type3,1,4048
2,High,type3,1,4049
2,High,type1,1,4050
2,High,type2,2,4051
2,High,type1,2,4052
2,High,type1,1,4053
2,High,type3,2,4054
2,High,type3,1,4055
2,High,type3,0,4056
2,High,type1,3,4057
2,High,type1,1,4058
2,High,type1,2,4059
2,High,type1,3,4060
2,High,type1,2,4061
2,High,type1,1,4062
2,High,type2,0,4063
2,High,type3,0,4064
2,High,type3,1,4065
2,High,type1,1,4066
2,High,type1,2,4067
2,High,type3,1,4068
2,High,type1,2,4069
2,High,type1,2,4070
2,High,type3,1,4071
2,High,type1,2,4072
2,High,type3,0,4073
2,High,type3,1,4074
2,High,type2,1,4075
2,High,type1,1,4076
2,High,type2,1,4077
2,High,type2,2,4078
2,High,type1,3,4079
2,High,type3,1,4080
2,High,type3,1,4081
2,High,type3,3,4082
2,High,type2,1,4083
2,High,type3,3,4084
2,High,type1,2,4085
2,High,type1,2,4086
2,High,type2,0,4087
2,High,type2,3,4088
2,High,type2,0,4089
2,High,type1,2,4090
2,High,type3,0,4091
2,High,type1,1,4092
2,High,type1,3,4093
2,High,type2,0,4094
2,High,type3,3,4095
2,High,type3,2,4096
2,High,type3,0,4097
2,High,type2,0,4098
2,High,type3,2,4099
2,High,type2,2,4100
2,High,type2,0,4101
2,High,type1,3,4102
2,High,type1,2,4103
2,High,type1,0,4104
2,High,type1,3,4105
2,High,type2,1,4106
2,High,type3,1,4107
2,High,type2,2,4108
2,High,type1,0,4109
2,High,type2,3,4110
2,High,type1,3,4111
2,High,type3,1,4112
2,High,type1,2,4113
2,High,type1,1,4114
2,High,type3,3,4115
2,High,type1,1,4116
2,High,type1,2,4117
2,High,type3,1,4118
2,High,type1,3,4119
2,High,type2,0,4120
2,High,type1,1,4121
2,High,type1,1,4122
2,High,type2,0,4123
2,High,type3,3,4124
2,High,type3,3,4125
2,High,type3,3,4126
2,High,type3,1,4127
2,High,type2,0,4128
2,High,type1,1,4129
2,High,type2,2,4130
2,High,type3,0,4131
2,High,type2,0,4132
2,High,type1,1,4133
2,High,type2,0,4134
2,High,type2,0,4135
2,High,type3,2,4136
2,High,type1,3,4137
2,High,type1,2,4138
2,High,type1,1,4139
2,High,type1,2,4140
2,High,type3,1,4141
2,High,type2,0,4142
2,High,type3,0,4143
2,High,type3,2,4144
2,High,type1,1,4145
2,High,type2,0,4146
2,High,type2,1,4147
2,High,type1,1,4148
2,High,type2,1,4149
2,High,type2,0,4150
2,High,type2,0,4151
2,High,type1,3,4152
2,High,type1,2,4153
2,High,type3,1,4154
2,High,type1,3,4155
2,High,type1,1,4156
2,High,type2,1,4157
2,High,type3,0,4158
2,High,type2,1,4159
2,High,type3,2,4160
2,High,type2,2,4161
2,High,type3,0,4162
2,High,type1,0,4163
2,High,type3,3,4164
2,High,type3,1,4165
2,High,type2,1,4166
2,High,type1,1,4167
2,High,type3,3,4168
2,High,type3,0,4169
2,High,type2,2,4170
2,High,type1,0,4171
2,High,type1,3,4172
2,High,type3,1,4173
2,High,type1,1,4174
2,High,type3,2,4175
2,High,type1,0,4176
2,High,type3,0,4177
2,High,type2,0,4178
2,High,type3,3,4179
2,High,type1,0,4180
2,High,type1,0,4181
2,High,type1,1,4182
2,High,type2,0,4183
2,High,type3,3,4184
2,High,type2,0,4185
2,High,type3,1,4186
2,High,type1,1,4187
2,High,type3,0,4188
2,High,type3,0,4189
2,High,type3,1,4190
2,High,type1,1,4191
2,High,type3,2,4192
2,High,type1,3,4193
2,High,type3,3,4194
2,High,type2,3,4195
2,High,type3,0,4196
2,High,type1,1,4197
2,High,type1,0,4198
2,High,type1,1,4199
