householdSize,householdIncome,householdType,numberOfCars,householdID
1,High,type1,3,11513
1,High,type2,3,5049
1,High,type1,2,12667
4,High,type3,1,16896
3,Low,type1,2,7064
5,High,type1,3,1003
3,High,type3,3,9805
2,Low,type1,2,9274
1,Low,type2,2,9150
5,Low,type2,3,15565
2,Low,type2,1,15096
1,Low,type3,1,10834
5,Low,type1,1,17789
1,Low,type1,3,19782
3,Low,type1,3,5361
6,High,type2,0,7056
1,High,type2,0,1183
1,Low,type2,0,16816
1,Low,type1,1,82
1,Low,type3,2,1937
2,High,type3,1,11311
4,High,type2,2,19193
4,Low,type2,1,18233
3,Low,type3,3,12208
2,Low,type1,2,16223
1,Low,type3,0,18338
2,High,type2,3,56
1,Low,type3,2,16621
5,High,type2,1,17380
4,High,type2,1,15124
2,High,type3,2,16217
3,High,type3,0,14310
3,High,type2,3,15319
2,Low,type3,3,16396
3,Low,type3,2,13140
4,High,type1,3,3895
6,High,type1,2,541
2,High,type1,1,11388
2,Low,type1,3,7268
1,High,type1,3,2894
1,High,type2,0,9589
5,Low,type3,3,14962
5,Low,type1,1,14204
6,High,type2,1,17027
6,High,type3,1,15491
3,Low,type3,1,7510
4,High,type2,1,18756
4,Low,type1,3,18188
1,High,type1,1,13497
1,High,type3,3,5075
4,High,type1,1,15715
4,Low,type2,2,203
4,Low,type2,0,11697
1,Low,type2,0,7845
4,High,type2,0,6288
1,High,type1,0,13971
2,Low,type1,0,13794
2,High,type1,3,13579
2,High,type1,3,11389
1,Low,type2,2,19735
5,High,type3,0,13253
4,High,type3,1,5576
6,Low,type3,0,9067
5,High,type3,2,750
2,Low,type2,1,19763
4,High,type3,2,12388
2,Low,type1,2,5976
1,Low,type2,1,7543
5,Low,type1,1,175
5,High,type3,1,1892
4,Low,type3,2,1633
1,High,type3,2,4190
1,Low,type2,3,19676
5,Low,type2,2,7152
4,Low,type1,0,10418
5,High,type2,2,9880
6,Low,type2,1,17787
5,High,type3,1,3124
2,High,type1,3,459
4,Low,type2,2,10772
6,Low,type1,3,4447
3,High,type2,3,3598
2,Low,type3,3,18599
6,High,type3,0,11337
5,Low,type2,0,18979
2,Low,type2,0,14640
4,High,type3,1,15381
3,High,type3,0,321
3,High,type2,2,7950
4,High,type3,3,13241
6,High,type2,0,15398
1,High,type3,0,13561
4,High,type3,3,3734
5,Low,type1,0,6848
3,Low,type2,2,42
4,Low,type3,3,11587
1,Low,type2,2,477
2,Low,type3,0,17894
1,High,type3,0,2083
5,Low,type1,2,2155
2,High,type1,0,13123
4,High,type3,0,6671
4,Low,type3,2,10107
2,Low,type2,2,340
4,High,type2,2,11365
3,Low,type2,0,963
3,High,type2,1,6215
3,High,type3,1,6469
3,Low,type2,1,14901
6,High,type2,0,19957
2,High,type3,3,1360
6,High,type1,0,6944
4,Low,type3,1,5429
3,Low,type3,1,7157
1,Low,type3,2,13548
1,Low,type2,1,2304
1,Low,type2,2,8680
6,Low,type2,1,10314
1,Low,type2,0,14851
3,Low,type3,2,7158
3,Low,type1,1,14350
5,High,type3,2,19427
3,High,type2,0,12046
1,High,type2,3,13139
6,High,type3,0,4779
5,High,type3,3,14514
6,Low,type1,0,15235
3,High,type3,1,3842
1,High,type2,2,630
5,Low,type2,0,17745
6,High,type2,1,9465
1,Low,type3,3,7875
5,High,type3,0,5258
3,Low,type1,2,13409
4,High,type2,3,19377
3,Low,type3,3,18680
1,Low,type1,1,4532
5,High,type1,3,1810
5,High,type2,3,14108
2,High,type3,3,2718
1,Low,type1,0,19420
4,High,type2,1,16793
1,High,type1,3,4174
3,High,type3,0,16442
1,High,type1,1,7898
1,Low,type3,3,9107
6,High,type2,0,12397
3,Low,type1,3,5292
3,Low,type3,3,449
3,Low,type2,2,8697
4,Low,type2,0,9902
2,Low,type3,0,2160
4,High,type1,3,14903
1,High,type1,2,13788
3,Low,type2,3,7355
2,High,type3,2,10822
3,Low,type3,1,3872
3,High,type2,3,17476
3,High,type3,1,19564
6,Low,type2,1,16424
4,High,type2,1,13430
1,Low,type2,0,6814
1,Low,type2,1,1476
1,High,type3,2,8274
6,Low,type2,0,3399
6,Low,type3,1,6895
4,Low,type3,1,9006
5,High,type2,3,10101
3,High,type2,0,16956
1,High,type1,1,12700
4,High,type1,3,6233
6,Low,type1,0,6927
3,High,type3,3,19831
2,High,type2,1,10162
5,High,type3,3,14358
6,Low,type1,0,131
4,Low,type1,2,7293
2,Low,type1,2,19987
2,Low,type3,2,16379
2,Low,type3,1,13350
1,High,type3,2,3580
5,High,type1,1,7899
1,Low,type2,0,3090
5,High,type1,1,6932
4,High,type1,3,1000
2,High,type2,1,764
4,High,type2,3,3237
1,Low,type2,2,220
2,Low,type2,0,13271
4,Low,type3,0,15456
6,High,type1,2,3913
5,Low,type3,2,1310
1,High,type3,0,11203
2,Low,type2,0,6026
4,High,type2,3,11805
1,Low,type3,0,14619
4,High,type3,1,8764
6,High,type2,0,2338
4,High,type3,0,16131
5,High,type1,0,821
6,Low,type2,1,18484
5,Low,type3,0,6105
2,High,type1,0,15526
1,High,type1,3,14817
2,High,type2,2,9597
5,High,type1,2,5778
6,High,type3,3,19442
6,High,type1,0,12874
6,High,type2,3,18335
1,Low,type3,0,16301
6,Low,type1,1,9300
2,High,type3,2,8035
4,High,type2,1,6148
2,High,type2,1,18495
2,High,type2,1,10198
1,High,type3,1,3852
1,High,type1,3,1513
2,High,type3,0,8881
3,Low,type1,0,8837
3,High,type3,3,13170
2,Low,type3,2,15687
6,High,type1,1,4742
2,Low,type1,1,11109
6,Low,type1,3,7861
1,High,type2,0,12623
4,High,type2,3,18961
1,Low,type2,2,15528
4,Low,type3,3,13829
2,Low,type3,3,9056
6,Low,type3,1,4585
6,High,type3,0,1984
5,Low,type3,0,7550
4,Low,type2,1,12172
1,High,type3,1,4259
1,Low,type3,0,7071
5,Low,type1,1,17157
2,High,type1,3,10514
1,Low,type2,2,9354
5,Low,type1,2,14746
3,Low,type1,3,14321
1,High,type3,1,14168
1,Low,type3,0,8509
1,High,type2,2,2593
1,High,type1,2,12093
2,Low,type3,0,17699
6,High,type1,0,3088
6,Low,type3,1,2400
3,Low,type2,2,2817
3,Low,type3,1,11723
4,High,type1,3,10488
4,Low,type1,1,129
1,High,type3,0,9352
6,High,type2,0,2110
2,Low,type1,1,4191
6,Low,type3,1,11391
1,High,type3,0,8911
6,Low,type2,0,10657
4,Low,type3,3,3468
2,High,type1,1,5302
6,High,type2,2,12178
4,High,type1,2,12585
6,High,type1,2,9681
1,High,type1,3,14633
5,Low,type1,1,10752
4,Low,type1,2,11025
3,High,type3,2,7607
2,High,type1,2,2463
2,Low,type3,3,7282
2,Low,type2,3,1323
6,Low,type2,1,8529
1,Low,type1,1,15855
1,Low,type1,3,17561
1,Low,type2,3,8037
5,High,type2,1,9428
3,High,type3,0,17382
1,High,type3,3,12141
6,Low,type2,1,9177
6,Low,type2,3,4219
4,Low,type3,0,14678
4,High,type3,0,16736
3,High,type1,0,16099
4,High,type3,0,6089
1,Low,type3,1,239
4,Low,type1,0,11737
5,Low,type1,3,9583
1,High,type3,1,19337
4,High,type1,3,608
1,High,type3,0,10961
3,Low,type1,1,8792
6,High,type3,0,7266
2,High,type2,1,3876
5,Low,type1,3,6141
6,Low,type2,0,19333
1,Low,type3,3,43
6,Low,type3,2,15870
3,Low,type2,3,3514
3,High,type1,2,16904
3,Low,type1,0,19520
6,High,type1,3,5815
4,High,type3,1,1671
1,Low,type3,0,4637
2,Low,type3,0,10230
4,Low,type3,1,17911
1,Low,type2,1,2295
5,High,type2,3,2409
4,Low,type2,0,3786
1,High,type1,1,2755
1,Low,type1,0,15899
1,High,type2,2,12608
5,High,type1,0,4402
1,High,type3,3,6657
6,High,type2,3,11977
5,Low,type2,3,16322
2,Low,type1,2,13064
1,Low,type2,0,12442
1,Low,type3,2,13329
4,High,type2,2,3540
6,Low,type3,0,12459
3,High,type1,1,12866
3,High,type1,1,15178
1,High,type2,2,12947
2,Low,type2,1,3814
4,Low,type3,2,4193
6,Low,type1,3,13327
4,High,type2,1,2053
5,High,type3,1,9627
3,High,type2,3,9195
5,High,type1,2,12714
3,High,type2,1,18417
2,Low,type2,0,6840
4,High,type2,0,11786
5,High,type3,0,19055
2,High,type1,2,15685
5,High,type3,1,17944
2,High,type1,3,18603
6,High,type1,1,13210
2,Low,type2,3,5381
1,Low,type1,1,710
1,Low,type3,2,9210
1,High,type3,2,19228
5,High,type3,3,2704
3,High,type2,3,14855
1,Low,type2,2,11131
1,Low,type2,0,2851
4,High,type2,1,10425
2,Low,type3,0,15333
1,High,type2,1,3882
4,High,type2,3,8204
1,High,type2,0,12173
6,High,type3,0,15380
6,High,type1,0,10298
1,Low,type2,0,19627
5,Low,type3,2,9063
3,High,type2,1,5703
6,Low,type3,0,17268
5,High,type3,1,1578
4,High,type2,3,7095
1,Low,type1,2,182
2,Low,type3,0,3941
3,Low,type2,3,5240
5,Low,type2,3,8541
4,High,type1,1,12100
4,Low,type3,0,8014
3,High,type2,1,18232
1,High,type2,0,16064
4,High,type3,0,7251
2,Low,type3,1,865
2,Low,type2,0,1229
3,High,type3,1,2354
4,High,type1,2,9374
2,High,type2,0,3759
5,High,type1,0,5271
2,Low,type1,1,11583
1,Low,type3,2,8162
6,Low,type2,2,17487
3,Low,type2,2,6434
2,Low,type2,0,19900
6,Low,type2,0,3710
1,High,type1,0,680
3,High,type3,0,4640
4,High,type2,2,7615
6,High,type2,0,19968
4,Low,type1,3,6937
1,Low,type1,1,11438
4,High,type1,0,1120
6,Low,type3,2,11616
1,Low,type1,1,19103
3,High,type2,2,8711
6,High,type1,3,3777
6,Low,type1,2,400
6,High,type3,0,5834
2,Low,type2,0,10286
2,Low,type3,0,12845
5,Low,type2,0,16984
4,High,type3,0,9449
5,Low,type3,1,17038
3,High,type1,0,15833
4,High,type1,3,17896
4,High,type1,2,19944
2,Low,type2,1,9024
4,High,type1,3,11581
1,Low,type3,2,3571
1,High,type2,0,10518
4,Low,type2,1,17607
3,Low,type3,1,2747
3,Low,type1,3,18414
6,High,type3,3,16489
2,High,type3,2,15626
5,High,type3,1,986
2,High,type1,3,6328
1,Low,type2,0,8660
5,Low,type2,2,16927
4,Low,type1,3,2986
1,High,type1,0,1468
5,Low,type3,1,4780
2,Low,type3,3,12469
4,High,type1,1,16650
4,High,type3,1,11198
2,Low,type2,1,5916
6,Low,type1,3,13376
3,High,type3,3,17592
2,High,type3,1,4178
6,High,type1,0,17928
1,Low,type3,0,2453
1,High,type1,0,10326
6,High,type1,3,5297
2,High,type1,2,11654
6,High,type3,0,7395
6,Low,type1,3,15562
4,Low,type3,1,9401
4,Low,type1,2,5366
1,Low,type1,3,9004
6,High,type3,1,15209
2,Low,type1,1,12724
2,High,type1,2,6642
2,Low,type2,0,10405
4,High,type2,2,1179
2,High,type3,2,10273
6,High,type3,2,8649
5,Low,type2,2,2270
2,Low,type2,1,16483
5,Low,type3,3,2384
4,High,type2,1,9496
4,High,type1,3,7234
5,High,type3,2,7020
2,Low,type1,2,5733
3,Low,type3,1,4040
2,Low,type1,3,35
3,Low,type3,1,19718
2,High,type3,3,7523
6,High,type3,2,18477
4,High,type3,3,2367
1,High,type1,0,15026
2,Low,type3,1,18826
4,High,type1,3,5907
2,High,type3,2,2759
5,High,type3,2,12031
1,Low,type3,2,18327
4,Low,type1,0,3835
3,Low,type2,2,6735
6,High,type1,1,5780
2,High,type1,2,938
3,Low,type2,0,7420
6,High,type3,3,3794
1,High,type3,2,9156
2,Low,type1,3,15909
3,Low,type3,3,12170
4,Low,type3,3,5507
4,High,type2,3,18019
6,Low,type1,3,2808
4,Low,type3,2,3920
5,Low,type3,2,19937
5,High,type2,3,13401
6,High,type3,2,14530
4,High,type2,0,669
2,High,type3,1,8657
5,Low,type1,3,19356
4,Low,type1,0,14801
2,High,type2,2,4777
5,High,type2,3,13498
4,Low,type2,1,10534
3,High,type2,0,4229
1,High,type1,3,8333
5,Low,type3,2,7926
5,High,type1,1,17593
3,Low,type2,0,12498
6,High,type1,2,2777
3,High,type3,3,1696
1,Low,type3,1,9789
4,Low,type1,2,6508
6,Low,type3,2,8095
1,High,type1,0,12891
3,High,type2,3,9316
3,High,type3,1,8814
1,High,type1,1,6481
6,Low,type3,2,15668
2,High,type2,2,4260
5,Low,type2,2,5476
5,Low,type2,2,5729
6,High,type2,0,4652
2,High,type2,0,16940
1,Low,type2,2,19035
5,High,type3,1,16779
6,Low,type2,0,14593
4,High,type1,3,10479
3,High,type2,0,8719
2,High,type1,2,7642
1,High,type2,2,3474
5,Low,type3,3,5160
5,Low,type2,2,17884
6,Low,type3,3,14587
3,High,type3,3,3665
3,High,type3,0,11802
1,Low,type2,3,354
3,High,type1,3,6946
4,High,type1,0,9754
1,Low,type3,2,387
6,High,type3,0,4293
5,Low,type3,1,4744
6,High,type2,0,6583
5,Low,type1,0,4574
2,High,type3,0,16549
5,High,type3,2,10087
1,High,type3,0,5444
3,Low,type1,2,2949
2,Low,type2,2,12033
1,Low,type1,3,1751
4,Low,type1,1,12343
2,Low,type2,0,5328
5,Low,type3,0,16643
4,Low,type1,3,2657
2,High,type3,1,14447
5,Low,type2,2,1824
4,Low,type3,3,16000
3,Low,type3,0,14236
3,High,type2,3,10268
3,High,type3,3,3030
4,High,type2,1,655
3,Low,type3,1,14082
6,High,type2,3,19201
1,High,type2,1,17958
2,High,type2,2,8292
4,High,type1,0,1446
5,High,type1,1,4781
5,High,type2,1,7497
2,High,type3,1,4015
6,Low,type1,0,119
3,High,type1,1,10506
5,High,type1,1,9124
3,Low,type3,1,12842
6,High,type1,2,15301
4,High,type1,3,580
1,Low,type2,3,15059
3,High,type1,3,18545
5,High,type1,1,10103
4,High,type3,1,10122
3,Low,type1,2,12594
5,Low,type2,2,18113
6,High,type1,2,7575
4,High,type2,0,11814
1,Low,type2,2,11767
5,High,type2,2,7371
4,High,type3,3,1348
6,Low,type2,3,1735
4,Low,type2,2,19246
5,Low,type3,2,1241
5,High,type3,2,15257
6,Low,type3,3,16162
5,High,type3,1,13505
3,Low,type3,0,3067
1,Low,type2,3,11554
5,High,type2,1,2096
1,Low,type3,3,13421
5,High,type1,0,18722
6,High,type2,1,14464
4,High,type1,2,954
3,Low,type1,1,13805
2,Low,type3,0,13620
3,Low,type3,3,19152
2,High,type3,1,10612
2,Low,type3,2,7301
3,High,type1,1,17847
5,Low,type3,3,17773
2,Low,type2,1,15187
5,High,type2,1,11600
4,Low,type1,2,19159
3,High,type1,1,4277
3,High,type3,0,11544
4,Low,type2,1,9429
4,Low,type1,1,15434
1,High,type1,2,14906
3,High,type1,0,12762
2,Low,type1,2,706
4,Low,type3,2,1103
2,Low,type3,2,2514
5,Low,type1,2,18315
6,Low,type3,3,17385
3,High,type2,1,18423
6,Low,type1,1,5757
2,Low,type3,3,17608
4,Low,type1,0,19517
2,High,type1,1,15994
5,High,type1,2,14492
4,Low,type2,3,14410
5,Low,type3,1,9025
3,Low,type2,3,14215
3,Low,type3,3,16947
6,Low,type2,0,15862
4,High,type1,0,9665
5,High,type1,0,11578
4,High,type2,2,13493
3,High,type1,0,12495
5,High,type3,1,17019
6,High,type1,2,17532
2,High,type2,1,13851
4,Low,type2,3,10395
3,High,type2,0,10968
6,High,type2,2,19960
3,Low,type2,2,6858
5,Low,type3,3,9126
1,Low,type2,1,18320
5,High,type2,2,10458
3,Low,type1,3,5471
6,Low,type2,0,5203
1,Low,type3,3,8912
6,High,type2,1,4409
1,High,type1,2,4120
3,Low,type1,3,6265
2,High,type1,2,4129
6,Low,type2,1,11743
4,High,type1,0,7369
6,Low,type1,1,2781
4,High,type1,0,1469
5,High,type1,1,4200
5,Low,type2,1,6672
6,Low,type2,0,19277
5,Low,type1,2,18299
1,High,type1,1,19749
4,Low,type2,1,15433
2,Low,type1,3,11282
4,High,type2,2,12815
4,Low,type1,3,8467
6,High,type2,1,18884
6,Low,type2,3,7402
3,High,type1,0,12190
3,Low,type1,0,9540
1,High,type1,1,10133
6,Low,type2,2,16383
3,High,type3,0,2062
6,High,type3,2,9086
6,High,type3,0,1926
1,High,type1,1,4026
4,High,type2,0,1007
6,High,type3,0,6312
6,Low,type2,1,16495
5,Low,type3,0,16786
6,Low,type3,2,18625
2,Low,type1,2,1276
1,High,type2,3,3312
5,High,type2,0,2209
2,Low,type2,0,4511
4,High,type3,2,11250
5,Low,type3,0,4804
5,High,type2,0,13416
6,High,type1,1,10668
5,High,type1,1,8232
4,High,type3,0,2373
2,Low,type3,2,1475
3,Low,type3,0,19207
6,High,type1,2,7308
2,Low,type3,0,12824
3,Low,type2,3,16282
5,High,type1,0,5956
3,High,type3,3,19475
2,Low,type2,2,2641
5,High,type2,1,12433
3,High,type1,0,827
1,High,type1,1,7403
2,High,type1,1,4793
3,Low,type1,3,5143
1,Low,type3,2,13656
4,High,type1,3,14112
5,Low,type1,2,15497
5,High,type2,1,19966
6,Low,type2,0,8983
4,Low,type3,2,8473
2,Low,type3,2,4348
4,High,type1,0,2950
4,Low,type1,1,15920
4,High,type3,0,11958
1,High,type2,3,19220
3,High,type1,3,705
1,Low,type3,1,15085
3,Low,type2,3,19706
1,High,type3,3,15519
5,High,type3,2,11692
1,High,type1,3,7290
2,Low,type3,0,13580
5,High,type2,0,15476
4,High,type2,1,5299
3,High,type2,3,13096
1,Low,type3,0,3221
6,Low,type2,0,9874
1,Low,type3,1,14151
3,Low,type3,1,3188
6,High,type3,0,2682
1,High,type1,0,12370
2,High,type3,0,10345
2,High,type3,0,14574
2,Low,type3,0,19338
2,High,type1,3,12351
3,High,type2,3,591
3,Low,type3,2,11545
6,Low,type1,3,3295
3,High,type3,0,7329
4,Low,type2,1,10958
2,Low,type2,1,13399
5,Low,type3,0,18673
6,High,type2,3,2342
1,High,type1,0,2387
4,Low,type1,0,10097
2,High,type1,0,1020
6,Low,type2,2,8414
2,High,type2,2,7035
6,Low,type3,2,3215
1,High,type1,3,3046
4,High,type3,1,18541
6,High,type3,1,4361
2,High,type3,2,11990
4,High,type3,1,16202
5,High,type3,3,3204
1,Low,type2,2,6870
2,Low,type1,3,13679
6,High,type2,3,15004
6,Low,type2,2,17498
5,Low,type2,2,14263
2,High,type1,1,15127
2,Low,type1,2,17034
5,Low,type2,3,13245
1,High,type2,1,18724
3,Low,type2,0,14790
1,High,type1,3,14224
1,Low,type3,3,19158
1,High,type1,1,2688
6,Low,type2,3,5265
6,High,type1,0,13024
4,Low,type3,3,6041
3,High,type1,1,13687
4,Low,type3,3,428
6,High,type2,1,6729
5,Low,type1,1,13616
1,High,type3,3,17146
2,Low,type2,3,19043
1,Low,type3,0,3229
3,High,type2,2,6912
1,Low,type3,2,2566
3,High,type2,0,8592
1,Low,type3,2,5377
5,High,type2,0,14766
6,High,type2,0,12258
1,Low,type3,1,2415
4,Low,type3,1,11458
4,High,type2,1,11956
5,High,type3,0,8664
6,Low,type2,3,15846
4,High,type1,2,8354
6,High,type3,0,6051
2,High,type1,2,4715
4,High,type2,1,2806
4,High,type2,3,19106
4,High,type3,1,5257
4,High,type1,0,11763
6,High,type1,0,12982
6,High,type1,3,11946
4,Low,type1,2,12578
3,High,type1,1,2988
5,Low,type2,3,13236
6,High,type2,2,17169
3,High,type2,2,3932
2,High,type3,2,16973
6,Low,type1,2,12710
6,High,type2,0,5331
3,Low,type2,1,5575
6,High,type1,0,15342
6,High,type1,0,1874
6,Low,type3,2,4943
6,High,type2,3,18191
4,High,type3,0,7759
6,Low,type3,3,4545
4,High,type1,1,19862
2,Low,type1,2,1204
4,High,type2,2,10505
4,High,type2,3,15904
1,High,type2,1,14276
4,Low,type3,2,19087
2,Low,type2,3,1815
1,Low,type3,2,5826
6,Low,type3,1,8882
4,Low,type3,1,8355
2,High,type3,3,14451
5,High,type1,2,16309
3,Low,type1,3,16750
6,Low,type1,0,3990
6,High,type1,2,14114
3,High,type3,0,17192
6,Low,type2,1,11422
2,High,type1,1,11831
3,Low,type2,3,4247
1,Low,type3,1,1573
2,High,type3,0,14374
1,High,type1,3,8396
6,Low,type3,2,15777
4,Low,type3,1,952
3,Low,type3,0,5691
6,Low,type3,2,12160
4,Low,type1,3,4719
2,High,type3,1,2940
6,High,type3,1,15067
5,High,type3,0,505
2,High,type2,2,14710
1,Low,type2,3,13741
4,High,type1,3,8511
2,High,type1,2,7009
5,Low,type1,3,11482
4,High,type3,2,7541
3,Low,type1,0,16042
5,High,type2,3,14186
5,Low,type2,1,17888
2,Low,type1,0,16030
3,Low,type3,1,12461
1,High,type2,3,12443
3,Low,type1,3,4244
2,High,type2,2,8863
6,High,type1,0,13294
5,Low,type2,1,9933
6,Low,type2,1,18627
5,High,type1,2,4899
5,High,type1,0,6313
2,Low,type3,1,6220
4,Low,type2,3,8218
1,High,type1,3,110
2,Low,type1,2,2505
6,High,type1,1,16831
6,Low,type3,0,18002
1,High,type2,3,12847
2,Low,type3,1,5804
1,High,type2,1,14643
1,Low,type3,3,10856
1,Low,type1,2,1586
4,High,type3,3,10987
4,Low,type3,3,11999
6,High,type3,3,7166
4,Low,type3,0,14305
3,Low,type2,3,16982
3,Low,type1,1,8918
1,Low,type1,1,13617
2,Low,type3,2,1851
3,High,type2,2,19568
4,Low,type1,1,6780
2,Low,type3,0,17208
5,Low,type3,1,6632
1,Low,type2,0,8969
5,Low,type2,1,3717
5,High,type1,1,16596
5,Low,type1,2,1380
5,High,type2,2,12223
1,Low,type3,2,4890
3,Low,type1,3,11350
1,High,type3,0,10707
4,High,type2,0,7880
6,High,type3,3,6207
2,Low,type3,2,14940
4,Low,type1,3,12248
4,High,type1,2,18590
4,Low,type3,2,4337
4,High,type3,1,12903
6,Low,type1,2,1703
2,Low,type1,2,12513
2,Low,type1,2,9525
3,High,type2,2,7859
1,High,type3,3,6408
