householdSize,householdIncome,householdType,numberOfCars,householdID
1,High,type1,3,5655
6,High,type3,1,2265
5,Low,type1,1,4215
5,High,type3,2,9423
3,High,type2,2,7467
5,Low,type2,3,2928
6,Low,type1,1,1129
4,High,type3,2,9785
6,High,type2,1,8669
1,Low,type3,3,9549
3,High,type3,3,2040
3,High,type3,3,603
6,High,type1,1,6269
3,High,type2,0,8999
5,High,type1,3,741
2,High,type3,0,8011
5,High,type2,3,8670
5,High,type2,1,8076
3,High,type1,0,3489
3,High,type3,3,4165
5,High,type3,1,1630
4,High,type1,2,3677
4,High,type1,2,4551
3,Low,type3,2,9208
2,High,type3,3,9370
1,High,type2,2,4900
4,High,type3,1,9206
1,Low,type2,0,7585
5,Low,type1,3,1217
6,High,type1,3,9537
1,High,type3,1,2050
3,High,type2,0,6199
6,Low,type1,3,6368
5,Low,type3,2,8839
2,Low,type2,1,7739
6,High,type2,2,2978
3,High,type3,2,6869
2,Low,type2,2,453
5,High,type1,1,4723
1,High,type2,1,5210
6,Low,type3,2,1488
2,Low,type2,3,7839
3,Low,type2,1,2349
1,Low,type1,0,2138
6,Low,type2,2,9129
4,High,type2,3,8684
2,Low,type1,1,8398
2,High,type1,3,742
4,Low,type2,3,1144
6,Low,type3,1,9374
4,Low,type2,3,4741
3,Low,type2,1,5987
6,Low,type2,3,7134
2,Low,type3,2,3222
4,Low,type2,0,6193
6,Low,type2,1,2813
1,Low,type1,1,3519
1,High,type2,3,7172
1,High,type2,1,1657
1,High,type1,2,7769
2,Low,type2,3,5552
2,Low,type3,2,5225
3,High,type1,2,1868
2,Low,type1,3,6305
1,High,type1,1,6201
1,Low,type3,0,5478
1,High,type1,2,9141
3,High,type2,1,4929
3,High,type1,2,9115
1,Low,type3,0,6426
5,Low,type3,3,633
4,High,type2,3,6134
1,Low,type2,1,4349
1,Low,type2,0,4015
3,Low,type1,3,919
3,High,type2,2,3123
6,High,type1,1,9452
6,Low,type2,1,279
3,Low,type3,1,7133
3,High,type3,3,7170
2,High,type2,2,8272
1,High,type3,1,6531
5,High,type3,0,4494
1,High,type3,2,4186
4,Low,type3,2,4595
2,High,type2,2,819
4,High,type3,2,4634
4,Low,type2,2,5302
4,Low,type3,3,5272
2,Low,type2,1,3111
4,Low,type1,3,3141
5,Low,type2,1,8686
4,Low,type1,1,1004
6,High,type2,3,7387
6,High,type1,2,7690
4,Low,type3,1,3318
5,High,type1,0,8946
3,High,type1,0,2634
3,High,type2,1,9674
4,High,type1,3,7862
2,High,type3,3,4621
6,High,type2,2,4274
4,High,type3,1,3135
3,High,type2,1,7127
3,High,type3,0,6601
5,Low,type1,2,3502
5,High,type1,3,7925
3,High,type3,0,6186
1,Low,type1,1,3711
3,High,type2,3,5999
5,Low,type3,3,6294
4,Low,type1,0,705
6,Low,type1,2,554
2,Low,type1,0,1681
1,High,type2,0,8596
5,High,type3,2,1648
2,High,type1,2,9767
3,High,type3,2,412
5,Low,type2,0,7211
5,Low,type3,3,6152
2,High,type2,0,8737
2,Low,type1,0,8892
4,Low,type1,3,7981
6,Low,type2,0,4338
6,Low,type3,2,9866
5,Low,type2,1,1485
6,High,type2,0,4227
6,Low,type3,2,3827
5,High,type3,2,1723
2,High,type1,1,9371
5,High,type3,3,3664
2,Low,type2,0,1605
3,High,type3,3,8220
2,Low,type1,2,1676
2,Low,type1,2,9931
4,High,type1,0,7085
6,Low,type3,1,7176
1,Low,type3,1,5060
1,Low,type3,3,8195
6,Low,type3,1,7980
2,High,type3,0,1607
6,High,type3,3,1193
4,Low,type1,2,3923
3,Low,type2,2,9951
5,Low,type1,2,4210
6,Low,type2,3,2450
2,Low,type3,3,5876
1,Low,type3,2,5834
5,High,type3,3,8742
1,Low,type1,2,1220
6,High,type2,2,1735
3,Low,type2,1,1826
5,High,type1,2,4668
2,High,type3,2,5745
1,High,type1,1,5376
6,High,type1,0,1730
5,High,type2,1,7645
1,Low,type3,1,6380
4,Low,type2,3,598
1,High,type1,3,9977
2,Low,type1,3,7383
2,High,type1,2,4549
6,Low,type2,2,8955
2,High,type2,1,6840
1,Low,type2,1,6068
6,Low,type2,2,4107
5,Low,type3,1,4656
4,Low,type2,2,4922
1,Low,type1,2,4539
5,High,type1,3,1990
1,High,type3,1,2840
3,High,type1,3,4925
6,High,type2,0,5564
5,Low,type1,3,7475
3,Low,type1,1,9330
5,Low,type1,0,1541
5,High,type1,1,8895
1,Low,type2,0,2929
5,Low,type1,3,724
6,Low,type1,1,1045
4,High,type2,0,5804
5,Low,type2,3,7242
4,High,type1,0,6116
6,High,type1,0,167
2,Low,type1,0,7421
2,High,type3,3,6457
4,Low,type3,1,4706
2,Low,type1,3,7792
3,Low,type1,1,3768
1,High,type1,3,902
5,High,type3,1,3229
2,Low,type3,1,5774
5,Low,type1,1,3179
1,Low,type1,3,5662
5,Low,type3,2,4213
2,High,type2,2,9246
1,Low,type3,0,19
3,High,type3,0,3150
5,Low,type1,2,8975
1,Low,type3,3,9185
4,High,type3,3,5063
5,Low,type3,1,5401
1,Low,type3,0,7041
1,High,type3,3,4588
4,Low,type3,0,5977
6,High,type3,0,9571
2,High,type1,2,2367
5,High,type2,3,2854
6,Low,type1,2,1379
3,High,type2,2,2923
4,Low,type3,1,2199
3,Low,type1,1,479
3,Low,type3,2,9930
5,High,type1,0,3606
4,High,type2,1,8227
4,Low,type3,1,7436
3,High,type3,0,6672
5,Low,type3,3,500
6,High,type2,0,2958
5,Low,type3,3,3058
5,High,type1,3,8529
3,High,type1,2,4469
4,Low,type2,1,3178
1,High,type2,0,2405
4,High,type1,3,7861
6,Low,type1,1,293
3,Low,type3,2,8170
4,Low,type3,3,4627
2,High,type1,1,8804
3,High,type3,3,2164
4,High,type3,1,5782
2,High,type3,0,7867
5,High,type1,0,5362
6,Low,type1,3,5890
1,High,type1,1,962
6,High,type1,1,8284
5,Low,type1,0,5169
3,High,type3,2,4592
6,Low,type1,0,6561
1,Low,type2,2,7412
6,Low,type1,2,5754
1,High,type2,0,8379
2,High,type1,2,8710
5,Low,type1,3,9450
5,High,type1,0,1264
3,Low,type1,0,4115
3,Low,type2,2,1352
5,High,type1,0,7528
5,Low,type3,3,6394
3,High,type2,0,1377
2,High,type2,0,2342
2,Low,type1,0,1030
4,High,type3,0,261
4,High,type2,1,1482
3,Low,type2,1,5557
2,High,type2,3,6210
4,Low,type1,0,5672
6,High,type3,2,6035
1,Low,type2,3,1364
4,High,type3,2,5616
3,High,type1,1,9552
2,High,type2,3,1660
3,High,type2,1,8023
3,Low,type3,1,7511
1,High,type2,1,3890
1,Low,type1,0,2286
6,High,type1,2,606
1,Low,type1,3,188
5,Low,type3,1,8547
3,Low,type3,1,4000
5,High,type3,1,2101
4,Low,type1,3,2147
2,High,type2,3,1861
2,Low,type2,3,7879
1,High,type2,2,476
2,High,type1,0,3155
4,High,type1,0,9607
3,High,type2,1,7670
6,Low,type1,0,2045
5,Low,type2,3,2189
2,High,type3,3,2419
5,High,type2,0,9035
6,Low,type3,2,4645
4,Low,type2,0,6006
6,High,type1,1,3197
2,Low,type3,1,4753
5,High,type2,3,7924
3,High,type2,0,1222
5,Low,type3,3,858
4,Low,type3,0,7316
2,High,type2,2,9068
5,High,type3,1,4147
1,High,type2,2,2577
2,High,type2,0,1747
3,High,type2,0,3863
2,Low,type2,3,4377
6,High,type3,0,3456
1,Low,type2,1,1745
3,Low,type2,1,6799
3,Low,type2,0,2765
2,High,type2,0,5694
2,Low,type3,1,4961
5,High,type3,3,4294
6,High,type1,0,2502
6,High,type2,0,1659
4,Low,type3,1,2766
3,Low,type2,2,8530
4,High,type2,0,6243
1,Low,type2,2,8564
4,High,type1,0,8431
3,Low,type3,0,2430
6,High,type1,2,267
6,Low,type3,3,9020
6,Low,type2,0,8813
3,Low,type2,1,410
3,Low,type2,0,9444
2,Low,type3,2,1123
6,Low,type1,2,2681
1,High,type3,1,5418
6,High,type3,1,4075
6,High,type2,1,201
6,Low,type2,3,7535
4,High,type3,1,1726
6,Low,type1,1,9755
6,Low,type2,2,3600
6,Low,type2,2,1028
1,Low,type1,2,3721
6,High,type1,0,3279
3,Low,type1,3,5261
1,High,type3,3,5092
6,Low,type3,0,1194
4,Low,type1,1,1207
3,High,type3,1,6450
3,Low,type3,1,4498
5,High,type3,0,8809
4,High,type3,1,9975
2,High,type3,1,1084
5,Low,type3,0,4204
4,Low,type1,1,6722
5,Low,type3,1,6493
2,Low,type2,3,9304
5,Low,type2,1,63
3,High,type3,0,7840
4,High,type1,2,8727
5,Low,type3,1,5717
4,Low,type2,1,1578
6,High,type3,3,3533
1,High,type1,3,2532
5,Low,type3,1,5866
6,Low,type3,0,4544
5,High,type2,2,963
4,High,type1,3,3398
5,Low,type3,3,2462
3,High,type3,3,2210
2,High,type1,3,6354
5,High,type3,3,4089
5,High,type1,3,9375
3,High,type2,1,5949
3,Low,type1,1,5954
6,Low,type1,0,5347
2,High,type1,3,3059
6,High,type1,2,1741
1,High,type1,0,5732
3,High,type3,3,8361
2,High,type1,1,7767
5,Low,type3,2,1809
2,High,type3,1,8008
2,High,type3,1,9547
3,Low,type1,3,2000
3,High,type3,2,6049
1,Low,type2,3,9460
6,Low,type2,3,7596
6,Low,type2,0,4194
1,High,type3,2,8988
1,Low,type3,0,968
6,Low,type1,1,9598
6,Low,type1,2,3501
6,High,type2,2,8801
1,Low,type3,1,8394
1,High,type2,2,7204
2,Low,type3,2,3202
2,High,type3,1,1683
1,High,type2,3,5354
6,High,type2,3,4217
5,High,type2,3,7258
4,High,type1,2,7028
6,High,type2,0,8505
3,High,type1,1,2574
4,Low,type1,2,6838
2,High,type3,2,1050
1,High,type2,3,2654
2,Low,type3,3,249
2,High,type3,1,6430
5,High,type1,0,175
3,High,type2,1,7594
3,Low,type1,2,8282
4,Low,type1,0,1988
1,High,type2,3,6766
4,High,type2,1,4637
1,High,type1,3,9508
6,Low,type1,2,145
2,High,type3,2,1499
3,Low,type2,1,6870
3,Low,type3,0,3718
4,High,type2,2,2508
6,High,type2,0,1921
6,Low,type2,1,9449
2,High,type1,0,4114
4,Low,type1,0,9582
5,High,type2,3,8588
6,High,type3,1,6195
4,Low,type2,0,9559
5,Low,type3,3,1445
6,Low,type3,1,720
3,Low,type2,0,2595
2,High,type2,3,8900
2,Low,type3,2,5638
3,Low,type1,3,8799
2,High,type2,3,8499
3,Low,type3,3,6683
2,High,type1,3,8995
1,Low,type3,1,3089
2,Low,type3,3,1941
5,High,type1,0,7274
2,Low,type2,3,4945
6,Low,type3,2,2998
5,Low,type2,1,6392
6,Low,type1,0,9095
3,High,type3,1,471
2,High,type1,0,2471
6,High,type2,3,6884
3,Low,type3,3,4120
3,High,type2,0,6979
3,High,type3,0,4810
6,High,type3,1,5889
2,High,type2,2,7531
1,Low,type1,3,8260
2,High,type3,3,3730
1,Low,type1,2,2144
3,Low,type3,3,7800
5,High,type2,1,3699
2,High,type2,0,9088
4,Low,type1,0,3670
4,Low,type1,1,1515
6,High,type3,3,1208
4,High,type2,1,4584
5,Low,type3,0,9903
4,High,type1,2,1966
1,High,type1,2,6343
3,Low,type1,2,422
4,High,type1,1,8563
4,Low,type1,1,5897
1,Low,type2,2,3336
6,Low,type1,0,4254
1,High,type1,3,9002
5,Low,type1,3,6066
2,High,type3,1,9836
1,Low,type2,3,2679
4,High,type2,2,4895
6,Low,type1,2,5861
5,High,type2,3,8257
4,High,type1,3,4533
3,High,type3,2,3118
5,High,type3,3,6837
1,Low,type2,1,6067
5,Low,type2,1,1252
1,High,type1,0,3455
2,High,type2,2,916
6,Low,type3,1,990
4,High,type3,3,1920
1,Low,type3,2,2398
5,High,type3,2,2169
3,Low,type2,0,9595
1,High,type2,2,7628
2,High,type2,0,3747
6,Low,type2,1,8265
5,Low,type1,0,3419
2,High,type3,0,6124
3,High,type2,1,4679
4,Low,type3,2,2860
1,High,type1,3,7292
4,High,type3,0,4906
2,High,type1,0,438
1,High,type3,2,6175
4,Low,type3,1,9577
1,High,type3,1,378
2,Low,type2,0,8390
1,High,type1,1,1331
6,Low,type1,0,3160
4,High,type2,3,4095
1,High,type1,0,787
1,Low,type2,2,2599
3,High,type3,1,3300
3,Low,type1,2,9706
1,High,type2,3,171
2,High,type3,3,2888
5,High,type1,1,9792
6,High,type2,3,2096
4,Low,type2,1,7893
1,Low,type3,1,6188
6,High,type3,1,3993
5,High,type1,0,3609
3,High,type3,1,6868
2,Low,type1,3,1177
6,Low,type2,0,1778
3,Low,type3,3,4100
5,Low,type1,3,4238
2,Low,type2,2,9045
1,High,type1,3,3120
1,Low,type3,1,1128
2,High,type1,3,5539
1,Low,type1,3,1862
5,High,type2,1,5087
5,Low,type3,1,5865
3,High,type1,3,4698
5,Low,type3,0,5706
5,High,type3,3,2331
1,Low,type3,0,8847
2,High,type1,0,219
2,Low,type3,1,3070
6,Low,type1,1,5287
3,High,type1,1,9516
5,Low,type1,1,7951
2,High,type3,3,1211
2,Low,type2,0,6629
3,High,type1,1,1484
2,Low,type2,1,1705
3,Low,type2,1,6688
6,Low,type1,2,3284
1,Low,type1,2,509
1,Low,type1,0,632
1,High,type3,0,6813
3,High,type2,3,623
3,High,type2,2,2252
4,High,type1,0,3558
3,High,type1,2,6768
3,Low,type1,3,6704
3,Low,type2,0,5750
1,High,type3,0,3299
2,Low,type2,1,1326
4,Low,type3,3,6491
2,High,type1,1,4032
2,Low,type2,0,4829
2,High,type3,1,7765
3,Low,type2,2,6833
4,High,type3,3,9018
5,Low,type3,2,5071
2,High,type3,3,9314
2,Low,type1,2,834
5,Low,type1,2,1277
3,High,type3,3,9353
2,Low,type2,1,8724
3,Low,type3,1,4308
6,Low,type2,1,1579
4,High,type3,3,4654
5,Low,type2,2,1889
6,Low,type3,0,3810
3,Low,type1,1,9567
1,High,type2,1,3938
5,Low,type3,2,7055
3,High,type3,3,526
5,Low,type2,1,1213
4,Low,type2,2,2990
3,High,type2,2,1138
6,High,type2,0,596
5,High,type1,3,2972
5,High,type2,1,7223
6,High,type1,0,750
1,High,type1,2,4480
5,High,type2,2,4904
5,High,type3,0,66
6,Low,type1,1,6364
1,High,type2,1,857
3,High,type2,3,6324
4,High,type3,2,6020
4,High,type2,2,6522
1,Low,type2,3,7713
1,High,type2,0,5660
3,High,type2,1,233
5,Low,type3,2,3620
2,High,type2,0,9165
2,Low,type3,3,8783
4,Low,type3,1,926
2,High,type2,1,6727
2,High,type3,2,8229
3,Low,type3,1,544
3,High,type2,2,8944
6,Low,type2,2,9763
1,High,type3,2,658
2,High,type3,3,8967
6,Low,type1,1,5434
1,Low,type3,2,2546
3,High,type2,3,1086
4,Low,type2,1,6284
1,Low,type3,1,5549
5,High,type3,2,5271
5,High,type1,2,4358
3,Low,type1,1,6875
6,Low,type3,1,4628
6,High,type2,3,8981
1,Low,type1,0,2188
3,Low,type3,0,9764
4,High,type2,1,8279
2,High,type2,0,7982
3,High,type2,2,5532
5,Low,type2,1,7669
2,High,type3,3,3803
4,High,type1,1,9896
6,Low,type3,2,5664
3,High,type1,0,4264
1,High,type2,0,4385
4,High,type1,3,1614
3,High,type2,1,457
6,High,type3,1,7742
6,Low,type3,3,5801
5,Low,type3,1,3798
5,Low,type2,2,6299
3,High,type3,2,5907
5,Low,type2,3,3830
3,High,type2,3,5888
5,High,type3,2,7090
5,High,type2,3,8105
4,High,type3,2,949
4,High,type3,1,5473
1,High,type2,1,5669
4,Low,type1,1,8239
3,High,type3,3,129
3,Low,type1,0,1454
6,Low,type2,1,5331
4,Low,type2,1,232
2,High,type2,3,3370
6,Low,type3,1,1784
2,High,type2,2,4359
6,High,type3,0,537
2,High,type3,1,2744
6,Low,type1,0,1105
4,Low,type1,1,5771
6,High,type1,1,6248
2,High,type3,1,1161
3,High,type3,0,3631
5,High,type1,1,3085
4,Low,type1,2,7266
1,Low,type2,2,3734
5,High,type2,3,4054
4,Low,type2,1,9300
5,High,type1,3,7355
5,Low,type2,2,4071
1,Low,type1,0,75
4,Low,type1,1,8612
5,High,type1,3,1170
4,Low,type2,1,1058
5,High,type1,1,7437
2,High,type1,1,228
3,Low,type1,1,3745
4,High,type3,1,8904
6,High,type2,1,1001
6,Low,type1,1,7389
5,Low,type2,0,524
6,High,type1,0,6267
6,High,type1,1,102
5,Low,type2,0,8289
2,High,type2,1,1984
4,High,type2,3,9932
6,Low,type1,0,9844
5,Low,type3,1,9629
2,High,type2,1,6093
5,High,type3,0,4780
1,High,type1,2,7695
3,Low,type2,3,3957
5,Low,type3,1,7129
4,Low,type3,0,6209
4,High,type2,0,59
5,High,type1,0,5348
5,High,type2,2,5755
5,High,type3,2,6627
2,Low,type1,1,5249
2,Low,type1,1,1037
3,High,type2,0,3527
6,Low,type3,2,737
2,High,type3,3,853
1,High,type1,3,1946
5,Low,type3,0,6539
6,High,type3,1,7441
1,Low,type3,2,8592
1,High,type3,0,6952
5,High,type2,2,6474
3,Low,type3,0,3410
3,High,type3,2,6593
6,Low,type2,2,1258
1,High,type1,3,1787
2,Low,type3,0,898
4,Low,type2,3,8716
4,High,type1,2,9344
3,High,type2,3,3309
2,Low,type3,1,1540
3,High,type3,2,9937
4,High,type2,2,930
5,High,type2,0,6622
1,Low,type1,2,4435
5,High,type3,1,4192
3,High,type2,0,7450
2,Low,type2,0,704
1,High,type1,3,6571
2,High,type2,3,8399
2,Low,type3,1,5048
4,Low,type1,3,1554
5,Low,type3,1,5610
1,Low,type1,3,5491
1,Low,type1,2,2368
4,High,type1,1,2117
5,Low,type3,3,2924
4,High,type2,1,5912
2,Low,type3,3,5307
5,High,type2,2,6437
1,Low,type3,3,6784
1,Low,type3,3,542
6,Low,type2,1,8369
3,High,type1,0,5671
2,High,type3,3,8172
5,High,type2,2,4409
3,High,type3,0,403
1,Low,type2,1,4248
3,High,type2,2,744
1,High,type2,2,1846
4,High,type2,3,6117
1,High,type2,0,5627
1,High,type3,2,7859
5,Low,type3,1,4374
2,High,type1,1,6078
5,Low,type2,3,694
2,High,type1,1,893
2,High,type1,2,9786
2,High,type1,0,6635
6,Low,type1,0,5490
5,High,type2,2,8642
5,Low,type1,3,168
4,High,type2,3,683
1,Low,type3,0,6624
3,High,type2,0,477
3,High,type2,3,6379
1,High,type3,3,4305
6,Low,type2,2,3639
2,High,type3,3,9996
5,Low,type1,0,629
6,Low,type1,3,5204
2,Low,type3,0,7556
4,Low,type2,0,9594
2,Low,type3,3,7636
6,High,type3,2,1324
2,High,type3,2,6991
4,Low,type3,0,9589
4,Low,type2,2,5504
5,High,type2,3,8998
3,Low,type3,2,8855
6,Low,type1,1,8096
5,High,type3,3,5156
4,High,type3,0,4453
5,Low,type3,2,641
5,Low,type3,2,8051
5,High,type3,0,5802
5,High,type3,1,5593
1,High,type2,1,1351
1,Low,type1,2,8812
3,Low,type2,3,3278
3,Low,type3,1,2335
3,Low,type3,0,3302
2,Low,type2,1,986
6,Low,type2,2,6182
6,High,type2,0,4835
4,High,type1,1,386
2,Low,type2,0,2598
2,Low,type3,1,5976
2,Low,type2,0,5900
1,Low,type1,1,5843
2,Low,type2,0,4179
1,Low,type3,2,2553
2,Low,type1,3,2651
5,Low,type3,3,1216
4,Low,type1,0,4949
1,High,type3,0,6677
4,High,type3,1,4405
4,Low,type2,1,6527
6,High,type1,1,3832
5,Low,type1,3,8677
2,Low,type1,1,872
1,Low,type1,0,8494
2,Low,type2,3,2366
4,Low,type2,2,1039
3,Low,type1,0,9324
4,High,type3,3,5148
3,Low,type1,1,5059
4,High,type2,0,7828
2,Low,type2,2,7855
1,High,type3,0,903
6,Low,type3,3,9434
1,High,type1,0,8964
6,High,type3,2,2363
2,High,type3,3,5397
4,High,type2,0,5981
1,High,type3,1,313
1,Low,type1,2,6286
3,Low,type1,2,6123
6,High,type2,2,2570
2,Low,type3,3,9470
2,Low,type1,1,8825
2,Low,type2,0,6783
5,High,type1,1,3450
3,Low,type3,0,1869
5,Low,type1,2,8845
3,High,type3,0,3403
3,Low,type2,2,4662
3,Low,type2,0,1797
5,Low,type3,1,3237
6,High,type1,3,6744
3,Low,type1,0,7630
2,Low,type2,3,4821
6,High,type3,2,5677
2,Low,type1,1,7557
1,High,type3,3,335
5,High,type2,2,3162
1,High,type2,3,5553
4,Low,type1,3,2025
1,High,type1,0,3759
2,High,type3,3,1167
6,Low,type3,3,4556
3,High,type3,2,9462
3,Low,type1,0,1466
6,High,type3,1,2796
5,Low,type1,1,2886
6,High,type2,3,9164
1,Low,type3,1,7392
1,Low,type1,2,9066
5,High,type3,3,3308
1,High,type1,1,8060
1,High,type2,2,5001
5,Low,type1,0,5739
3,Low,type2,2,2564
4,Low,type2,1,5313
6,Low,type2,2,5805
2,High,type1,1,2392
1,Low,type3,0,6013
4,High,type2,3,391
2,High,type1,2,3028
4,High,type3,0,7548
5,Low,type1,1,2453
4,Low,type2,2,6505
6,Low,type2,3,2695
2,Low,type2,3,6094
1,High,type2,2,3916
2,High,type2,1,5080
3,High,type3,1,2582
6,Low,type1,3,9759
2,Low,type2,3,4068
5,Low,type2,0,5871
6,Low,type1,0,301
3,Low,type2,2,7330
6,High,type1,2,2066
2,Low,type3,3,5603
6,High,type3,0,7926
5,High,type3,1,507
5,Low,type3,0,7524
6,Low,type1,3,4629
6,Low,type2,2,6756
4,High,type1,2,4129
2,High,type1,3,1557
5,High,type1,1,6659
6,High,type1,3,7971
3,Low,type1,1,8261
1,Low,type1,3,972
2,High,type1,0,8776
5,Low,type1,2,8101
2,Low,type3,0,177
2,Low,type3,3,4455
6,Low,type3,0,8786
4,High,type2,2,433
4,High,type1,2,8307
4,High,type1,1,1933
5,Low,type3,1,7752
3,High,type1,1,8662
6,Low,type2,3,285
6,High,type1,1,6048
2,Low,type3,2,2922
2,High,type3,2,297
2,High,type3,0,4826
2,High,type2,3,1071
6,High,type2,1,7345
1,High,type1,2,3248
2,High,type3,3,4769
6,Low,type2,1,6010
3,Low,type2,0,3328
2,High,type3,1,6961
5,High,type1,0,2808
3,Low,type1,1,8471
4,Low,type2,0,1403
3,High,type2,2,2185
4,Low,type3,0,3907
1,Low,type2,0,516
2,Low,type2,3,3433
4,High,type1,1,1556
6,High,type3,0,7143
4,Low,type3,2,9471
6,Low,type2,1,4959
5,Low,type3,1,2589
6,Low,type2,1,13
5,High,type1,0,2751
4,Low,type1,2,3873
1,Low,type1,1,8432
4,Low,type2,0,2572
3,Low,type3,2,9859
3,Low,type3,1,8445
6,High,type3,0,32
2,Low,type2,2,871
6,High,type2,1,7758
5,Low,type1,2,5340
6,Low,type2,0,7250
3,High,type3,0,7689
3,Low,type2,1,8705
3,High,type2,3,715
6,High,type3,1,6897
3,Low,type3,1,6574
5,High,type2,1,9669
2,High,type3,1,7097
6,Low,type3,1,7339
6,High,type3,1,1831
5,Low,type3,3,6957
5,High,type2,0,5572
1,High,type1,1,1882
2,Low,type2,2,6374
6,High,type2,1,7931
1,High,type2,1,5792
5,High,type1,1,2377
4,Low,type3,3,2734
1,High,type3,2,3559
4,High,type2,1,8144
4,Low,type2,1,385
2,Low,type3,1,2900
5,High,type3,0,2091
2,Low,type2,1,6674
1,Low,type1,2,3451
1,High,type3,2,7598
3,High,type2,2,2063
2,Low,type2,3,2033
5,Low,type1,0,7017
4,High,type1,3,5555
6,High,type1,0,8476
1,Low,type2,3,9628
2,Low,type3,2,9377
6,Low,type2,2,9022
2,High,type1,1,2821
2,Low,type1,3,4793
5,Low,type2,3,5466
4,High,type2,3,7803
3,Low,type2,1,8730
1,Low,type3,3,2235
5,High,type3,1,5859
5,High,type1,1,1107
3,High,type3,1,2807
6,Low,type3,0,3975
2,Low,type1,1,4803
5,Low,type1,3,3448
5,High,type2,0,1978
4,High,type3,1,3479
2,High,type1,0,7020
1,Low,type1,2,9953
5,High,type2,0,9216
6,Low,type3,2,5809
6,Low,type1,2,9876
1,High,type2,2,3797
3,Low,type1,2,5974
5,High,type1,2,6860
4,High,type1,0,5619
2,High,type2,0,1025
4,Low,type2,2,497
2,High,type3,3,1078
2,Low,type2,2,5904
3,Low,type3,1,8028
5,Low,type2,0,5183
3,Low,type1,0,9498
5,Low,type3,0,2999
6,High,type1,3,7116
3,High,type1,2,353
6,Low,type2,2,7191
4,Low,type3,0,7885
4,Low,type3,0,8536
4,Low,type2,1,4553
2,Low,type2,0,7009
5,Low,type3,3,7053
5,High,type2,2,2100
2,Low,type1,1,5277
6,Low,type1,2,41
5,High,type1,2,237
3,High,type1,2,4479
3,Low,type2,0,2987
4,High,type2,3,9523
4,Low,type3,0,9940
6,High,type1,1,3247
2,Low,type2,0,3578
5,Low,type2,1,1865
3,Low,type3,0,2319
2,High,type2,1,5751
5,High,type2,0,9194
4,Low,type3,2,7232
1,Low,type1,2,1914
1,High,type3,2,3628
6,Low,type3,0,4452
6,Low,type3,1,5830
3,High,type1,2,7894
5,Low,type2,0,4571
3,High,type2,0,2305
1,High,type2,2,8965
5,High,type3,3,1343
2,High,type1,3,3783
4,High,type2,1,5298
4,High,type1,3,3535
3,High,type3,1,8957
2,High,type1,2,246
5,High,type3,0,839
3,Low,type3,0,7225
5,Low,type1,0,319
5,High,type3,2,2114
6,Low,type1,0,2805
6,Low,type2,3,8907
5,High,type2,0,2567
6,Low,type1,2,4266
6,High,type3,3,8567
5,High,type3,3,5028
6,High,type1,3,1054
1,High,type1,0,1019
6,High,type3,2,4562
6,Low,type2,0,7147
1,Low,type1,3,989
6,Low,type2,3,1113
6,Low,type3,0,2520
3,High,type1,0,1725
6,High,type3,3,5243
6,Low,type1,0,9215
2,Low,type2,0,8725
3,Low,type3,2,9659
6,Low,type2,2,9177
4,High,type3,1,1183
5,High,type3,3,7950
2,High,type3,0,7830
1,Low,type1,2,9378
2,High,type3,1,3644
4,Low,type1,2,3354
2,High,type3,1,2452
3,High,type3,2,4782
5,Low,type3,1,5679
3,Low,type1,1,5456
5,High,type1,3,7490
1,Low,type1,2,2182
6,High,type1,2,9788
1,Low,type3,1,8989
1,Low,type1,0,6232
5,High,type2,2,7308
5,Low,type2,0,6525
1,Low,type1,2,3840
6,High,type3,2,5134
1,High,type1,0,590
1,Low,type2,1,504
1,Low,type3,0,4598
4,High,type3,1,6724
1,High,type1,3,5231
3,High,type2,1,357
5,Low,type1,0,5039
3,High,type1,3,7489
3,Low,type3,1,1235
6,High,type2,2,2933
6,Low,type2,1,3724
3,Low,type3,0,5620
1,High,type1,3,2662
3,High,type2,3,9593
6,High,type2,2,1302
6,High,type3,0,1608
5,High,type1,0,2770
4,High,type3,2,9204
1,Low,type2,2,8630
3,High,type1,1,8736
6,High,type1,2,4230
1,High,type1,1,1487
1,High,type2,2,4203
6,High,type3,2,927
3,Low,type1,3,2656
5,Low,type2,3,1684
5,High,type2,3,9986
4,High,type3,0,8252
1,High,type2,0,292
6,Low,type2,0,6761
5,High,type3,0,3149
2,High,type3,3,7026
6,High,type3,3,4251
6,Low,type3,2,6882
5,Low,type2,1,2289
4,Low,type3,0,5651
5,High,type3,1,3449
5,High,type2,0,9601
4,High,type1,0,8253
5,High,type2,3,1044
1,High,type2,1,1179
5,Low,type3,3,4009
2,Low,type2,2,3616
3,Low,type3,3,3285
5,Low,type1,2,2443
5,High,type2,2,5260
3,Low,type3,3,3614
6,Low,type3,3,5776
2,High,type2,0,8666
2,Low,type2,1,488
4,Low,type3,1,9064
6,High,type1,0,8533
4,Low,type3,1,5753
2,Low,type3,1,3636
2,Low,type1,3,1305
1,High,type1,0,2850
4,High,type3,1,7546
2,High,type1,0,929
3,Low,type1,1,6407
6,Low,type1,3,6977
5,High,type2,1,6716
3,High,type3,0,4228
2,Low,type2,2,7675
5,High,type1,0,3491
6,Low,type1,0,2219
5,High,type1,2,9126
4,Low,type1,2,5770
6,High,type3,2,1727
5,Low,type2,1,208
4,High,type3,2,3231
