householdSize,householdIncome,householdType,numberOfCars,householdID
3,High,type2,1,8639
6,Low,type2,0,3569
6,Low,type1,0,2633
3,High,type3,1,5281
6,Low,type3,0,6408
6,High,type1,1,7746
1,High,type2,3,9820
5,High,type3,0,6548
3,High,type1,0,4264
6,High,type1,0,2031
3,Low,type3,3,1537
5,High,type3,2,7282
4,High,type3,1,490
4,High,type2,0,3331
5,High,type3,2,2253
2,Low,type1,1,2302
2,Low,type2,1,1326
1,Low,type2,3,9460
4,High,type1,2,8927
3,High,type2,0,2548
4,High,type2,1,8227
3,High,type1,0,7194
2,High,type2,2,3061
2,Low,type1,0,7684
6,High,type3,0,1721
5,High,type1,3,1990
5,Low,type3,1,5866
1,Low,type2,3,6386
6,Low,type3,1,6274
4,High,type1,2,7109
6,Low,type1,1,22
4,Low,type1,0,7915
4,High,type3,2,7993
2,Low,type3,1,6552
1,High,type2,2,9491
4,Low,type1,3,2920
6,High,type2,2,1815
3,Low,type3,2,2258
6,Low,type3,0,3810
6,Low,type1,3,7723
4,High,type1,0,8948
5,High,type3,3,4878
3,Low,type3,0,589
4,Low,type3,3,7599
2,High,type3,3,2750
6,Low,type1,0,4254
5,High,type2,2,1880
1,Low,type1,3,5412
4,Low,type1,1,6619
6,Low,type1,2,9876
3,Low,type1,1,4853
5,High,type1,2,1503
5,High,type1,3,2972
2,High,type3,1,6025
3,Low,type1,1,8261
1,High,type3,3,3196
6,Low,type1,2,9548
2,High,type2,1,9520
4,Low,type1,0,1250
4,Low,type2,1,2124
6,High,type1,3,9537
3,Low,type1,1,6875
6,High,type3,1,8230
6,High,type3,3,8889
3,Low,type2,2,7932
3,Low,type3,0,4848
1,Low,type2,3,2391
2,Low,type1,1,307
1,High,type3,1,905
4,High,type3,2,4561
4,High,type1,3,3666
6,Low,type3,0,2067
6,Low,type1,2,5221
3,High,type2,2,7881
1,High,type2,2,6717
5,High,type1,3,4696
6,Low,type2,1,7103
3,Low,type1,3,9337
1,Low,type2,0,3702
1,High,type3,1,2840
1,Low,type2,0,7061
6,High,type1,3,3165
6,Low,type3,1,8992
5,Low,type3,0,2256
2,High,type2,3,9698
1,High,type1,0,6074
6,Low,type1,2,2014
4,High,type1,0,4857
4,Low,type3,1,2988
5,High,type1,1,9299
3,High,type3,2,3458
1,High,type1,0,1069
3,High,type3,1,9941
2,High,type3,3,5516
3,High,type3,3,8460
1,High,type2,3,9902
4,High,type2,2,5628
4,Low,type2,3,3021
1,Low,type1,3,6913
2,High,type2,3,7650
6,Low,type3,1,4243
4,Low,type2,1,8373
1,High,type2,1,9657
3,High,type2,2,7529
3,High,type2,3,464
4,High,type3,0,5844
2,Low,type3,2,1568
2,High,type1,1,228
2,Low,type1,2,3001
5,High,type3,3,8483
2,High,type1,2,2367
2,High,type1,0,6192
4,High,type1,2,5201
2,Low,type3,1,3608
6,High,type3,0,5402
6,Low,type3,2,901
6,Low,type2,2,1258
4,High,type1,1,2856
2,Low,type1,1,9742
3,Low,type3,0,2319
5,Low,type3,2,782
3,Low,type1,1,8471
3,High,type1,1,6540
6,Low,type2,2,2346
4,Low,type3,1,7436
4,High,type2,2,9736
3,Low,type1,0,5598
2,Low,type3,1,8961
5,High,type2,2,1463
2,High,type2,2,736
6,Low,type2,0,942
6,Low,type1,1,7705
3,High,type1,3,8715
3,Low,type1,1,1476
2,High,type2,1,6951
5,Low,type1,0,3267
1,Low,type2,3,7165
2,High,type2,0,7485
2,Low,type2,2,5338
6,High,type3,2,8877
4,Low,type2,0,9626
5,High,type3,3,2313
6,Low,type3,1,3870
5,Low,type3,0,9903
6,Low,type2,0,4314
4,High,type3,3,3170
3,Low,type3,1,9413
4,High,type1,0,7085
6,High,type2,3,5283
3,Low,type3,2,676
5,High,type1,0,790
2,Low,type1,3,844
6,High,type2,0,8824
2,Low,type1,2,7187
1,High,type1,0,135
1,Low,type2,2,7412
2,High,type3,0,9347
4,Low,type2,1,4553
2,Low,type2,2,470
1,High,type2,0,545
2,Low,type3,3,5876
4,High,type1,1,4586
3,Low,type1,1,7542
6,High,type1,1,6048
6,Low,type3,2,4507
2,High,type1,3,2154
1,Low,type1,2,4539
6,High,type3,0,1061
4,Low,type2,3,1144
3,Low,type3,2,1300
2,Low,type2,3,137
3,Low,type3,1,6574
2,Low,type1,3,6798
6,Low,type1,0,8966
1,High,type2,1,2706
1,High,type2,0,3556
2,High,type2,0,8884
5,High,type2,1,6421
3,Low,type3,0,2478
3,High,type3,2,4396
5,High,type2,1,2739
1,High,type2,0,5099
1,High,type3,0,6634
6,High,type3,3,9293
5,Low,type1,0,5169
5,Low,type3,3,3016
3,High,type2,1,1666
6,High,type2,3,4999
1,Low,type3,2,9323
2,High,type2,1,8608
1,High,type1,3,3120
3,Low,type1,3,6890
3,Low,type1,2,3659
1,High,type2,1,8306
4,High,type3,3,429
1,Low,type3,3,6118
3,Low,type3,2,2517
2,High,type3,1,3777
1,Low,type1,3,8525
4,High,type3,3,7101
6,Low,type2,3,7596
3,Low,type2,0,5033
3,High,type2,0,4941
6,High,type2,0,794
3,High,type1,1,8887
2,Low,type2,3,8868
2,Low,type2,0,5463
2,High,type1,0,7726
2,Low,type3,0,848
5,Low,type2,2,308
2,High,type1,3,5481
6,High,type1,1,3546
5,High,type3,1,3833
2,High,type3,0,7641
3,High,type1,2,7878
6,Low,type2,2,7461
3,High,type1,3,443
5,Low,type1,0,4306
5,High,type3,0,4745
1,Low,type3,3,7724
6,Low,type2,3,3086
3,High,type3,3,2164
3,Low,type3,1,1539
2,High,type2,2,2637
3,High,type3,3,356
1,High,type2,3,7172
6,High,type2,3,1450
2,Low,type2,2,7976
1,Low,type2,2,245
5,High,type1,1,9222
6,High,type2,2,9239
2,Low,type3,1,2116
1,High,type3,0,581
2,High,type3,2,538
1,High,type2,0,8634
5,Low,type3,3,7977
6,Low,type3,2,888
4,Low,type2,3,1236
5,Low,type2,3,2379
5,Low,type2,0,995
3,Low,type3,0,4755
2,High,type2,1,6840
5,Low,type2,0,8289
6,Low,type1,3,3839
5,Low,type1,1,7022
3,High,type1,2,7364
1,Low,type1,2,5203
4,High,type1,2,9159
4,Low,type1,0,5908
5,High,type2,3,4540
6,High,type1,2,2206
2,High,type2,0,6517
1,High,type3,3,5092
2,High,type3,1,1683
2,Low,type3,3,3025
1,Low,type1,1,8440
2,High,type3,2,1498
2,Low,type3,1,2900
6,Low,type2,2,4747
5,Low,type3,3,6394
2,Low,type3,2,9821
4,High,type1,2,2782
5,Low,type2,0,1627
3,High,type2,2,7419
4,High,type3,1,5601
6,Low,type1,0,30
3,High,type3,3,9012
5,High,type2,1,2688
3,Low,type3,1,397
6,High,type1,0,3947
5,High,type1,3,6077
6,High,type2,1,5894
2,High,type3,2,8649
1,Low,type3,1,5060
4,High,type3,0,9465
5,Low,type1,3,6708
3,Low,type2,0,7210
6,High,type1,0,344
6,Low,type3,3,9020
1,High,type2,2,5396
1,Low,type3,0,4606
1,High,type2,2,1912
3,High,type2,2,9400
4,Low,type2,2,4063
1,High,type1,3,5829
4,High,type1,0,8038
6,Low,type1,1,5170
6,Low,type1,1,8196
3,Low,type1,3,9042
4,Low,type3,3,7314
2,Low,type3,0,7811
5,Low,type2,2,2925
3,Low,type2,0,6381
2,Low,type2,3,1786
6,High,type2,2,8330
5,High,type2,0,4732
5,Low,type2,2,4012
5,Low,type1,3,8411
6,Low,type3,1,1135
1,Low,type1,2,6300
5,High,type3,3,4622
2,Low,type1,0,6644
5,High,type2,3,7504
4,Low,type2,1,1058
5,High,type2,3,8257
3,High,type3,0,5540
1,High,type2,3,9665
5,Low,type1,3,9376
5,Low,type1,0,6143
2,High,type3,1,8821
3,Low,type1,3,1698
6,Low,type3,1,7305
2,Low,type2,3,4309
5,Low,type2,1,4034
5,Low,type2,0,4937
4,High,type3,2,6020
6,High,type3,2,938
4,Low,type3,3,5538
3,Low,type2,1,5459
4,Low,type1,1,6628
1,High,type3,0,6416
6,Low,type3,1,9074
5,Low,type1,1,7213
1,High,type3,2,1396
2,High,type3,2,4746
3,High,type3,0,9545
3,High,type2,1,5484
2,High,type2,3,8900
5,High,type2,2,6669
1,Low,type2,3,4371
2,High,type3,3,4858
4,Low,type2,3,7119
1,Low,type3,0,8635
3,Low,type3,1,5303
2,Low,type1,3,7398
3,High,type1,1,1908
6,Low,type2,0,7007
3,Low,type1,2,5255
6,High,type3,3,9282
2,High,type1,1,5208
5,Low,type2,0,4030
5,High,type2,3,2854
6,Low,type2,0,9622
2,Low,type3,0,9019
3,Low,type3,3,4716
2,High,type1,0,3566
2,High,type3,3,6843
3,Low,type3,1,964
2,Low,type1,1,255
6,Low,type2,2,8326
4,High,type1,2,5077
6,Low,type1,3,6323
4,Low,type1,3,9228
3,High,type3,2,7245
4,High,type2,1,3883
4,Low,type3,1,3876
6,Low,type3,2,5664
1,High,type3,0,8412
5,Low,type2,2,8969
2,High,type3,2,9044
3,Low,type3,1,7838
5,Low,type1,0,4156
3,High,type2,3,277
1,Low,type2,2,8287
4,Low,type2,2,8322
1,High,type3,3,5358
3,Low,type3,3,3504
5,Low,type1,3,9781
3,Low,type3,1,2381
4,Low,type2,1,6091
6,Low,type2,2,3750
4,Low,type2,1,3800
6,High,type3,1,1317
1,Low,type2,2,5436
4,High,type3,3,6339
1,High,type1,3,8575
3,High,type3,3,77
6,High,type3,3,5235
3,High,type1,2,8863
2,Low,type2,2,1284
1,High,type3,3,6217
1,High,type2,1,1351
5,High,type2,3,1716
6,Low,type1,3,1083
4,Low,type3,0,7923
1,High,type1,1,5986
1,High,type2,2,3129
1,High,type2,0,9429
2,Low,type3,3,2382
6,Low,type1,0,6820
6,High,type2,2,2872
4,High,type3,2,8570
5,High,type3,2,5426
1,Low,type1,2,9618
3,Low,type3,2,9839
2,Low,type1,2,9093
1,Low,type3,2,6007
2,High,type1,3,5690
5,Low,type1,3,4157
6,Low,type3,1,91
3,Low,type1,2,6399
2,Low,type1,0,4495
2,High,type1,1,4293
6,High,type2,0,4361
5,Low,type2,1,551
5,High,type1,0,2959
3,Low,type3,3,4120
2,Low,type3,1,4935
4,Low,type2,0,2874
1,High,type2,1,1091
5,Low,type3,1,1832
5,Low,type3,2,2299
1,Low,type1,2,9877
1,High,type2,2,2178
1,High,type2,0,8481
1,High,type1,3,1255
6,Low,type1,0,8400
1,Low,type1,2,3167
1,High,type2,3,2034
2,High,type3,3,6751
2,High,type2,0,9440
3,High,type1,2,5423
2,High,type3,1,5898
5,High,type2,0,2963
3,Low,type2,2,260
6,High,type1,2,7648
2,High,type1,0,5585
4,High,type3,3,7276
4,Low,type3,2,9427
4,High,type2,2,6163
3,High,type1,3,5100
6,High,type1,2,1449
6,Low,type3,3,9264
3,Low,type1,1,3507
6,Low,type1,0,6212
1,Low,type1,3,2742
4,Low,type1,3,7633
1,Low,type1,2,2368
2,High,type2,2,5856
1,Low,type1,1,5166
6,High,type2,1,9155
5,Low,type2,0,8285
1,High,type1,0,3759
6,Low,type2,0,1778
4,High,type3,3,4801
3,Low,type2,2,6509
5,Low,type2,0,580
6,Low,type2,2,8520
3,Low,type2,3,7183
5,Low,type3,2,6314
3,High,type3,0,388
1,Low,type2,1,157
2,Low,type1,3,2232
4,High,type2,1,6046
2,Low,type3,3,447
2,High,type1,2,1261
2,High,type2,1,6213
6,Low,type2,3,7134
4,High,type1,1,8352
4,Low,type3,3,5272
1,High,type2,0,1359
3,High,type2,2,2866
6,High,type1,2,4514
6,Low,type1,2,211
3,High,type2,0,8621
1,Low,type3,3,8871
2,Low,type3,3,987
6,Low,type3,1,8325
5,Low,type2,2,1827
6,Low,type1,2,6891
1,Low,type1,2,5794
1,High,type3,0,3133
3,Low,type2,1,8694
5,High,type2,3,9926
4,Low,type2,2,8212
2,High,type1,2,9767
2,Low,type2,3,7525
5,High,type1,1,2061
1,High,type2,0,6165
2,Low,type3,3,2552
5,Low,type3,0,7537
2,High,type1,3,9408
5,High,type1,2,7423
6,Low,type3,0,993
6,Low,type1,0,2333
3,High,type1,1,7580
4,Low,type1,1,1391
1,High,type1,1,8002
2,Low,type2,3,9338
1,High,type2,3,4184
2,High,type1,0,8776
6,High,type1,0,8533
1,High,type3,3,2674
4,Low,type1,2,2825
3,High,type3,0,4170
3,High,type1,0,7708
5,Low,type2,1,8233
6,Low,type1,3,5890
5,High,type3,1,5206
1,Low,type1,2,1520
5,Low,type2,3,212
6,High,type3,3,1193
5,High,type2,0,7906
4,Low,type2,3,5009
1,Low,type1,2,1914
4,High,type2,3,3756
4,Low,type1,0,2406
3,Low,type2,3,8137
6,High,type1,3,9871
1,Low,type3,1,9691
2,Low,type1,3,310
2,Low,type1,3,7938
3,High,type2,1,6277
2,High,type2,3,8399
3,High,type1,3,82
6,High,type3,3,9649
5,Low,type2,1,382
5,Low,type1,0,629
2,Low,type1,0,4721
5,Low,type2,3,2099
6,Low,type2,1,6647
6,Low,type3,3,1532
2,High,type2,1,8143
5,High,type2,0,9035
4,Low,type3,0,8268
2,High,type3,2,8444
4,Low,type2,0,144
5,Low,type2,0,1536
5,Low,type3,2,8064
1,Low,type2,3,2488
3,High,type1,3,7098
2,Low,type1,1,8414
3,Low,type2,0,4720
1,High,type1,0,3316
1,High,type1,1,6466
3,Low,type3,0,8328
3,Low,type3,2,6775
6,Low,type1,0,5347
3,Low,type3,3,8312
5,High,type1,1,3450
2,High,type2,0,2342
2,High,type3,0,9634
6,Low,type3,3,4059
2,High,type1,3,8294
5,Low,type1,2,9934
2,High,type2,0,2293
4,Low,type1,1,8021
4,Low,type2,1,232
2,High,type3,3,5799
3,High,type1,1,675
1,Low,type3,2,7715
5,Low,type1,3,9818
3,Low,type3,0,7719
2,Low,type2,0,4062
6,High,type1,0,1354
5,High,type3,1,9609
1,High,type2,2,3649
6,Low,type1,1,34
3,Low,type3,1,2714
5,Low,type1,1,6568
3,High,type2,0,3035
4,High,type1,2,7373
5,High,type1,3,8372
2,High,type3,1,9488
1,High,type1,3,7959
6,High,type2,0,2244
2,Low,type1,0,8583
2,High,type1,0,3121
2,Low,type1,3,8755
2,High,type2,1,7593
4,Low,type3,2,6215
6,High,type1,3,4245
3,High,type3,0,4228
1,High,type1,2,9834
4,Low,type2,1,385
2,High,type3,2,1478
1,High,type2,1,8173
5,High,type1,1,8348
2,High,type1,2,7644
4,Low,type1,1,8970
4,Low,type2,0,1125
2,High,type3,2,4268
5,High,type2,3,8660
3,Low,type1,1,5034
2,Low,type2,3,1321
2,High,type3,0,3812
6,High,type1,0,9505
4,Low,type3,2,2068
6,Low,type1,0,4566
5,High,type2,0,5674
5,Low,type2,1,1372
1,High,type3,1,5581
1,High,type1,0,931
3,Low,type2,1,9647
3,High,type2,2,2163
5,High,type2,0,132
2,High,type1,3,6949
2,High,type3,0,6497
4,Low,type1,1,74
2,Low,type2,3,8796
1,High,type1,3,9176
5,Low,type2,0,1287
3,High,type3,3,9546
2,High,type1,3,8841
5,High,type1,1,6588
3,Low,type3,3,8127
5,High,type1,2,4187
2,Low,type1,0,5646
3,Low,type2,2,2564
1,High,type3,2,6931
4,Low,type2,1,6554
4,Low,type3,1,9067
4,Low,type3,3,4369
3,Low,type1,3,5415
5,Low,type1,0,2661
2,High,type1,1,8003
4,Low,type1,2,3691
1,High,type2,3,4326
6,High,type2,1,7758
6,High,type1,1,680
2,High,type3,0,6523
2,Low,type3,3,5307
5,Low,type3,1,7340
1,High,type2,2,3916
6,High,type1,1,6248
2,High,type2,3,4317
3,Low,type2,3,5447
2,High,type2,0,1490
2,Low,type1,2,4512
4,High,type3,3,7787
4,High,type3,1,7759
1,Low,type1,3,6442
2,High,type3,0,883
5,Low,type3,0,2495
3,High,type2,1,9605
1,High,type2,3,7842
4,Low,type2,2,5302
1,Low,type3,3,6365
3,High,type2,3,9257
6,High,type3,0,3456
1,High,type1,3,6425
1,High,type3,1,7479
2,Low,type2,3,3433
4,High,type2,1,1482
4,Low,type1,3,7810
4,Low,type2,0,9744
6,High,type3,2,1510
2,Low,type3,0,5342
1,Low,type3,0,4113
2,Low,type2,0,2023
3,High,type3,0,2326
2,Low,type1,1,613
3,Low,type1,1,9551
2,High,type3,2,4327
1,High,type3,1,6638
5,High,type2,0,4370
4,Low,type1,1,3877
4,High,type1,2,1127
2,Low,type3,3,2075
5,Low,type2,0,977
3,High,type1,3,1400
6,High,type3,2,1363
3,Low,type3,3,6536
6,Low,type3,2,4901
6,High,type1,3,895
4,High,type3,1,940
5,Low,type1,0,1541
3,High,type1,1,4737
5,Low,type2,2,8335
4,High,type3,1,5246
5,Low,type1,1,8480
2,High,type1,2,7929
2,High,type1,1,631
5,Low,type2,1,8514
1,Low,type1,1,5843
6,High,type3,3,9426
1,High,type3,1,5718
6,High,type3,3,3424
2,Low,type2,2,864
5,High,type1,1,5417
3,Low,type3,3,5800
4,High,type2,1,1820
1,High,type3,1,6907
4,High,type1,2,4948
3,Low,type1,3,6280
1,Low,type2,1,5304
2,Low,type1,0,6423
5,High,type2,1,9073
4,Low,type1,2,6008
5,Low,type3,3,662
5,Low,type2,2,1704
1,Low,type3,0,5089
6,Low,type2,2,8112
2,High,type1,1,4413
5,High,type1,0,3079
3,High,type2,1,4557
5,High,type3,3,5735
2,High,type2,2,2037
2,Low,type3,1,2745
4,High,type1,1,1556
4,High,type2,0,791
5,Low,type2,1,9402
6,Low,type1,3,9759
1,Low,type3,2,8592
1,Low,type3,3,2001
1,High,type3,0,9614
2,Low,type2,2,7745
1,High,type3,1,8543
2,High,type3,1,270
2,Low,type1,1,5277
3,High,type2,0,5791
2,High,type1,3,8486
2,High,type3,1,5311
4,Low,type3,1,9774
4,Low,type3,0,4310
5,High,type3,0,6211
6,High,type1,1,4198
3,High,type3,3,9914
4,Low,type1,1,8152
1,Low,type3,3,803
4,High,type2,0,3
3,Low,type1,1,6023
2,Low,type1,2,1676
6,Low,type1,0,9038
5,High,type1,2,3731
5,Low,type2,1,6582
5,High,type1,3,7925
3,High,type3,3,4456
4,Low,type1,3,2435
5,High,type2,3,7258
2,High,type2,2,7677
5,Low,type3,3,3275
4,High,type3,1,4601
6,Low,type2,3,8911
6,High,type1,2,5682
3,High,type3,2,7674
6,Low,type1,1,2109
6,Low,type3,3,8985
5,High,type1,2,3857
5,Low,type2,3,3830
5,High,type1,3,8207
5,High,type3,2,5430
4,Low,type3,3,2966
6,High,type3,3,8193
5,High,type3,1,7927
3,High,type2,0,4218
3,High,type1,0,1575
6,Low,type1,0,8673
5,High,type2,3,9986
1,High,type2,0,7401
6,Low,type2,2,9328
4,Low,type2,3,112
6,High,type3,2,9635
3,Low,type2,1,5987
5,Low,type1,1,9199
1,High,type2,3,5554
3,High,type2,1,9862
4,High,type2,1,7296
3,High,type2,2,9055
4,Low,type1,0,5672
3,Low,type3,2,8378
5,High,type2,2,9036
1,Low,type1,1,3971
5,Low,type1,2,8751
5,High,type3,1,8464
6,High,type3,3,9175
6,High,type1,1,8151
6,Low,type2,2,5227
6,High,type1,0,7683
2,High,type3,3,250
6,High,type2,0,8556
3,High,type2,1,6942
3,High,type3,1,5767
5,High,type2,3,3103
6,Low,type3,0,8436
3,High,type3,1,639
6,High,type3,2,2276
5,Low,type3,3,2924
2,High,type3,3,4302
6,Low,type2,3,2084
1,High,type3,2,9599
4,Low,type1,2,8286
3,High,type3,1,5837
4,High,type3,2,3690
4,Low,type2,1,7428
6,High,type3,3,6052
1,High,type1,1,8408
6,High,type1,0,167
3,High,type3,3,6986
3,High,type2,2,744
3,Low,type1,1,5523
1,High,type2,0,5512
5,High,type1,0,6360
2,High,type3,1,7279
6,High,type1,1,4013
2,Low,type1,2,9906
1,Low,type2,0,3567
4,High,type3,2,3825
4,Low,type3,1,4200
5,Low,type2,0,60
6,High,type3,2,9888
1,Low,type3,2,1248
3,High,type1,3,7718
4,High,type2,2,6395
6,High,type2,1,8455
1,Low,type3,0,3288
2,Low,type2,3,4229
4,Low,type3,1,311
1,High,type2,0,1209
4,High,type1,1,6778
4,High,type1,0,6834
2,High,type1,0,5817
3,High,type3,3,2806
3,High,type2,3,912
5,High,type2,1,8665
5,Low,type3,2,9841
5,High,type3,2,7090
6,High,type2,2,458
4,High,type1,0,2716
2,Low,type1,0,4322
6,High,type2,1,1758
6,Low,type2,2,4277
6,High,type3,3,4251
2,Low,type1,3,7694
4,High,type2,1,5826
4,Low,type3,3,6696
4,High,type3,0,5821
1,High,type3,3,1522
4,High,type1,0,226
4,High,type3,2,5012
5,High,type3,2,3879
2,Low,type3,1,733
6,Low,type2,2,3844
3,High,type2,0,1285
5,High,type3,2,8004
6,Low,type3,2,6278
2,Low,type2,0,8160
5,Low,type2,0,3212
4,Low,type2,2,9947
1,Low,type2,1,9802
5,High,type1,1,4767
1,High,type1,1,5978
6,High,type1,3,7312
2,Low,type3,1,508
3,High,type1,0,5257
1,High,type2,2,1171
4,Low,type1,1,3516
4,High,type1,0,3589
2,Low,type3,2,1891
3,Low,type2,0,4655
6,Low,type3,0,718
6,High,type1,2,4036
4,Low,type2,3,4657
1,High,type2,2,9979
3,Low,type2,1,6688
2,Low,type3,3,4455
1,High,type3,1,3368
6,High,type1,2,6236
1,High,type2,1,1446
5,Low,type2,0,6321
6,High,type2,1,4772
1,Low,type1,2,1949
6,High,type1,1,6269
3,Low,type3,1,847
5,Low,type3,2,2869
4,Low,type2,0,6193
2,Low,type2,3,3078
2,High,type3,0,4105
1,Low,type2,0,7854
2,High,type2,2,9201
1,Low,type2,1,1745
6,Low,type1,3,9566
2,Low,type1,3,1177
5,High,type3,2,2114
4,Low,type2,0,592
3,High,type3,0,9025
4,Low,type2,1,6527
3,High,type1,2,4469
6,Low,type1,3,7984
6,High,type2,3,3630
2,Low,type3,3,426
6,High,type3,0,32
3,High,type1,3,3337
3,High,type2,2,5020
3,Low,type2,2,9161
5,Low,type2,2,9131
4,Low,type1,0,845
3,Low,type2,1,1526
2,High,type2,1,5472
5,Low,type2,2,1341
2,Low,type3,3,9341
4,Low,type3,2,1672
5,High,type3,3,2168
1,High,type3,1,8042
5,High,type2,0,6603
3,High,type3,2,9852
5,High,type3,3,5625
5,High,type2,2,1337
1,High,type2,3,4148
4,Low,type1,0,259
4,Low,type2,3,5940
4,Low,type2,1,4522
2,Low,type1,3,4373
1,Low,type1,1,4964
3,Low,type2,1,6611
2,Low,type3,2,6125
2,High,type2,1,3445
3,High,type1,0,9814
4,High,type3,2,6850
1,High,type1,1,4231
3,High,type2,3,2347
6,Low,type1,0,6816
4,High,type2,1,2074
3,High,type2,1,3513
3,High,type1,3,5952
4,Low,type3,0,5916
1,High,type2,0,760
6,High,type3,0,6779
2,High,type1,2,7785
5,High,type2,0,9194
1,Low,type1,0,9135
5,Low,type1,2,3767
4,Low,type1,1,1098
1,Low,type2,3,2690
6,High,type1,2,4715
4,Low,type2,0,9910
4,High,type1,2,2934
2,High,type2,3,3220
6,Low,type3,1,8873
1,Low,type3,3,7615
2,Low,type2,1,4980
1,Low,type1,1,6567
4,High,type3,0,7236
5,High,type2,0,7189
1,High,type2,0,5319
3,Low,type2,3,3278
6,Low,type2,0,7666
5,High,type3,1,3823
1,High,type2,1,3938
4,Low,type2,2,6120
3,Low,type1,3,1512
1,Low,type3,1,6245
2,High,type3,1,7097
6,Low,type1,0,7135
3,High,type1,1,802
6,High,type2,3,7036
6,High,type2,2,5589
6,High,type2,1,7979
2,High,type3,2,5745
1,Low,type1,2,7253
5,Low,type1,0,4973
2,High,type1,1,4032
4,High,type1,1,5149
2,Low,type3,1,6874
4,Low,type3,2,5788
4,Low,type1,2,8793
1,Low,type1,1,8918
4,Low,type3,3,979
1,Low,type2,2,160
3,Low,type3,3,689
1,Low,type2,2,602
6,Low,type3,0,3174
5,Low,type2,1,492
5,Low,type3,3,4699
3,Low,type1,3,6014
4,High,type3,3,2049
3,Low,type2,2,1548
4,High,type2,2,1667
2,High,type2,0,9993
3,High,type2,2,3853
6,Low,type2,2,6112
2,Low,type3,1,5114
5,Low,type3,3,6152
4,High,type1,2,6735
6,Low,type3,1,5513
3,Low,type1,1,9908
5,Low,type3,2,7786
1,Low,type3,3,7132
6,High,type1,1,9560
3,High,type3,3,8135
6,High,type1,2,4230
6,Low,type2,3,5721
5,Low,type3,1,4800
5,Low,type1,2,5129
3,Low,type1,3,4819
6,High,type2,1,607
3,Low,type1,2,7169
4,Low,type2,3,980
4,Low,type2,2,5258
1,High,type3,0,7403
3,Low,type1,1,3745
6,Low,type2,3,8602
2,High,type1,0,6428
3,High,type1,3,2630
4,High,type1,3,1027
5,High,type1,2,612
5,High,type1,2,4358
2,High,type2,3,4932
1,Low,type1,2,5262
4,High,type2,3,4889
2,Low,type3,0,6486
2,Low,type2,3,3716
2,Low,type3,3,7897
1,Low,type1,0,3820
4,Low,type1,2,5705
2,Low,type1,0,1813
5,High,type2,0,3225
3,Low,type2,1,1640
4,High,type3,1,8133
5,High,type1,2,4642
3,High,type2,2,8573
5,High,type3,2,6229
1,High,type3,3,6994
3,High,type2,1,7939
2,Low,type2,0,1605
5,Low,type3,0,832
1,Low,type2,3,4573
2,Low,type2,2,2431
4,Low,type3,1,605
3,Low,type1,2,422
1,Low,type3,3,2467
2,Low,type3,1,3365
3,High,type3,0,1163
6,Low,type2,1,8832
2,High,type2,1,6119
1,High,type3,2,3999
2,High,type1,2,8074
6,High,type1,0,4988
6,High,type2,0,2330
6,High,type1,2,530
5,High,type3,1,5381
6,High,type2,2,9625
6,Low,type2,2,4441
3,High,type1,2,1249
5,High,type2,2,8709
2,High,type2,0,4019
1,High,type2,3,3478
1,Low,type3,0,6919
5,Low,type2,1,2941
5,High,type2,1,5726
1,High,type1,3,7217
5,High,type1,2,8046
1,High,type1,1,6945
4,High,type1,3,3816
6,Low,type1,2,9166
4,High,type3,0,1632
6,Low,type3,2,1642
1,Low,type1,1,5093
1,Low,type2,3,7413
3,Low,type1,1,9868
3,High,type1,2,1674
1,High,type1,0,787
2,Low,type3,2,496
2,High,type3,0,3987
5,Low,type2,1,63
3,Low,type1,1,8815
4,High,type1,2,8727
2,Low,type2,0,6629
5,High,type1,3,7490
2,High,type1,2,2905
2,Low,type3,2,5638
1,Low,type2,3,8984
4,Low,type2,2,8512
6,Low,type1,1,4090
4,Low,type2,3,441
4,High,type3,2,941
3,High,type3,0,3027
1,High,type2,2,7628
6,High,type2,2,7898
1,Low,type3,1,8557
1,High,type2,2,3915
3,High,type2,1,4815
1,Low,type3,1,5549
3,High,type3,3,7170
6,Low,type3,3,4556
5,Low,type2,1,69
3,Low,type1,3,8263
2,Low,type3,2,7240
5,Low,type1,3,8385
3,High,type3,3,2837
4,Low,type1,0,1774
3,Low,type1,2,4659
1,Low,type1,1,361
1,High,type1,3,1090
2,High,type3,3,4825
2,High,type2,1,9692
1,High,type2,0,6385
1,Low,type1,3,8150
6,Low,type1,1,8581
1,Low,type1,0,8381
4,Low,type2,1,7893
3,Low,type3,0,5050
5,High,type1,2,8848
1,Low,type3,3,8760
1,Low,type2,1,4335
4,Low,type3,0,1346
1,Low,type2,1,120
1,Low,type2,2,5061
6,High,type3,3,1208
6,High,type1,0,4490
1,High,type2,3,8344
2,High,type3,0,8912
1,High,type2,3,171
4,High,type3,0,2675
6,High,type3,0,8785
2,High,type1,0,5189
6,Low,type1,2,4473
3,Low,type3,3,2945
2,Low,type2,0,4179
1,Low,type3,2,2398
2,High,type1,2,3888
1,High,type2,1,4554
5,Low,type3,1,9533
3,Low,type1,3,9406
5,Low,type2,1,3895
3,Low,type3,2,9924
5,Low,type2,0,2389
3,Low,type2,1,52
6,Low,type3,0,4569
1,Low,type1,2,3451
2,High,type2,3,4318
2,Low,type1,2,3539
6,Low,type3,3,4478
4,Low,type2,2,9988
2,Low,type2,3,4940
1,High,type2,2,4269
4,High,type1,1,2754
